address_id,partition,prospective_cluster_count,delta,control_response_lambda,simulator_count,minimum_simulator_probability,maximum_simulator_probability,mean_simulator_probability,between_simulator_spread
1cce3e5fe7c50070e58676c9,discovery,3,1.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,1.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,1.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,1.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,1.5,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,1.5,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,1.5,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,1.5,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,2.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,2.0,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,2.0,0.5,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,3,2.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,4,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,4,0.25,0.0,2,0.001,0.002,0.0015,0.001
1cce3e5fe7c50070e58676c9,discovery,4,0.25,0.25,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,4,0.25,0.5,2,0.0,0.001,0.0005,0.001
1cce3e5fe7c50070e58676c9,discovery,4,0.25,1.0,2,0.001,0.002,0.0015,0.001
1cce3e5fe7c50070e58676c9,discovery,4,0.5,0.0,2,0.001,0.004,0.0025,0.003
1cce3e5fe7c50070e58676c9,discovery,4,0.5,0.25,2,0.001,0.004,0.0025,0.003
1cce3e5fe7c50070e58676c9,discovery,4,0.5,0.5,2,0.004,0.006,0.005,0.002
1cce3e5fe7c50070e58676c9,discovery,4,0.5,1.0,2,0.001,0.001,0.001,0.0
1cce3e5fe7c50070e58676c9,discovery,4,0.75,0.0,2,0.001,0.002,0.0015,0.001
1cce3e5fe7c50070e58676c9,discovery,4,0.75,0.25,2,0.003,0.004,0.0035,0.001
1cce3e5fe7c50070e58676c9,discovery,4,0.75,0.5,2,0.002,0.003,0.0025,0.001
1cce3e5fe7c50070e58676c9,discovery,4,0.75,1.0,2,0.0,0.001,0.0005,0.001
1cce3e5fe7c50070e58676c9,discovery,4,1.0,0.0,2,0.005,0.005,0.005,0.0
1cce3e5fe7c50070e58676c9,discovery,4,1.0,0.25,2,0.003,0.006,0.0045000000000000005,0.003
1cce3e5fe7c50070e58676c9,discovery,4,1.0,0.5,2,0.004,0.004,0.004,0.0
1cce3e5fe7c50070e58676c9,discovery,4,1.0,1.0,2,0.001,0.001,0.001,0.0
1cce3e5fe7c50070e58676c9,discovery,4,1.5,0.0,2,0.002,0.003,0.0025,0.001
1cce3e5fe7c50070e58676c9,discovery,4,1.5,0.25,2,0.004,0.005,0.0045000000000000005,0.001
1cce3e5fe7c50070e58676c9,discovery,4,1.5,0.5,2,0.003,0.004,0.0035,0.001
1cce3e5fe7c50070e58676c9,discovery,4,1.5,1.0,2,0.0,0.001,0.0005,0.001
1cce3e5fe7c50070e58676c9,discovery,4,2.0,0.0,2,0.005,0.005,0.005,0.0
1cce3e5fe7c50070e58676c9,discovery,4,2.0,0.25,2,0.004,0.006,0.005,0.002
1cce3e5fe7c50070e58676c9,discovery,4,2.0,0.5,2,0.003,0.005,0.004,0.002
1cce3e5fe7c50070e58676c9,discovery,4,2.0,1.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,5,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,5,0.25,0.0,2,0.002,0.009,0.0055,0.006999999999999999
1cce3e5fe7c50070e58676c9,discovery,5,0.25,0.25,2,0.002,0.003,0.0025,0.001
1cce3e5fe7c50070e58676c9,discovery,5,0.25,0.5,2,0.002,0.008,0.005,0.006
1cce3e5fe7c50070e58676c9,discovery,5,0.25,1.0,2,0.004,0.004,0.004,0.0
1cce3e5fe7c50070e58676c9,discovery,5,0.5,0.0,2,0.01,0.012,0.011,0.002
1cce3e5fe7c50070e58676c9,discovery,5,0.5,0.25,2,0.007,0.013,0.01,0.005999999999999999
1cce3e5fe7c50070e58676c9,discovery,5,0.5,0.5,2,0.008,0.014,0.011,0.006
1cce3e5fe7c50070e58676c9,discovery,5,0.5,1.0,2,0.002,0.004,0.003,0.002
1cce3e5fe7c50070e58676c9,discovery,5,0.75,0.0,2,0.011,0.018,0.014499999999999999,0.006999999999999999
1cce3e5fe7c50070e58676c9,discovery,5,0.75,0.25,2,0.008,0.018,0.013,0.009999999999999998
1cce3e5fe7c50070e58676c9,discovery,5,0.75,0.5,2,0.005,0.012,0.0085,0.007
1cce3e5fe7c50070e58676c9,discovery,5,0.75,1.0,2,0.005,0.006,0.0055,0.001
1cce3e5fe7c50070e58676c9,discovery,5,1.0,0.0,2,0.013,0.02,0.0165,0.007000000000000001
1cce3e5fe7c50070e58676c9,discovery,5,1.0,0.25,2,0.011,0.019,0.015,0.008
1cce3e5fe7c50070e58676c9,discovery,5,1.0,0.5,2,0.014,0.019,0.0165,0.004999999999999999
1cce3e5fe7c50070e58676c9,discovery,5,1.0,1.0,2,0.002,0.004,0.003,0.002
1cce3e5fe7c50070e58676c9,discovery,5,1.5,0.0,2,0.014,0.014,0.014,0.0
1cce3e5fe7c50070e58676c9,discovery,5,1.5,0.25,2,0.013,0.016,0.014499999999999999,0.003000000000000001
1cce3e5fe7c50070e58676c9,discovery,5,1.5,0.5,2,0.01,0.012,0.011,0.002
1cce3e5fe7c50070e58676c9,discovery,5,1.5,1.0,2,0.004,0.005,0.0045000000000000005,0.001
1cce3e5fe7c50070e58676c9,discovery,5,2.0,0.0,2,0.007,0.014,0.0105,0.007
1cce3e5fe7c50070e58676c9,discovery,5,2.0,0.25,2,0.012,0.02,0.016,0.008
1cce3e5fe7c50070e58676c9,discovery,5,2.0,0.5,2,0.009,0.01,0.0095,0.0010000000000000009
1cce3e5fe7c50070e58676c9,discovery,5,2.0,1.0,2,0.002,0.004,0.003,0.002
1cce3e5fe7c50070e58676c9,discovery,6,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,6,0.25,0.0,2,0.005,0.013,0.009,0.008
1cce3e5fe7c50070e58676c9,discovery,6,0.25,0.25,2,0.006,0.009,0.0075,0.002999999999999999
1cce3e5fe7c50070e58676c9,discovery,6,0.25,0.5,2,0.01,0.011,0.010499999999999999,0.0009999999999999992
1cce3e5fe7c50070e58676c9,discovery,6,0.25,1.0,2,0.006,0.006,0.006,0.0
1cce3e5fe7c50070e58676c9,discovery,6,0.5,0.0,2,0.015,0.036,0.0255,0.020999999999999998
1cce3e5fe7c50070e58676c9,discovery,6,0.5,0.25,2,0.024,0.025,0.0245,0.0010000000000000009
1cce3e5fe7c50070e58676c9,discovery,6,0.5,0.5,2,0.022,0.031,0.0265,0.009000000000000001
1cce3e5fe7c50070e58676c9,discovery,6,0.5,1.0,2,0.007,0.012,0.0095,0.005
1cce3e5fe7c50070e58676c9,discovery,6,0.75,0.0,2,0.034,0.041,0.037500000000000006,0.006999999999999999
1cce3e5fe7c50070e58676c9,discovery,6,0.75,0.25,2,0.029,0.04,0.0345,0.011
1cce3e5fe7c50070e58676c9,discovery,6,0.75,0.5,2,0.02,0.029,0.0245,0.009000000000000001
1cce3e5fe7c50070e58676c9,discovery,6,0.75,1.0,2,0.01,0.012,0.011,0.002
1cce3e5fe7c50070e58676c9,discovery,6,1.0,0.0,2,0.03,0.033,0.0315,0.0030000000000000027
1cce3e5fe7c50070e58676c9,discovery,6,1.0,0.25,2,0.032,0.043,0.0375,0.010999999999999996
1cce3e5fe7c50070e58676c9,discovery,6,1.0,0.5,2,0.032,0.041,0.036500000000000005,0.009000000000000001
1cce3e5fe7c50070e58676c9,discovery,6,1.0,1.0,2,0.009,0.014,0.0115,0.005000000000000001
1cce3e5fe7c50070e58676c9,discovery,6,1.5,0.0,2,0.043,0.043,0.043,0.0
1cce3e5fe7c50070e58676c9,discovery,6,1.5,0.25,2,0.034,0.037,0.035500000000000004,0.0029999999999999957
1cce3e5fe7c50070e58676c9,discovery,6,1.5,0.5,2,0.031,0.033,0.032,0.0020000000000000018
1cce3e5fe7c50070e58676c9,discovery,6,1.5,1.0,2,0.01,0.011,0.010499999999999999,0.0009999999999999992
1cce3e5fe7c50070e58676c9,discovery,6,2.0,0.0,2,0.026,0.032,0.028999999999999998,0.006000000000000002
1cce3e5fe7c50070e58676c9,discovery,6,2.0,0.25,2,0.028,0.041,0.0345,0.013000000000000001
1cce3e5fe7c50070e58676c9,discovery,6,2.0,0.5,2,0.026,0.031,0.028499999999999998,0.005000000000000001
1cce3e5fe7c50070e58676c9,discovery,6,2.0,1.0,2,0.01,0.011,0.010499999999999999,0.0009999999999999992
1cce3e5fe7c50070e58676c9,discovery,8,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,8,0.25,0.0,2,0.022,0.037,0.0295,0.015
1cce3e5fe7c50070e58676c9,discovery,8,0.25,0.25,2,0.029,0.036,0.0325,0.006999999999999996
1cce3e5fe7c50070e58676c9,discovery,8,0.25,0.5,2,0.028,0.029,0.0285,0.0010000000000000009
1cce3e5fe7c50070e58676c9,discovery,8,0.25,1.0,2,0.016,0.017,0.0165,0.0010000000000000009
1cce3e5fe7c50070e58676c9,discovery,8,0.5,0.0,2,0.082,0.086,0.08399999999999999,0.00399999999999999
1cce3e5fe7c50070e58676c9,discovery,8,0.5,0.25,2,0.074,0.078,0.076,0.0040000000000000036
1cce3e5fe7c50070e58676c9,discovery,8,0.5,0.5,2,0.068,0.086,0.077,0.017999999999999988
1cce3e5fe7c50070e58676c9,discovery,8,0.5,1.0,2,0.029,0.029,0.029,0.0
1cce3e5fe7c50070e58676c9,discovery,8,0.75,0.0,2,0.102,0.119,0.11049999999999999,0.017
1cce3e5fe7c50070e58676c9,discovery,8,0.75,0.25,2,0.096,0.129,0.1125,0.033
1cce3e5fe7c50070e58676c9,discovery,8,0.75,0.5,2,0.08,0.098,0.089,0.018000000000000002
1cce3e5fe7c50070e58676c9,discovery,8,0.75,1.0,2,0.038,0.042,0.04,0.0040000000000000036
1cce3e5fe7c50070e58676c9,discovery,8,1.0,0.0,2,0.102,0.117,0.1095,0.015000000000000013
1cce3e5fe7c50070e58676c9,discovery,8,1.0,0.25,2,0.107,0.113,0.11,0.006000000000000005
1cce3e5fe7c50070e58676c9,discovery,8,1.0,0.5,2,0.104,0.116,0.11,0.01200000000000001
1cce3e5fe7c50070e58676c9,discovery,8,1.0,1.0,2,0.036,0.041,0.0385,0.0050000000000000044
1cce3e5fe7c50070e58676c9,discovery,8,1.5,0.0,2,0.121,0.131,0.126,0.010000000000000009
1cce3e5fe7c50070e58676c9,discovery,8,1.5,0.25,2,0.107,0.11,0.1085,0.0030000000000000027
1cce3e5fe7c50070e58676c9,discovery,8,1.5,0.5,2,0.094,0.101,0.0975,0.007000000000000006
1cce3e5fe7c50070e58676c9,discovery,8,1.5,1.0,2,0.031,0.032,0.0315,0.0010000000000000009
1cce3e5fe7c50070e58676c9,discovery,8,2.0,0.0,2,0.09,0.112,0.101,0.022000000000000006
1cce3e5fe7c50070e58676c9,discovery,8,2.0,0.25,2,0.096,0.13,0.113,0.034
1cce3e5fe7c50070e58676c9,discovery,8,2.0,0.5,2,0.103,0.111,0.107,0.008000000000000007
1cce3e5fe7c50070e58676c9,discovery,8,2.0,1.0,2,0.033,0.033,0.033,0.0
1cce3e5fe7c50070e58676c9,discovery,10,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,10,0.25,0.0,2,0.06,0.075,0.0675,0.015
1cce3e5fe7c50070e58676c9,discovery,10,0.25,0.25,2,0.071,0.071,0.071,0.0
1cce3e5fe7c50070e58676c9,discovery,10,0.25,0.5,2,0.065,0.066,0.0655,0.0010000000000000009
1cce3e5fe7c50070e58676c9,discovery,10,0.25,1.0,2,0.024,0.026,0.025,0.0019999999999999983
1cce3e5fe7c50070e58676c9,discovery,10,0.5,0.0,2,0.156,0.179,0.16749999999999998,0.022999999999999993
1cce3e5fe7c50070e58676c9,discovery,10,0.5,0.25,2,0.153,0.159,0.156,0.006000000000000005
1cce3e5fe7c50070e58676c9,discovery,10,0.5,0.5,2,0.138,0.16,0.14900000000000002,0.021999999999999992
1cce3e5fe7c50070e58676c9,discovery,10,0.5,1.0,2,0.056,0.058,0.057,0.0020000000000000018
1cce3e5fe7c50070e58676c9,discovery,10,0.75,0.0,2,0.208,0.215,0.2115,0.007000000000000006
1cce3e5fe7c50070e58676c9,discovery,10,0.75,0.25,2,0.201,0.234,0.21750000000000003,0.033
1cce3e5fe7c50070e58676c9,discovery,10,0.75,0.5,2,0.184,0.21,0.197,0.025999999999999995
1cce3e5fe7c50070e58676c9,discovery,10,0.75,1.0,2,0.066,0.072,0.069,0.0059999999999999915
1cce3e5fe7c50070e58676c9,discovery,10,1.0,0.0,2,0.205,0.224,0.2145,0.019000000000000017
1cce3e5fe7c50070e58676c9,discovery,10,1.0,0.25,2,0.219,0.228,0.2235,0.009000000000000008
1cce3e5fe7c50070e58676c9,discovery,10,1.0,0.5,2,0.199,0.204,0.2015,0.004999999999999977
1cce3e5fe7c50070e58676c9,discovery,10,1.0,1.0,2,0.067,0.068,0.0675,0.0010000000000000009
1cce3e5fe7c50070e58676c9,discovery,10,1.5,0.0,2,0.243,0.251,0.247,0.008000000000000007
1cce3e5fe7c50070e58676c9,discovery,10,1.5,0.25,2,0.205,0.216,0.2105,0.01100000000000001
1cce3e5fe7c50070e58676c9,discovery,10,1.5,0.5,2,0.199,0.208,0.20350000000000001,0.00899999999999998
1cce3e5fe7c50070e58676c9,discovery,10,1.5,1.0,2,0.057,0.063,0.06,0.005999999999999998
1cce3e5fe7c50070e58676c9,discovery,10,2.0,0.0,2,0.181,0.234,0.20750000000000002,0.05300000000000002
1cce3e5fe7c50070e58676c9,discovery,10,2.0,0.25,2,0.221,0.235,0.22799999999999998,0.013999999999999985
1cce3e5fe7c50070e58676c9,discovery,10,2.0,0.5,2,0.207,0.237,0.22199999999999998,0.03
1cce3e5fe7c50070e58676c9,discovery,10,2.0,1.0,2,0.051,0.059,0.05499999999999999,0.008
1cce3e5fe7c50070e58676c9,discovery,12,0.0,0.0,2,0.0,0.0,0.0,0.0
1cce3e5fe7c50070e58676c9,discovery,12,0.25,0.0,2,0.125,0.146,0.1355,0.02099999999999999
1cce3e5fe7c50070e58676c9,discovery,12,0.25,0.25,2,0.125,0.133,0.129,0.008000000000000007
1cce3e5fe7c50070e58676c9,discovery,12,0.25,0.5,2,0.112,0.123,0.1175,0.010999999999999996
1cce3e5fe7c50070e58676c9,discovery,12,0.25,1.0,2,0.045,0.055,0.05,0.010000000000000002
1cce3e5fe7c50070e58676c9,discovery,12,0.5,0.0,2,0.275,0.28,0.2775,0.0050000000000000044
1cce3e5fe7c50070e58676c9,discovery,12,0.5,0.25,2,0.27,0.278,0.274,0.008000000000000007
1cce3e5fe7c50070e58676c9,discovery,12,0.5,0.5,2,0.254,0.257,0.2555,0.0030000000000000027
1cce3e5fe7c50070e58676c9,discovery,12,0.5,1.0,2,0.094,0.102,0.098,0.007999999999999993
1cce3e5fe7c50070e58676c9,discovery,12,0.75,0.0,2,0.322,0.335,0.3285,0.013000000000000012
1cce3e5fe7c50070e58676c9,discovery,12,0.75,0.25,2,0.316,0.327,0.3215,0.01100000000000001
1cce3e5fe7c50070e58676c9,discovery,12,0.75,0.5,2,0.294,0.32,0.307,0.026000000000000023
1cce3e5fe7c50070e58676c9,discovery,12,0.75,1.0,2,0.1,0.108,0.10400000000000001,0.007999999999999993
1cce3e5fe7c50070e58676c9,discovery,12,1.0,0.0,2,0.329,0.333,0.331,0.0040000000000000036
1cce3e5fe7c50070e58676c9,discovery,12,1.0,0.25,2,0.33,0.342,0.336,0.01200000000000001
1cce3e5fe7c50070e58676c9,discovery,12,1.0,0.5,2,0.326,0.338,0.332,0.01200000000000001
1cce3e5fe7c50070e58676c9,discovery,12,1.0,1.0,2,0.097,0.108,0.10250000000000001,0.010999999999999996
1cce3e5fe7c50070e58676c9,discovery,12,1.5,0.0,2,0.356,0.383,0.3695,0.027000000000000024
1cce3e5fe7c50070e58676c9,discovery,12,1.5,0.25,2,0.338,0.352,0.345,0.013999999999999957
1cce3e5fe7c50070e58676c9,discovery,12,1.5,0.5,2,0.319,0.326,0.3225,0.007000000000000006
1cce3e5fe7c50070e58676c9,discovery,12,1.5,1.0,2,0.093,0.094,0.0935,0.0010000000000000009
1cce3e5fe7c50070e58676c9,discovery,12,2.0,0.0,2,0.304,0.357,0.3305,0.05299999999999999
1cce3e5fe7c50070e58676c9,discovery,12,2.0,0.25,2,0.352,0.364,0.358,0.01200000000000001
1cce3e5fe7c50070e58676c9,discovery,12,2.0,0.5,2,0.333,0.359,0.346,0.025999999999999968
1cce3e5fe7c50070e58676c9,discovery,12,2.0,1.0,2,0.073,0.087,0.07999999999999999,0.013999999999999999
1dbc920edffba9363b404b4e,confirmation,3,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,3,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,4,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,5,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.25,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.75,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.75,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.75,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,0.75,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,1.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,1.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,1.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,1.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,1.5,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,1.5,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,1.5,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,1.5,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,2.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,2.0,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,2.0,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,6,2.0,1.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.0,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.25,0.0,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.25,0.25,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.25,0.5,2,0.0,0.0,0.0,0.0
1dbc920edffba9363b404b4e,confirmation,8,0.25,1.0,2,0.0,0.0,0.0,0.0
