partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,gate_order,gate_name,cumulative_pass_count,replicates,cumulative_pass_probability
confirmation,joint_wild_cluster_rademacher,4,0.75,0.0,6,cluster_uncertainty_pass,1922,6000,0.32033333333333336
confirmation,joint_wild_cluster_rademacher,4,0.75,0.0,7,raw_statistical_threshold_pass,185,6000,0.030833333333333334
confirmation,joint_wild_cluster_rademacher,4,0.75,0.0,8,multiplicity_adjusted_threshold_pass,185,6000,0.030833333333333334
confirmation,joint_wild_cluster_rademacher,4,0.75,0.0,9,control_adjusted_contrast_pass,185,6000,0.030833333333333334
confirmation,joint_wild_cluster_rademacher,4,0.75,0.0,10,control_specificity_pass,185,6000,0.030833333333333334
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,1,support_available_pass,5880,6000,0.98
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,2,complement_admissible_pass,5075,6000,0.8458333333333333
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,3,effect_direction_reproduced_pass,4407,6000,0.7345
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,4,target_contrast_positive_pass,4407,6000,0.7345
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,5,minimum_effect_pass,4382,6000,0.7303333333333333
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,6,cluster_uncertainty_pass,1891,6000,0.31516666666666665
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,7,raw_statistical_threshold_pass,201,6000,0.0335
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,8,multiplicity_adjusted_threshold_pass,201,6000,0.0335
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,9,control_adjusted_contrast_pass,199,6000,0.033166666666666664
confirmation,joint_wild_cluster_rademacher,4,0.75,0.25,10,control_specificity_pass,199,6000,0.033166666666666664
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,1,support_available_pass,5878,6000,0.9796666666666667
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,2,complement_admissible_pass,5100,6000,0.85
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,3,effect_direction_reproduced_pass,4475,6000,0.7458333333333333
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,4,target_contrast_positive_pass,4475,6000,0.7458333333333333
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,5,minimum_effect_pass,4450,6000,0.7416666666666667
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,6,cluster_uncertainty_pass,1921,6000,0.32016666666666665
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,7,raw_statistical_threshold_pass,185,6000,0.030833333333333334
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,8,multiplicity_adjusted_threshold_pass,185,6000,0.030833333333333334
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,9,control_adjusted_contrast_pass,174,6000,0.029
confirmation,joint_wild_cluster_rademacher,4,0.75,0.5,10,control_specificity_pass,174,6000,0.029
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,1,support_available_pass,5872,6000,0.9786666666666667
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,2,complement_admissible_pass,5120,6000,0.8533333333333334
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,3,effect_direction_reproduced_pass,4467,6000,0.7445
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,4,target_contrast_positive_pass,4467,6000,0.7445
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,5,minimum_effect_pass,4439,6000,0.7398333333333333
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,6,cluster_uncertainty_pass,1880,6000,0.31333333333333335
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,7,raw_statistical_threshold_pass,171,6000,0.0285
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,8,multiplicity_adjusted_threshold_pass,171,6000,0.0285
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,9,control_adjusted_contrast_pass,97,6000,0.016166666666666666
confirmation,joint_wild_cluster_rademacher,4,0.75,1.0,10,control_specificity_pass,97,6000,0.016166666666666666
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,1,support_available_pass,5875,6000,0.9791666666666666
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,2,complement_admissible_pass,5057,6000,0.8428333333333333
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,3,effect_direction_reproduced_pass,4430,6000,0.7383333333333333
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,4,target_contrast_positive_pass,4430,6000,0.7383333333333333
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,5,minimum_effect_pass,4429,6000,0.7381666666666666
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,6,cluster_uncertainty_pass,2049,6000,0.3415
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,7,raw_statistical_threshold_pass,260,6000,0.043333333333333335
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,8,multiplicity_adjusted_threshold_pass,260,6000,0.043333333333333335
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,9,control_adjusted_contrast_pass,260,6000,0.043333333333333335
confirmation,joint_wild_cluster_rademacher,4,1.0,0.0,10,control_specificity_pass,260,6000,0.043333333333333335
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,1,support_available_pass,5857,6000,0.9761666666666666
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,2,complement_admissible_pass,5007,6000,0.8345
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,3,effect_direction_reproduced_pass,4395,6000,0.7325
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,4,target_contrast_positive_pass,4395,6000,0.7325
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,5,minimum_effect_pass,4390,6000,0.7316666666666667
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,6,cluster_uncertainty_pass,2031,6000,0.3385
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,7,raw_statistical_threshold_pass,241,6000,0.04016666666666667
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,8,multiplicity_adjusted_threshold_pass,241,6000,0.04016666666666667
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,9,control_adjusted_contrast_pass,241,6000,0.04016666666666667
confirmation,joint_wild_cluster_rademacher,4,1.0,0.25,10,control_specificity_pass,241,6000,0.04016666666666667
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,1,support_available_pass,5856,6000,0.976
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,2,complement_admissible_pass,5040,6000,0.84
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,3,effect_direction_reproduced_pass,4364,6000,0.7273333333333334
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,4,target_contrast_positive_pass,4364,6000,0.7273333333333334
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,5,minimum_effect_pass,4359,6000,0.7265
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,6,cluster_uncertainty_pass,1958,6000,0.3263333333333333
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,7,raw_statistical_threshold_pass,267,6000,0.0445
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,8,multiplicity_adjusted_threshold_pass,267,6000,0.0445
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,9,control_adjusted_contrast_pass,250,6000,0.041666666666666664
confirmation,joint_wild_cluster_rademacher,4,1.0,0.5,10,control_specificity_pass,250,6000,0.041666666666666664
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,1,support_available_pass,5865,6000,0.9775
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,2,complement_admissible_pass,5055,6000,0.8425
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,3,effect_direction_reproduced_pass,4443,6000,0.7405
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,4,target_contrast_positive_pass,4443,6000,0.7405
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,5,minimum_effect_pass,4438,6000,0.7396666666666667
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,6,cluster_uncertainty_pass,1996,6000,0.33266666666666667
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,7,raw_statistical_threshold_pass,261,6000,0.0435
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,8,multiplicity_adjusted_threshold_pass,261,6000,0.0435
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,9,control_adjusted_contrast_pass,130,6000,0.021666666666666667
confirmation,joint_wild_cluster_rademacher,4,1.0,1.0,10,control_specificity_pass,130,6000,0.021666666666666667
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,1,support_available_pass,5866,6000,0.9776666666666667
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,2,complement_admissible_pass,5014,6000,0.8356666666666667
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,3,effect_direction_reproduced_pass,4364,6000,0.7273333333333334
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,4,target_contrast_positive_pass,4364,6000,0.7273333333333334
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,5,minimum_effect_pass,4363,6000,0.7271666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,6,cluster_uncertainty_pass,2060,6000,0.3433333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,7,raw_statistical_threshold_pass,329,6000,0.05483333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,8,multiplicity_adjusted_threshold_pass,329,6000,0.05483333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,9,control_adjusted_contrast_pass,329,6000,0.05483333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,0.0,10,control_specificity_pass,329,6000,0.05483333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,1,support_available_pass,5867,6000,0.9778333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,2,complement_admissible_pass,5088,6000,0.848
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,3,effect_direction_reproduced_pass,4410,6000,0.735
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,4,target_contrast_positive_pass,4410,6000,0.735
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,5,minimum_effect_pass,4410,6000,0.735
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,6,cluster_uncertainty_pass,2085,6000,0.3475
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,7,raw_statistical_threshold_pass,358,6000,0.059666666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,8,multiplicity_adjusted_threshold_pass,358,6000,0.059666666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,9,control_adjusted_contrast_pass,357,6000,0.0595
confirmation,joint_wild_cluster_rademacher,4,1.5,0.25,10,control_specificity_pass,357,6000,0.0595
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,1,support_available_pass,5872,6000,0.9786666666666667
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,2,complement_admissible_pass,5075,6000,0.8458333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,3,effect_direction_reproduced_pass,4429,6000,0.7381666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,4,target_contrast_positive_pass,4429,6000,0.7381666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,5,minimum_effect_pass,4429,6000,0.7381666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,6,cluster_uncertainty_pass,2041,6000,0.3401666666666667
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,7,raw_statistical_threshold_pass,358,6000,0.059666666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,8,multiplicity_adjusted_threshold_pass,358,6000,0.059666666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,9,control_adjusted_contrast_pass,329,6000,0.05483333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,0.5,10,control_specificity_pass,329,6000,0.05483333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,1,support_available_pass,5851,6000,0.9751666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,2,complement_admissible_pass,5041,6000,0.8401666666666666
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,3,effect_direction_reproduced_pass,4397,6000,0.7328333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,4,target_contrast_positive_pass,4397,6000,0.7328333333333333
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,5,minimum_effect_pass,4395,6000,0.7325
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,6,cluster_uncertainty_pass,2061,6000,0.3435
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,7,raw_statistical_threshold_pass,342,6000,0.057
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,8,multiplicity_adjusted_threshold_pass,342,6000,0.057
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,9,control_adjusted_contrast_pass,126,6000,0.021
confirmation,joint_wild_cluster_rademacher,4,1.5,1.0,10,control_specificity_pass,126,6000,0.021
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,1,support_available_pass,5888,6000,0.9813333333333333
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,2,complement_admissible_pass,5073,6000,0.8455
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,3,effect_direction_reproduced_pass,4440,6000,0.74
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,4,target_contrast_positive_pass,4440,6000,0.74
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,5,minimum_effect_pass,4440,6000,0.74
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,6,cluster_uncertainty_pass,2074,6000,0.3456666666666667
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,7,raw_statistical_threshold_pass,342,6000,0.057
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,8,multiplicity_adjusted_threshold_pass,342,6000,0.057
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,9,control_adjusted_contrast_pass,342,6000,0.057
confirmation,joint_wild_cluster_rademacher,4,2.0,0.0,10,control_specificity_pass,342,6000,0.057
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,1,support_available_pass,5876,6000,0.9793333333333333
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,2,complement_admissible_pass,5044,6000,0.8406666666666667
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,3,effect_direction_reproduced_pass,4386,6000,0.731
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,4,target_contrast_positive_pass,4386,6000,0.731
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,5,minimum_effect_pass,4386,6000,0.731
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,6,cluster_uncertainty_pass,2012,6000,0.3353333333333333
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,7,raw_statistical_threshold_pass,367,6000,0.06116666666666667
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,8,multiplicity_adjusted_threshold_pass,367,6000,0.06116666666666667
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,9,control_adjusted_contrast_pass,365,6000,0.060833333333333336
confirmation,joint_wild_cluster_rademacher,4,2.0,0.25,10,control_specificity_pass,365,6000,0.060833333333333336
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,1,support_available_pass,5881,6000,0.9801666666666666
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,2,complement_admissible_pass,5089,6000,0.8481666666666666
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,3,effect_direction_reproduced_pass,4407,6000,0.7345
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,4,target_contrast_positive_pass,4407,6000,0.7345
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,5,minimum_effect_pass,4407,6000,0.7345
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,6,cluster_uncertainty_pass,2059,6000,0.3431666666666667
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,7,raw_statistical_threshold_pass,347,6000,0.057833333333333334
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,8,multiplicity_adjusted_threshold_pass,347,6000,0.057833333333333334
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,9,control_adjusted_contrast_pass,327,6000,0.0545
confirmation,joint_wild_cluster_rademacher,4,2.0,0.5,10,control_specificity_pass,327,6000,0.0545
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,1,support_available_pass,5857,6000,0.9761666666666666
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,2,complement_admissible_pass,5064,6000,0.844
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,3,effect_direction_reproduced_pass,4416,6000,0.736
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,4,target_contrast_positive_pass,4416,6000,0.736
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,5,minimum_effect_pass,4416,6000,0.736
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,6,cluster_uncertainty_pass,2089,6000,0.3481666666666667
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,7,raw_statistical_threshold_pass,366,6000,0.061
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,8,multiplicity_adjusted_threshold_pass,366,6000,0.061
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,9,control_adjusted_contrast_pass,148,6000,0.024666666666666667
confirmation,joint_wild_cluster_rademacher,4,2.0,1.0,10,control_specificity_pass,148,6000,0.024666666666666667
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,1,support_available_pass,5935,6000,0.9891666666666666
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,2,complement_admissible_pass,5560,6000,0.9266666666666666
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,3,effect_direction_reproduced_pass,0,6000,0.0
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,4,target_contrast_positive_pass,0,6000,0.0
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,5,minimum_effect_pass,0,6000,0.0
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,6,cluster_uncertainty_pass,0,6000,0.0
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,7,raw_statistical_threshold_pass,0,6000,0.0
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,8,multiplicity_adjusted_threshold_pass,0,6000,0.0
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,9,control_adjusted_contrast_pass,0,6000,0.0
confirmation,joint_wild_cluster_rademacher,5,0.0,0.0,10,control_specificity_pass,0,6000,0.0
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,1,support_available_pass,5936,6000,0.9893333333333333
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,2,complement_admissible_pass,5556,6000,0.926
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,3,effect_direction_reproduced_pass,4758,6000,0.793
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,4,target_contrast_positive_pass,4758,6000,0.793
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,5,minimum_effect_pass,3781,6000,0.6301666666666667
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,6,cluster_uncertainty_pass,1232,6000,0.20533333333333334
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,7,raw_statistical_threshold_pass,121,6000,0.020166666666666666
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,8,multiplicity_adjusted_threshold_pass,121,6000,0.020166666666666666
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,9,control_adjusted_contrast_pass,121,6000,0.020166666666666666
confirmation,joint_wild_cluster_rademacher,5,0.25,0.0,10,control_specificity_pass,121,6000,0.020166666666666666
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,1,support_available_pass,5932,6000,0.9886666666666667
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,2,complement_admissible_pass,5559,6000,0.9265
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,3,effect_direction_reproduced_pass,4730,6000,0.7883333333333333
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,4,target_contrast_positive_pass,4730,6000,0.7883333333333333
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,5,minimum_effect_pass,3762,6000,0.627
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,6,cluster_uncertainty_pass,1173,6000,0.1955
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,7,raw_statistical_threshold_pass,117,6000,0.0195
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,8,multiplicity_adjusted_threshold_pass,117,6000,0.0195
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,9,control_adjusted_contrast_pass,116,6000,0.019333333333333334
confirmation,joint_wild_cluster_rademacher,5,0.25,0.25,10,control_specificity_pass,116,6000,0.019333333333333334
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,1,support_available_pass,5941,6000,0.9901666666666666
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,2,complement_admissible_pass,5569,6000,0.9281666666666667
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,3,effect_direction_reproduced_pass,4722,6000,0.787
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,4,target_contrast_positive_pass,4722,6000,0.787
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,5,minimum_effect_pass,3807,6000,0.6345
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,6,cluster_uncertainty_pass,1227,6000,0.2045
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,7,raw_statistical_threshold_pass,119,6000,0.019833333333333335
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,8,multiplicity_adjusted_threshold_pass,119,6000,0.019833333333333335
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,9,control_adjusted_contrast_pass,107,6000,0.017833333333333333
confirmation,joint_wild_cluster_rademacher,5,0.25,0.5,10,control_specificity_pass,107,6000,0.017833333333333333
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,1,support_available_pass,5928,6000,0.988
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,2,complement_admissible_pass,5585,6000,0.9308333333333333
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,3,effect_direction_reproduced_pass,4764,6000,0.794
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,4,target_contrast_positive_pass,4764,6000,0.794
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,5,minimum_effect_pass,3834,6000,0.639
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,6,cluster_uncertainty_pass,1219,6000,0.20316666666666666
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,7,raw_statistical_threshold_pass,120,6000,0.02
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,8,multiplicity_adjusted_threshold_pass,120,6000,0.02
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,9,control_adjusted_contrast_pass,81,6000,0.0135
confirmation,joint_wild_cluster_rademacher,5,0.25,1.0,10,control_specificity_pass,81,6000,0.0135
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,1,support_available_pass,5952,6000,0.992
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,2,complement_admissible_pass,5605,6000,0.9341666666666667
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,3,effect_direction_reproduced_pass,4997,6000,0.8328333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,4,target_contrast_positive_pass,4997,6000,0.8328333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,5,minimum_effect_pass,4895,6000,0.8158333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,6,cluster_uncertainty_pass,2071,6000,0.3451666666666667
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,7,raw_statistical_threshold_pass,371,6000,0.06183333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,8,multiplicity_adjusted_threshold_pass,371,6000,0.06183333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,9,control_adjusted_contrast_pass,371,6000,0.06183333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.0,10,control_specificity_pass,371,6000,0.06183333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,1,support_available_pass,5953,6000,0.9921666666666666
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,2,complement_admissible_pass,5548,6000,0.9246666666666666
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,3,effect_direction_reproduced_pass,4929,6000,0.8215
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,4,target_contrast_positive_pass,4929,6000,0.8215
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,5,minimum_effect_pass,4817,6000,0.8028333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,6,cluster_uncertainty_pass,2052,6000,0.342
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,7,raw_statistical_threshold_pass,348,6000,0.058
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,8,multiplicity_adjusted_threshold_pass,348,6000,0.058
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,9,control_adjusted_contrast_pass,346,6000,0.057666666666666665
confirmation,joint_wild_cluster_rademacher,5,0.5,0.25,10,control_specificity_pass,346,6000,0.057666666666666665
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,1,support_available_pass,5933,6000,0.9888333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,2,complement_admissible_pass,5560,6000,0.9266666666666666
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,3,effect_direction_reproduced_pass,4944,6000,0.824
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,4,target_contrast_positive_pass,4944,6000,0.824
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,5,minimum_effect_pass,4836,6000,0.806
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,6,cluster_uncertainty_pass,2054,6000,0.3423333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,7,raw_statistical_threshold_pass,340,6000,0.056666666666666664
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,8,multiplicity_adjusted_threshold_pass,340,6000,0.056666666666666664
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,9,control_adjusted_contrast_pass,302,6000,0.050333333333333334
confirmation,joint_wild_cluster_rademacher,5,0.5,0.5,10,control_specificity_pass,302,6000,0.050333333333333334
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,1,support_available_pass,5953,6000,0.9921666666666666
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,2,complement_admissible_pass,5587,6000,0.9311666666666667
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,3,effect_direction_reproduced_pass,4970,6000,0.8283333333333334
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,4,target_contrast_positive_pass,4970,6000,0.8283333333333334
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,5,minimum_effect_pass,4844,6000,0.8073333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,6,cluster_uncertainty_pass,2003,6000,0.3338333333333333
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,7,raw_statistical_threshold_pass,359,6000,0.059833333333333336
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,8,multiplicity_adjusted_threshold_pass,359,6000,0.059833333333333336
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,9,control_adjusted_contrast_pass,205,6000,0.034166666666666665
confirmation,joint_wild_cluster_rademacher,5,0.5,1.0,10,control_specificity_pass,205,6000,0.034166666666666665
