entitlement_status,partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,addresses,mean_gate_passage_probability,maximum_gate_passage_probability
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.25,0.5,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.25,1.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.5,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.5,0.25,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.5,0.5,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.5,1.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.75,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.75,0.25,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.75,0.5,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,0.75,1.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,1.0,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,1.0,0.25,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,1.0,0.5,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,1.0,1.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,1.5,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,1.5,0.25,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,1.5,0.5,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,1.5,1.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,2.0,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,2.0,0.25,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,2.0,0.5,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,3,2.0,1.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.0,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.25,0.0,3,0.0026666666666666666,0.008
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.25,0.25,3,0.004333333333333333,0.013
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.25,0.5,3,0.004333333333333333,0.013
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.25,1.0,3,0.004333333333333333,0.013
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.5,0.0,3,0.023666666666666666,0.071
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.5,0.25,3,0.021,0.063
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.5,0.5,3,0.019333333333333334,0.058
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.5,1.0,3,0.021666666666666667,0.065
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.75,0.0,3,0.04566666666666667,0.137
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.75,0.25,3,0.044333333333333336,0.133
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.75,0.5,3,0.041666666666666664,0.125
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,0.75,1.0,3,0.029333333333333333,0.088
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,1.0,0.0,3,0.06633333333333334,0.199
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,1.0,0.25,3,0.06899999999999999,0.207
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,1.0,0.5,3,0.05933333333333333,0.178
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,1.0,1.0,3,0.034666666666666665,0.104
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,1.5,0.0,3,0.09066666666666667,0.272
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,1.5,0.25,3,0.08466666666666667,0.254
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,1.5,0.5,3,0.08033333333333333,0.241
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,1.5,1.0,3,0.03766666666666667,0.113
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,2.0,0.0,3,0.105,0.315
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,2.0,0.25,3,0.09966666666666667,0.299
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,2.0,0.5,3,0.09333333333333334,0.28
fl3_entitled,discovery,joint_wild_cluster_rademacher,4,2.0,1.0,3,0.036,0.108
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.0,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.25,0.0,3,0.013333333333333334,0.04
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.25,0.25,3,0.014666666666666666,0.044
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.25,0.5,3,0.015666666666666666,0.047
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.25,1.0,3,0.012333333333333333,0.037
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.5,0.0,3,0.064,0.192
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.5,0.25,3,0.07066666666666667,0.212
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.5,0.5,3,0.06266666666666666,0.188
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.5,1.0,3,0.05366666666666667,0.161
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.75,0.0,3,0.11966666666666666,0.359
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.75,0.25,3,0.11633333333333333,0.349
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.75,0.5,3,0.11166666666666668,0.335
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,0.75,1.0,3,0.06966666666666667,0.209
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,1.0,0.0,3,0.15866666666666665,0.476
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,1.0,0.25,3,0.15433333333333335,0.463
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,1.0,0.5,3,0.14866666666666667,0.446
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,1.0,1.0,3,0.07366666666666667,0.221
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,1.5,0.0,3,0.19033333333333333,0.571
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,1.5,0.25,3,0.18400000000000002,0.552
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,1.5,0.5,3,0.17366666666666666,0.521
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,1.5,1.0,3,0.07133333333333333,0.214
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,2.0,0.0,3,0.20333333333333334,0.61
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,2.0,0.25,3,0.207,0.621
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,2.0,0.5,3,0.19433333333333333,0.583
fl3_entitled,discovery,joint_wild_cluster_rademacher,5,2.0,1.0,3,0.07966666666666666,0.239
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.0,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.25,0.0,3,0.034333333333333334,0.103
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.25,0.25,3,0.036333333333333336,0.109
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.25,0.5,3,0.031,0.093
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.25,1.0,3,0.025666666666666667,0.077
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.5,0.0,3,0.11599999999999999,0.348
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.5,0.25,3,0.118,0.354
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.5,0.5,3,0.11066666666666668,0.332
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.5,1.0,3,0.074,0.222
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.75,0.0,3,0.19066666666666665,0.572
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.75,0.25,3,0.18966666666666665,0.569
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.75,0.5,3,0.17500000000000002,0.525
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,0.75,1.0,3,0.08933333333333333,0.268
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,1.0,0.0,3,0.22999999999999998,0.69
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,1.0,0.25,3,0.2313333333333333,0.694
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,1.0,0.5,3,0.213,0.639
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,1.0,1.0,3,0.09899999999999999,0.297
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,1.5,0.0,3,0.26166666666666666,0.785
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,1.5,0.25,3,0.26266666666666666,0.788
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,1.5,0.5,3,0.2373333333333333,0.712
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,1.5,1.0,3,0.09933333333333333,0.298
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,2.0,0.0,3,0.27566666666666667,0.827
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,2.0,0.25,3,0.26766666666666666,0.803
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,2.0,0.5,3,0.257,0.771
fl3_entitled,discovery,joint_wild_cluster_rademacher,6,2.0,1.0,3,0.10233333333333333,0.307
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.0,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.25,0.0,3,0.083,0.249
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.25,0.25,3,0.08733333333333333,0.262
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.25,0.5,3,0.08133333333333333,0.244
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.25,1.0,3,0.05366666666666667,0.161
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.5,0.0,3,0.21333333333333335,0.64
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.5,0.25,3,0.21566666666666667,0.647
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.5,0.5,3,0.19533333333333333,0.586
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.5,1.0,3,0.103,0.309
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.75,0.0,3,0.2796666666666667,0.839
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.75,0.25,3,0.2796666666666667,0.839
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.75,0.5,3,0.25,0.75
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,0.75,1.0,3,0.10966666666666668,0.329
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,1.0,0.0,3,0.309,0.927
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,1.0,0.25,3,0.3036666666666667,0.911
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,1.0,0.5,3,0.2836666666666667,0.851
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,1.0,1.0,3,0.105,0.315
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,1.5,0.0,3,0.3213333333333333,0.964
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,1.5,0.25,3,0.321,0.963
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,1.5,0.5,3,0.2996666666666667,0.899
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,1.5,1.0,3,0.11266666666666668,0.338
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,2.0,0.0,3,0.321,0.963
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,2.0,0.25,3,0.32166666666666666,0.965
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,2.0,0.5,3,0.3096666666666667,0.929
fl3_entitled,discovery,joint_wild_cluster_rademacher,8,2.0,1.0,3,0.10966666666666668,0.329
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.0,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.25,0.0,3,0.13466666666666668,0.404
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.25,0.25,3,0.14733333333333334,0.442
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.25,0.5,3,0.127,0.381
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.25,1.0,3,0.07366666666666667,0.221
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.5,0.0,3,0.27999999999999997,0.84
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.5,0.25,3,0.2763333333333333,0.829
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.5,0.5,3,0.245,0.735
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.5,1.0,3,0.10933333333333334,0.328
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.75,0.0,3,0.319,0.957
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.75,0.25,3,0.31666666666666665,0.95
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.75,0.5,3,0.289,0.867
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,0.75,1.0,3,0.10366666666666667,0.311
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,1.0,0.0,3,0.3293333333333333,0.988
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,1.0,0.25,3,0.3253333333333333,0.976
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,1.0,0.5,3,0.304,0.912
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,1.0,1.0,3,0.09833333333333333,0.295
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,1.5,0.0,3,0.3303333333333333,0.991
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,1.5,0.25,3,0.3313333333333333,0.994
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,1.5,0.5,3,0.3183333333333333,0.955
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,1.5,1.0,3,0.114,0.342
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,2.0,0.0,3,0.33266666666666667,0.998
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,2.0,0.25,3,0.332,0.996
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,2.0,0.5,3,0.3213333333333333,0.964
fl3_entitled,discovery,joint_wild_cluster_rademacher,10,2.0,1.0,3,0.105,0.315
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.0,0.0,3,0.0,0.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.25,0.0,3,0.19233333333333333,0.577
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.25,0.25,3,0.20333333333333334,0.61
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.25,0.5,3,0.16333333333333333,0.49
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.25,1.0,3,0.08433333333333333,0.253
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.5,0.0,3,0.3163333333333333,0.949
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.5,0.25,3,0.3066666666666667,0.92
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.5,0.5,3,0.27033333333333337,0.811
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.5,1.0,3,0.10366666666666667,0.311
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.75,0.0,3,0.329,0.987
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.75,0.25,3,0.3283333333333333,0.985
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.75,0.5,3,0.302,0.906
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,0.75,1.0,3,0.09899999999999999,0.297
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,1.0,0.0,3,0.3323333333333333,0.997
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,1.0,0.25,3,0.332,0.996
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,1.0,0.5,3,0.3143333333333333,0.943
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,1.0,1.0,3,0.09533333333333333,0.286
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,1.5,0.0,3,0.333,0.999
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,1.5,0.25,3,0.3333333333333333,1.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,1.5,0.5,3,0.32266666666666666,0.968
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,1.5,1.0,3,0.11133333333333334,0.334
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,2.0,0.0,3,0.3333333333333333,1.0
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,2.0,0.25,3,0.333,0.999
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,2.0,0.5,3,0.32666666666666666,0.98
fl3_entitled,discovery,joint_wild_cluster_rademacher,12,2.0,1.0,3,0.10333333333333333,0.31
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.25,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.25,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.5,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.5,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.5,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.5,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.75,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.75,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.75,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,0.75,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,1.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,1.0,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,1.0,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,1.0,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,1.5,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,1.5,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,1.5,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,1.5,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,2.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,2.0,0.25,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,2.0,0.5,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,3,2.0,1.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.0,3,0.007666666666666666,0.022
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.25,3,0.006333333333333334,0.017
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.25,0.5,3,0.004666666666666667,0.014
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.25,1.0,3,0.004333333333333334,0.012
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.5,0.0,3,0.017666666666666667,0.049
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.5,0.25,3,0.014666666666666668,0.042
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.5,0.5,3,0.009333333333333334,0.024
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.5,1.0,3,0.005999999999999999,0.018
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.75,0.0,3,0.02466666666666667,0.069
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.75,0.25,3,0.02,0.055
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.75,0.5,3,0.018666666666666668,0.053
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,0.75,1.0,3,0.007666666666666666,0.023
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,1.0,0.0,3,0.023333333333333334,0.07
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,1.0,0.25,3,0.01933333333333333,0.053
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,1.0,0.5,3,0.017333333333333333,0.051
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,1.0,1.0,3,0.008,0.024
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,1.5,0.0,3,0.02033333333333333,0.056
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,1.5,0.25,3,0.021,0.061
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,1.5,0.5,3,0.01966666666666667,0.058
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,1.5,1.0,3,0.007666666666666666,0.023
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,2.0,0.0,3,0.02033333333333333,0.059
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,2.0,0.25,3,0.02266666666666667,0.062
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,2.0,0.5,3,0.021,0.058
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,4,2.0,1.0,3,0.01,0.028
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.0,3,0.019666666666666666,0.051
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.25,3,0.024333333333333332,0.063
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.25,0.5,3,0.02,0.056
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.25,1.0,3,0.008333333333333333,0.025
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.5,0.0,3,0.054,0.149
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.5,0.25,3,0.051333333333333335,0.143
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.5,0.5,3,0.042666666666666665,0.116
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.5,1.0,3,0.023333333333333334,0.068
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.75,0.0,3,0.06533333333333334,0.185
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.75,0.25,3,0.061,0.166
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.75,0.5,3,0.057999999999999996,0.154
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,0.75,1.0,3,0.022333333333333334,0.059
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,1.0,0.0,3,0.06666666666666667,0.187
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,1.0,0.25,3,0.060666666666666674,0.169
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,1.0,0.5,3,0.061,0.172
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,1.0,1.0,3,0.021333333333333333,0.058
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,1.5,0.0,3,0.066,0.186
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,1.5,0.25,3,0.06733333333333334,0.186
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,1.5,0.5,3,0.062,0.18
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,1.5,1.0,3,0.021,0.063
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,2.0,0.0,3,0.06433333333333334,0.181
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,2.0,0.25,3,0.06933333333333334,0.192
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,2.0,0.5,3,0.06833333333333334,0.195
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,5,2.0,1.0,3,0.026333333333333334,0.074
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.0,3,0.054,0.134
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.25,3,0.04833333333333333,0.122
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.25,0.5,3,0.04466666666666667,0.12
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.25,1.0,3,0.021333333333333333,0.057
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.5,0.0,3,0.10999999999999999,0.295
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.5,0.25,3,0.10466666666666667,0.287
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.5,0.5,3,0.08866666666666667,0.237
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.5,1.0,3,0.03766666666666666,0.105
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.75,0.0,3,0.12233333333333335,0.339
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.75,0.25,3,0.11466666666666665,0.3
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.75,0.5,3,0.10933333333333332,0.291
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,0.75,1.0,3,0.03966666666666666,0.104
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,1.0,0.0,3,0.12666666666666668,0.338
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,1.0,0.25,3,0.119,0.323
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,1.0,0.5,3,0.10833333333333332,0.294
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,1.0,1.0,3,0.042333333333333334,0.119
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,1.5,0.0,3,0.12999999999999998,0.347
fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,6,1.5,0.25,3,0.13233333333333333,0.355
