scenario_id,address_id,partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,replicates,gate_name,gate_order,pass_probability,failure_probability
CS-9f07b6b4d5ede33ab166f02d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,1000,complement_admissible_pass,2,0.998,0.0020000000000000018
CS-9f07b6b4d5ede33ab166f02d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,1000,effect_direction_reproduced_pass,3,0.989,0.01100000000000001
CS-9f07b6b4d5ede33ab166f02d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,1000,target_contrast_positive_pass,4,0.989,0.01100000000000001
CS-9f07b6b4d5ede33ab166f02d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,1000,minimum_effect_pass,5,0.808,0.19199999999999995
CS-9f07b6b4d5ede33ab166f02d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,1000,cluster_uncertainty_pass,6,0.777,0.22299999999999998
CS-9f07b6b4d5ede33ab166f02d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,1000,raw_statistical_threshold_pass,7,0.403,0.597
CS-9f07b6b4d5ede33ab166f02d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.403,0.597
CS-9f07b6b4d5ede33ab166f02d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,1000,control_adjusted_contrast_pass,9,0.647,0.353
CS-9f07b6b4d5ede33ab166f02d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.25,0.5,1000,control_specificity_pass,10,0.884,0.11599999999999999
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,support_available_pass,1,1.0,0.0
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,complement_admissible_pass,2,1.0,0.0
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,effect_direction_reproduced_pass,3,0.995,0.0050000000000000044
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,target_contrast_positive_pass,4,0.995,0.0050000000000000044
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,minimum_effect_pass,5,0.87,0.13
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,cluster_uncertainty_pass,6,0.902,0.09799999999999998
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,raw_statistical_threshold_pass,7,0.695,0.30500000000000005
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.695,0.30500000000000005
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,control_adjusted_contrast_pass,9,0.675,0.32499999999999996
CS-72b424060e795b71d61ae85f,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.25,0.5,1000,control_specificity_pass,10,0.934,0.06599999999999995
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,support_available_pass,1,1.0,0.0
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,complement_admissible_pass,2,1.0,0.0
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,effect_direction_reproduced_pass,3,0.998,0.0020000000000000018
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,target_contrast_positive_pass,4,0.998,0.0020000000000000018
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,minimum_effect_pass,5,0.902,0.09799999999999998
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,cluster_uncertainty_pass,6,0.957,0.04300000000000004
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,raw_statistical_threshold_pass,7,0.862,0.138
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.862,0.138
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,control_adjusted_contrast_pass,9,0.706,0.29400000000000004
CS-e19de2261cf5e2037940f7b3,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.25,0.5,1000,control_specificity_pass,10,0.945,0.05500000000000005
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,support_available_pass,1,1.0,0.0
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,complement_admissible_pass,2,1.0,0.0
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,effect_direction_reproduced_pass,3,0.999,0.0010000000000000009
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,target_contrast_positive_pass,4,0.999,0.0010000000000000009
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,minimum_effect_pass,5,0.916,0.08399999999999996
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,cluster_uncertainty_pass,6,0.988,0.01200000000000001
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,raw_statistical_threshold_pass,7,0.942,0.05800000000000005
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.942,0.05800000000000005
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,control_adjusted_contrast_pass,9,0.717,0.28300000000000003
CS-0fb7173352565665845e86ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.25,0.5,1000,control_specificity_pass,10,0.956,0.04400000000000004
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,support_available_pass,1,0.988,0.01200000000000001
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,complement_admissible_pass,2,0.834,0.16600000000000004
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,effect_direction_reproduced_pass,3,0.967,0.03300000000000003
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,target_contrast_positive_pass,4,0.967,0.03300000000000003
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,minimum_effect_pass,5,0.933,0.06699999999999995
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,cluster_uncertainty_pass,6,0.735,0.265
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,control_adjusted_contrast_pass,9,0.703,0.29700000000000004
CS-8a8b78ceddd10409d0e10435,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.5,0.5,1000,control_specificity_pass,10,0.862,0.138
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,support_available_pass,1,0.994,0.006000000000000005
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,complement_admissible_pass,2,0.948,0.052000000000000046
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,effect_direction_reproduced_pass,3,0.988,0.01200000000000001
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,target_contrast_positive_pass,4,0.988,0.01200000000000001
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,minimum_effect_pass,5,0.961,0.039000000000000035
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,cluster_uncertainty_pass,6,0.869,0.131
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,raw_statistical_threshold_pass,7,0.187,0.813
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.187,0.813
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,control_adjusted_contrast_pass,9,0.762,0.238
CS-0cdbdbc3f32746ff03ed0306,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,1000,control_specificity_pass,10,0.906,0.09399999999999997
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,support_available_pass,1,0.997,0.0030000000000000027
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,complement_admissible_pass,2,0.983,0.017000000000000015
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,effect_direction_reproduced_pass,3,0.996,0.0040000000000000036
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,target_contrast_positive_pass,4,0.996,0.0040000000000000036
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,minimum_effect_pass,5,0.978,0.02200000000000002
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,cluster_uncertainty_pass,6,0.939,0.061000000000000054
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,raw_statistical_threshold_pass,7,0.474,0.526
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.474,0.526
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,control_adjusted_contrast_pass,9,0.803,0.19699999999999995
CS-d520b33ad29d47499fa43050,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.5,0.5,1000,control_specificity_pass,10,0.933,0.06699999999999995
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,support_available_pass,1,0.999,0.0010000000000000009
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,complement_admissible_pass,2,0.995,0.0050000000000000044
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,effect_direction_reproduced_pass,3,0.999,0.0010000000000000009
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,target_contrast_positive_pass,4,0.999,0.0010000000000000009
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,minimum_effect_pass,5,0.993,0.007000000000000006
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,cluster_uncertainty_pass,6,0.972,0.028000000000000025
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,raw_statistical_threshold_pass,7,0.703,0.29700000000000004
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.703,0.29700000000000004
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,control_adjusted_contrast_pass,9,0.834,0.16600000000000004
CS-7e75e8f66243c096c860fab0,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.5,0.5,1000,control_specificity_pass,10,0.953,0.04700000000000004
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,support_available_pass,1,1.0,0.0
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,complement_admissible_pass,2,0.999,0.0010000000000000009
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,effect_direction_reproduced_pass,3,1.0,0.0
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,target_contrast_positive_pass,4,1.0,0.0
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,minimum_effect_pass,5,0.997,0.0030000000000000027
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,cluster_uncertainty_pass,6,0.993,0.007000000000000006
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,raw_statistical_threshold_pass,7,0.916,0.08399999999999996
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.916,0.08399999999999996
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,control_adjusted_contrast_pass,9,0.855,0.14500000000000002
CS-c2bea8521361414c1730db9b,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.5,0.5,1000,control_specificity_pass,10,0.972,0.028000000000000025
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,support_available_pass,1,1.0,0.0
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,complement_admissible_pass,2,1.0,0.0
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,effect_direction_reproduced_pass,3,1.0,0.0
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,target_contrast_positive_pass,4,1.0,0.0
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,minimum_effect_pass,5,0.999,0.0010000000000000009
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,cluster_uncertainty_pass,6,0.999,0.0010000000000000009
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,raw_statistical_threshold_pass,7,0.982,0.018000000000000016
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.982,0.018000000000000016
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,control_adjusted_contrast_pass,9,0.878,0.122
CS-f36fa57d0e0eeba226ef24ac,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,10,0.5,0.5,1000,control_specificity_pass,10,0.983,0.017000000000000015
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,support_available_pass,1,1.0,0.0
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,complement_admissible_pass,2,1.0,0.0
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,effect_direction_reproduced_pass,3,1.0,0.0
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,target_contrast_positive_pass,4,1.0,0.0
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,minimum_effect_pass,5,1.0,0.0
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,cluster_uncertainty_pass,6,1.0,0.0
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,raw_statistical_threshold_pass,7,0.998,0.0020000000000000018
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.998,0.0020000000000000018
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,control_adjusted_contrast_pass,9,0.902,0.09799999999999998
CS-9ae035c81e61f0131f36b99c,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,12,0.5,0.5,1000,control_specificity_pass,10,0.988,0.01200000000000001
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,support_available_pass,1,0.986,0.014000000000000012
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,complement_admissible_pass,2,0.852,0.14800000000000002
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,effect_direction_reproduced_pass,3,0.978,0.02200000000000002
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,target_contrast_positive_pass,4,0.978,0.02200000000000002
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,minimum_effect_pass,5,0.971,0.029000000000000026
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,cluster_uncertainty_pass,6,0.813,0.18700000000000006
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,raw_statistical_threshold_pass,7,0.0,1.0
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.0,1.0
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,control_adjusted_contrast_pass,9,0.779,0.22099999999999997
CS-2daf6019ac8bd3dbf1484d89,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,3,0.75,0.5,1000,control_specificity_pass,10,0.9,0.09999999999999998
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,support_available_pass,1,0.996,0.0040000000000000036
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,complement_admissible_pass,2,0.949,0.051000000000000045
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,effect_direction_reproduced_pass,3,0.994,0.006000000000000005
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,target_contrast_positive_pass,4,0.994,0.006000000000000005
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,minimum_effect_pass,5,0.987,0.013000000000000012
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,cluster_uncertainty_pass,6,0.922,0.07799999999999996
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,raw_statistical_threshold_pass,7,0.277,0.723
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.277,0.723
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,control_adjusted_contrast_pass,9,0.823,0.17700000000000005
CS-5a090f246f4b31f70d66f1f5,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,4,0.75,0.5,1000,control_specificity_pass,10,0.934,0.06599999999999995
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,support_available_pass,1,1.0,0.0
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,complement_admissible_pass,2,0.986,0.014000000000000012
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,effect_direction_reproduced_pass,3,1.0,0.0
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,target_contrast_positive_pass,4,1.0,0.0
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,minimum_effect_pass,5,0.999,0.0010000000000000009
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,cluster_uncertainty_pass,6,0.972,0.028000000000000025
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,raw_statistical_threshold_pass,7,0.547,0.45299999999999996
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.547,0.45299999999999996
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,control_adjusted_contrast_pass,9,0.848,0.15200000000000002
CS-7b1d29dde59d74fea94cde9d,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,5,0.75,0.5,1000,control_specificity_pass,10,0.952,0.04800000000000004
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,support_available_pass,1,1.0,0.0
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,complement_admissible_pass,2,0.998,0.0020000000000000018
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,effect_direction_reproduced_pass,3,1.0,0.0
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,target_contrast_positive_pass,4,1.0,0.0
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,minimum_effect_pass,5,1.0,0.0
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,cluster_uncertainty_pass,6,0.991,0.009000000000000008
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,raw_statistical_threshold_pass,7,0.762,0.238
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,multiplicity_adjusted_threshold_pass,8,0.762,0.238
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,control_adjusted_contrast_pass,9,0.883,0.11699999999999999
CS-2bcb6c9633fa6035aeaadab8,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,6,0.75,0.5,1000,control_specificity_pass,10,0.967,0.03300000000000003
CS-8472bef5a21c79135b7ac927,03ef63db7584762143dc3914,discovery,joint_gaussian_regularized_cluster,8,0.75,0.5,1000,support_available_pass,1,1.0,0.0
