artifact_label,artifact_path,column_position,column_name,normalized_column,dtype,rows_read,non_null_rows,non_null_share,unique_non_null,uniqueness_share,candidate_roles,sample_values
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,0,path_id,path_id,str,30000,30000,1.0,15000,0.5,route_id,P37257 | P40293 | P26398
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,54,path_family__stable_seam_corridor__global_path_share,path_family_stable_seam_corridor_global_path_share,float64,168,168,1.0,3,0.017857142857142856,,0.2104905293831957 | 0.2104905293831957 | 0.2104905293831957
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,55,path_family__off_seam_reorganizing__n_paths,path_family_off_seam_reorganizing_n_paths,float64,168,163,0.9702380952380952,81,0.49693251533742333,,321.0 | 408.0 | 12.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,56,path_family__reorganization_heavy__n_paths,path_family_reorganization_heavy_n_paths,float64,168,167,0.9940476190476191,114,0.6826347305389222,,3546.0 | 6236.0 | 527.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,57,path_family__settled_distant__n_paths,path_family_settled_distant_n_paths,float64,168,158,0.9404761904761905,77,0.4873417721518987,,529.0 | 598.0 | 69.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,58,path_family__stable_seam_corridor__n_paths,path_family_stable_seam_corridor_n_paths,float64,168,168,1.0,114,0.6785714285714286,,721.0 | 1414.0 | 401.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,59,path_family__off_seam_reorganizing__denom_paths,path_family_off_seam_reorganizing_denom_paths,float64,168,163,0.9702380952380952,112,0.6871165644171779,,5117.0 | 8656.0 | 940.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,60,path_family__reorganization_heavy__denom_paths,path_family_reorganization_heavy_denom_paths,float64,168,167,0.9940476190476191,116,0.6946107784431138,,5117.0 | 8656.0 | 940.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,61,path_family__settled_distant__denom_paths,path_family_settled_distant_denom_paths,float64,168,158,0.9404761904761905,107,0.6772151898734177,,5117.0 | 8656.0 | 4479.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,62,path_family__stable_seam_corridor__denom_paths,path_family_stable_seam_corridor_denom_paths,float64,168,168,1.0,117,0.6964285714285714,,5117.0 | 8656.0 | 940.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,63,outcome__nonrecovering__path_enrichment,outcome_nonrecovering_path_enrichment,float64,168,166,0.9880952380952381,116,0.6987951807228916,,1.6364908041774626 | 1.1449612625918686 | 0.125766059248702
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,64,outcome__recovering__path_enrichment,outcome_recovering_path_enrichment,float64,168,168,1.0,117,0.6964285714285714,,0.9280937415821136 | 0.9836232951990806 | 1.098764807360552
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,65,outcome__nonrecovering__path_log2_enrichment,outcome_nonrecovering_path_log2_enrichment,float64,168,166,0.9880952380952381,116,0.6987951807228916,,0.7106054955663941 | 0.1952987885300831 | -2.991185463292472
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,66,outcome__recovering__path_log2_enrichment,outcome_recovering_path_log2_enrichment,float64,168,168,1.0,117,0.6964285714285714,,-0.1076575635803503 | -0.0238221921308592 | 0.1358826077911521
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,67,outcome__nonrecovering__path_share,outcome_nonrecovering_path_share,float64,168,166,0.9880952380952381,116,0.6987951807228916,,0.1661129568106312 | 0.1162199630314232 | 0.0127659574468085
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,68,outcome__recovering__path_share,outcome_recovering_path_share,float64,168,168,1.0,117,0.6964285714285714,,0.8338870431893688 | 0.8837800369685767 | 0.9872340425531916
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,69,outcome__nonrecovering__global_path_share,outcome_nonrecovering_global_path_share,float64,168,166,0.9880952380952381,3,0.018072289156626505,,0.1015055852355512 | 0.1015055852355512 | 0.1015055852355512
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,70,outcome__recovering__global_path_share,outcome_recovering_global_path_share,float64,168,168,1.0,3,0.017857142857142856,,0.8984944147644488 | 0.8984944147644488 | 0.8984944147644488
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,71,outcome__nonrecovering__n_paths,outcome_nonrecovering_n_paths,float64,168,166,0.9880952380952381,103,0.6204819277108434,,850.0 | 1006.0 | 12.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,72,outcome__recovering__n_paths,outcome_recovering_n_paths,float64,168,168,1.0,117,0.6964285714285714,,4267.0 | 7650.0 | 928.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,73,outcome__nonrecovering__denom_paths,outcome_nonrecovering_denom_paths,float64,168,166,0.9880952380952381,115,0.6927710843373494,,5117.0 | 8656.0 | 940.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,74,outcome__recovering__denom_paths,outcome_recovering_denom_paths,float64,168,168,1.0,117,0.6964285714285714,,5117.0 | 8656.0 | 940.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,75,proj__nan__nan__n_paths,proj_nan_nan_n_paths,float64,168,0,0.0,0,,,
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,76,proj__outcome_group__nonrecovering__n_paths,proj_outcome_group_nonrecovering_n_paths,float64,168,168,1.0,121,0.7202380952380952,,35756.0 | 48844.0 | 11952.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,77,proj__outcome_group__recovering__n_paths,proj_outcome_group_recovering_n_paths,float64,168,168,1.0,121,0.7202380952380952,,35756.0 | 48844.0 | 11952.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,78,proj__path_family__off_seam_reorganizing__n_paths,proj_path_family_off_seam_reorganizing_n_paths,float64,168,167,0.9940476190476191,120,0.718562874251497,,35756.0 | 48844.0 | 11952.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,79,proj__path_family__reorganization_heavy__n_paths,proj_path_family_reorganization_heavy_n_paths,float64,168,168,1.0,121,0.7202380952380952,,35756.0 | 48844.0 | 11952.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,80,proj__path_family__settled_distant__n_paths,proj_path_family_settled_distant_n_paths,float64,168,165,0.9821428571428571,119,0.7212121212121212,,35756.0 | 48844.0 | 11952.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,81,proj__path_family__stable_seam_corridor__n_paths,proj_path_family_stable_seam_corridor_n_paths,float64,168,167,0.9940476190476191,120,0.718562874251497,,35756.0 | 48844.0 | 11952.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,82,proj__seam_class__seam_contact__n_paths,proj_seam_class_seam_contact_n_paths,float64,168,168,1.0,121,0.7202380952380952,,35756.0 | 48844.0 | 11952.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,83,proj__seam_class__seam_distant__n_paths,proj_seam_class_seam_distant_n_paths,float64,168,116,0.6904761904761905,94,0.8103448275862069,,35756.0 | 48844.0 | 11952.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,84,proj__seam_class__seam_grazing__n_paths,proj_seam_class_seam_grazing_n_paths,float64,168,154,0.9166666666666666,108,0.7012987012987013,,35756.0 | 48844.0 | 11952.0
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,85,proj__outcome_group__nonrecovering__global_share,proj_outcome_group_nonrecovering_global_share,float64,168,168,1.0,3,0.017857142857142856,,0.64259 | 0.64259 | 0.64259
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,86,proj__outcome_group__recovering__global_share,proj_outcome_group_recovering_global_share,float64,168,168,1.0,3,0.017857142857142856,,0.35741 | 0.35741 | 0.35741
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,87,proj__path_family__off_seam_reorganizing__global_share,proj_path_family_off_seam_reorganizing_global_share,float64,168,167,0.9940476190476191,3,0.017964071856287425,,0.26909 | 0.26909 | 0.26909
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,88,proj__path_family__reorganization_heavy__global_share,proj_path_family_reorganization_heavy_global_share,float64,168,168,1.0,3,0.017857142857142856,,0.22326 | 0.22326 | 0.22326
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,89,proj__path_family__settled_distant__global_share,proj_path_family_settled_distant_global_share,float64,168,165,0.9821428571428571,3,0.01818181818181818,,0.3735 | 0.3735 | 0.3735
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,90,proj__path_family__stable_seam_corridor__global_share,proj_path_family_stable_seam_corridor_global_share,float64,168,167,0.9940476190476191,3,0.017964071856287425,,0.13415 | 0.13415 | 0.13415
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,91,proj__seam_class__seam_contact__global_share,proj_seam_class_seam_contact_global_share,float64,168,168,1.0,3,0.017857142857142856,,0.68378 | 0.68378 | 0.68378
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,92,proj__seam_class__seam_distant__global_share,proj_seam_class_seam_distant_global_share,float64,168,116,0.6904761904761905,3,0.02586206896551724,,0.07732 | 0.07732 | 0.07732
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,93,proj__seam_class__seam_grazing__global_share,proj_seam_class_seam_grazing_global_share,float64,168,154,0.9166666666666666,3,0.01948051948051948,,0.2389 | 0.2389 | 0.2389
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,94,proj__outcome_group__nonrecovering__enrichment,proj_outcome_group_nonrecovering_enrichment,float64,168,168,1.0,122,0.7261904761904762,,0.8450827545740086 | 0.9476635727369148 | 0.5570141566272017
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,95,proj__outcome_group__recovering__enrichment,proj_outcome_group_recovering_enrichment,float64,168,168,1.0,122,0.7261904761904762,,1.278526825595714 | 1.0940960375841304 | 1.796447421981962
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,96,proj__path_family__off_seam_reorganizing__enrichment,proj_path_family_off_seam_reorganizing_enrichment,float64,168,167,0.9940476190476191,121,0.7245508982035929,,0.5193532601195209 | 0.3275400225059636 | 0.6644562319017479
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,97,proj__path_family__reorganization_heavy__enrichment,proj_path_family_reorganization_heavy_enrichment,float64,168,168,1.0,122,0.7261904761904762,,1.3399918186906723 | 1.321422927569915 | 1.2745448634338357
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,98,proj__path_family__settled_distant__enrichment,proj_path_family_settled_distant_enrichment,float64,168,165,0.9821428571428571,120,0.7272727272727273,,1.0797562476449702 | 1.3944347805839628 | 0.4796069597430928
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,99,proj__path_family__stable_seam_corridor__enrichment,proj_path_family_stable_seam_corridor_enrichment,float64,168,167,0.9940476190476191,121,0.7245508982035929,,1.1762333156470142 | 0.7157657993495473 | 2.6650271105344148
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,100,proj__seam_class__seam_contact__enrichment,proj_seam_class_seam_contact_enrichment,float64,168,168,1.0,116,0.6904761904761905,,1.0470265099882068 | 1.0716632805021598 | 1.1404045305582955
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,101,proj__seam_class__seam_distant__enrichment,proj_seam_class_seam_distant_enrichment,float64,168,116,0.6904761904761905,95,0.8189655172413793,,1.099956843770402 | 0.557906559609742 | 1.8081898208223353
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,102,proj__seam_class__seam_grazing__enrichment,proj_seam_class_seam_grazing_enrichment,float64,168,154,0.9166666666666666,109,0.7077922077922078,,0.8330496016616007 | 0.937968802288156 | 0.3365632195294283
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,103,proj__outcome_group__nonrecovering__log2_enrichment,proj_outcome_group_nonrecovering_log2_enrichment,float64,168,168,1.0,122,0.7261904761904762,,-0.2428354709254613 | -0.0775531118038023 | -0.8442141004679012
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,104,proj__outcome_group__recovering__log2_enrichment,proj_outcome_group_recovering_log2_enrichment,float64,168,168,1.0,122,0.7261904761904762,,0.3544824310131469 | 0.1297393806045801 | 0.8451467114856551
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,105,proj__path_family__off_seam_reorganizing__log2_enrichment,proj_path_family_off_seam_reorganizing_log2_enrichment,float64,168,167,0.9940476190476191,121,0.7245508982035929,,-0.9452119122659856 | -1.6102568928342202 | -0.5897539233715781
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,106,proj__path_family__reorganization_heavy__log2_enrichment,proj_path_family_reorganization_heavy_log2_enrichment,float64,168,168,1.0,122,0.7261904761904762,,0.422224192347985 | 0.402092281768115 | 0.3499821565031578
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,107,proj__path_family__settled_distant__log2_enrichment,proj_path_family_settled_distant_log2_enrichment,float64,168,165,0.9821428571428571,120,0.7272727272727273,,0.1107056642381805 | 0.4796804593378981 | -1.0600755005317322
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,108,proj__path_family__stable_seam_corridor__log2_enrichment,proj_path_family_stable_seam_corridor_log2_enrichment,float64,168,167,0.9940476190476191,121,0.7245508982035929,,0.2341742591046441 | -0.4824404841955795 | 1.4141502091705898
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,109,proj__seam_class__seam_contact__log2_enrichment,proj_seam_class_seam_contact_log2_enrichment,float64,168,168,1.0,116,0.6904761904761905,,0.0662979707747191 | 0.0998516783166541 | 0.1895456758883674
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,110,proj__seam_class__seam_distant__log2_enrichment,proj_seam_class_seam_distant_log2_enrichment,float64,168,116,0.6904761904761905,95,0.8189655172413793,,0.1374469214786988 | -0.8419045808516987 | 0.8545461374796659
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,111,proj__seam_class__seam_grazing__log2_enrichment,proj_seam_class_seam_grazing_log2_enrichment,float64,168,154,0.9166666666666666,109,0.7077922077922078,,-0.2635256954043581 | -0.092388156721583 | -1.571050570924122
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,112,transition,transition,str,168,168,1.0,5,0.02976190476190476,transition_id,5→6 | 5→6 | 5→6
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,113,mean_lambda_local_z_global,mean_lambda_local_z_global,float64,168,168,1.0,118,0.7023809523809523,,-1.479549238247542 | -1.0280542078773192 | -1.1030635228453527
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,114,mean_delta_d_z_global,mean_delta_d_z_global,float64,168,168,1.0,118,0.7023809523809523,,-2.0439202522696953 | -0.6537229529657338 | -2.458401156141798
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,115,bounded_share_z_global,bounded_share_z_global,float64,168,168,1.0,119,0.7083333333333334,,1.8124181620116129 | 0.8935760465749409 | 1.729751930793383
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,116,lambda_z_global,lambda_z_global,float64,168,168,1.0,118,0.7023809523809523,,-1.479549238247542 | -1.0280542078773192 | -1.1030635228453527
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,117,delta_d_z_global,delta_d_z_global,float64,168,168,1.0,118,0.7023809523809523,,-2.0439202522696953 | -0.6537229529657338 | -2.458401156141798
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,118,bounded_z_global,bounded_z_global,float64,168,168,1.0,119,0.7083333333333334,,1.8124181620116129 | 0.8935760465749409 | 1.729751930793383
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,119,divergence_mean_z,divergence_mean_z,float64,168,168,1.0,119,0.7083333333333334,,-1.7617347452586187 | -0.8408885804215265 | -1.7807323394935757
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,120,unboundedness_z,unboundedness_z,float64,168,168,1.0,119,0.7083333333333334,,-1.8124181620116129 | -0.8935760465749409 | -1.729751930793383
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,121,instability_signature_z,instability_signature_z,float64,168,168,1.0,119,0.7083333333333334,,-1.7786292175096168 | -0.8584510691393312 | -1.7637388699268446
obs079b_feature_zscores,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_feature_zscores.csv,122,bounded_stability_signature_z,bounded_stability_signature_z,float64,168,168,1.0,119,0.7083333333333334,,3.5741529072702316 | 1.7344646269964674 | 3.5104842702869585
obs079b_group_inventory,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_group_inventory.csv,0,group_type,group_type,str,171,171,1.0,5,0.029239766081871343,,case | case | case
obs079b_group_inventory,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_group_inventory.csv,1,case,case,str,171,171,1.0,3,0.017543859649122806,,Cp2 | Cp3 | C
obs079b_group_inventory,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_group_inventory.csv,2,n_rows,n_rows,int64,171,171,1.0,15,0.08771929824561403,,60 | 59 | 49
obs079b_group_inventory,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_group_inventory.csv,3,object,object,str,171,136,0.7953216374269005,8,0.058823529411764705,object_id,density_core | frobenius_ridge | response_ridge
obs079b_group_inventory,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_group_inventory.csv,4,cohort,cohort,str,171,133,0.7777777777777778,6,0.045112781954887216,cohort,after | before | persisted
obs079b_group_inventory,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_group_inventory.csv,5,transition,transition,str,171,14,0.08187134502923976,5,0.35714285714285715,transition_id,4→5 | 6→7 | 4→5
obs079b_input_manifest,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_input_manifest.csv,0,artifact,artifact,str,1,1,1.0,1,1.0,,feature_table
obs079b_input_manifest,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_input_manifest.csv,1,path,path,str,1,1,1.0,1,1.0,,outputs/comparisons/obs078a_mechanistic_signature_classifier_v2/obs078a_feature_table.csv
obs079b_input_manifest,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_input_manifest.csv,2,status,status,str,1,1,1.0,1,1.0,,ok
obs079b_input_manifest,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_input_manifest.csv,3,rows,rows,int64,1,1,1.0,1,1.0,,168
obs079b_input_manifest,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_input_manifest.csv,4,cols,cols,int64,1,1,1.0,1,1.0,,113
obs079b_zscore_stats,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_zscore_stats.csv,0,feature,feature,str,3,3,1.0,3,1.0,,mean_lambda_local_mean | mean_delta_d_mean | bounded_share_mean
obs079b_zscore_stats,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_zscore_stats.csv,1,mean,mean,float64,3,3,1.0,3,1.0,,0.1992315145473248 | 1.7915252851401784 | 0.1066800227111216
obs079b_zscore_stats,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_zscore_stats.csv,2,std,std,float64,3,3,1.0,3,1.0,,0.4458242321849681 | 0.3668738140882676 | 0.1217249803822998
obs079b_zscore_stats,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_zscore_stats.csv,3,z_col,z_col,str,3,3,1.0,3,1.0,,mean_lambda_local_z_global | mean_delta_d_z_global | bounded_share_z_global
obs079b_zscore_stats,outputs/comparisons/obs079b_stability_signature_bootstrap_ci/obs079b_zscore_stats.csv,4,n_non_null,n_non_null,int64,3,3,1.0,1,0.3333333333333333,,168 | 168 | 168
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,0,pair,pair,str,6048,6048,1.0,3,0.000496031746031746,relation,C_vs_Cp2 | C_vs_Cp2 | C_vs_Cp2
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,1,feature_panel,feature_panel,str,6048,6048,1.0,7,0.0011574074074074073,,lambda_only | lambda_only | lambda_only
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,2,scheme,scheme,str,6048,6048,1.0,4,0.0006613756613756613,,stratified_cv | stratified_cv | stratified_cv
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,3,model,model,str,6048,6048,1.0,4,0.0006613756613756613,,logreg | logreg | logreg
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,4,heldout_group,heldout_group,str,6048,6048,1.0,20,0.0033068783068783067,,stratified_cv | stratified_cv | stratified_cv
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,5,actual,actual,str,6048,6048,1.0,3,0.000496031746031746,,C | C | Cp2
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,6,predicted,predicted,str,6048,6048,1.0,3,0.000496031746031746,,C | Cp2 | C
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,7,count,count,float64,6048,6048,1.0,45,0.00744047619047619,,46.0 | 3.0 | 0.0
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,8,class,class,float64,6048,0,0.0,0,,regime|leakage_sensitive,
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,9,feature,feature,float64,6048,0,0.0,0,,,
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,10,importance_type,importance_type,float64,6048,0,0.0,0,,,
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,11,value,value,float64,6048,0,0.0,0,,,
obs079c_confusion_matrices,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_confusion_matrices.csv,12,abs_value,abs_value,float64,6048,0,0.0,0,,,
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,0,pair,pair,str,2160,2160,1.0,3,0.001388888888888889,relation,C_vs_Cp2 | C_vs_Cp2 | C_vs_Cp2
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,1,feature_panel,feature_panel,str,2160,2160,1.0,7,0.0032407407407407406,,bounded_only | bounded_only | bounded_only
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,2,scheme,scheme,str,2160,2160,1.0,4,0.001851851851851852,,leave_cohort_out | leave_cohort_out | leave_cohort_out
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,3,model,model,str,2160,2160,1.0,3,0.001388888888888889,,logreg | logreg | logreg
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,4,heldout_group,heldout_group,str,2160,2160,1.0,20,0.009259259259259259,,entered | exited | after
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,5,actual,actual,float64,2160,0,0.0,0,,,
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,6,predicted,predicted,float64,2160,0,0.0,0,,,
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,7,count,count,float64,2160,0,0.0,0,,,
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,8,class,class,str,2160,720,0.3333333333333333,3,0.004166666666666667,regime|leakage_sensitive,Cp2_vs_C | Cp2_vs_C | Cp2_vs_C
obs079c_feature_importance,outputs/comparisons/obs079c_pairwise_stability_classifiers/obs079c_feature_importance.csv,9,feature,feature,str,2160,2160,1.0,3,0.001388888888888889,,bounded_share_mean | bounded_share_mean | bounded_share_mean
