candidate_test_id,record_id,failure_predicate,support_id,support_definition,resampling_selected,resampling_selection_status,permutation_p,permutation_count,permutation_method,point_estimate,independent_cluster_count,loo_successful_count,loo_min,loo_max,direction_consistency,bootstrap_requested,bootstrap_successful_count,bootstrap_ci_low,bootstrap_ci_high,bootstrap_positive_share,resampling_unit,uncertainty_method
c4169317394353493332287d,C_vs_Cp2__stability_core_3,measurement_missingness_concentration,5930a3b7db7497d921fc,cohort:cohort=after AND route_or_path:dominant_family=shape,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,0.0,4,4,0.0,0.0,0.0,300,285,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
4850ea740a4c0578a831bb0b,C_vs_Cp2__geometry_scores_only,relation_separation_attenuation,c683c10822cc59ae7587,seam_relative:seam_relative_region=far,True,selected_by_outcome_blind_record_predicate_top_k,0.9534883720930233,300,within_object_class_support_label_permutation,-0.48380689810288635,4,3,-0.5569705364023874,-0.4771909444443493,0.0,300,202,-0.773201606971246,-0.43917396131664166,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
3b68d58239d4f6b65c310df4,C_vs_Cp2__geometry_scores_only,local_criterion_breach,c683c10822cc59ae7587,seam_relative:seam_relative_region=far,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,-0.4583333333333333,4,3,-0.5208333333333333,-0.46969696969696967,0.0,300,212,-0.6924679487179487,-0.43333333333333335,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
6f0a2928d48c361291afc11c,C_vs_Cp2__geometry_scores_only,log_loss_attenuation,c683c10822cc59ae7587,seam_relative:seam_relative_region=far,True,selected_by_outcome_blind_record_predicate_top_k,0.9700996677740864,300,within_object_class_support_label_permutation,-0.3934544742715585,4,3,-0.44619433130543673,-0.3924606525663937,0.0,300,196,-0.6178736378784505,-0.3641723703228249,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
d447ffb883949ba77c840f88,C_vs_Cp2__geometry_scores_only,measurement_missingness_concentration,c683c10822cc59ae7587,seam_relative:seam_relative_region=far,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,0.0,4,3,0.0,0.0,0.0,300,206,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
e421bd5b398d1f2d47d106d4,C_vs_Cp2__geometry_scores_only,relation_separation_attenuation,8eb760d133ac749e3327,scale_band:scale_band=early,True,selected_by_outcome_blind_record_predicate_top_k,0.0033222591362126247,300,within_object_class_support_label_permutation,0.7647240853084731,4,3,0.7568627242915118,0.847553346420789,1.0,300,199,0.7163369844225261,1.0909592869209572,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
0b21570033e11cb5cbfbabc0,C_vs_Cp2__geometry_scores_only,local_criterion_breach,8eb760d133ac749e3327,scale_band:scale_band=early,True,selected_by_outcome_blind_record_predicate_top_k,0.0033222591362126247,300,within_object_class_support_label_permutation,0.6666666666666666,4,3,0.6666666666666666,0.75,1.0,300,202,0.625,1.0,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
b44e8c9eef72e76ae9599365,C_vs_Cp2__geometry_scores_only,log_loss_attenuation,8eb760d133ac749e3327,scale_band:scale_band=early,True,selected_by_outcome_blind_record_predicate_top_k,0.0033222591362126247,300,within_object_class_support_label_permutation,0.6065090903942728,4,3,0.6024078810626546,0.6689806332071491,1.0,300,210,0.5715954795980078,0.853958963368938,1.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
1060775dc90c0f074ad19b80,C_vs_Cp2__geometry_scores_only,measurement_missingness_concentration,8eb760d133ac749e3327,scale_band:scale_band=early,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,0.0,4,3,0.0,0.0,0.0,300,210,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
21213eb8135a8f50f4c17a25,C_vs_Cp2__geometry_scores_only,relation_separation_attenuation,4487ed03ba052140cc42,transition:transition=5→6,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,-0.3609854568956389,4,3,-0.4768860802220771,-0.43882810744676115,0.0,300,199,-0.8683331824365709,-0.33227334744975867,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
70ee982130e74249630e47a7,C_vs_Cp2__geometry_scores_only,local_criterion_breach,4487ed03ba052140cc42,transition:transition=5→6,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,-0.29166666666666663,4,3,-0.38095238095238093,-0.38095238095238093,0.0,300,176,-0.7840909090909092,-0.29166666666666663,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
728d31d3bb1add0207cc6bdc,C_vs_Cp2__geometry_scores_only,log_loss_attenuation,4487ed03ba052140cc42,transition:transition=5→6,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,-0.27442242818527873,4,3,-0.36076551719250854,-0.34054873055145923,0.0,300,180,-0.5038177898856395,-0.2591654679543867,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
06ae362e37a0aab8b312b888,C_vs_Cp2__geometry_scores_only,measurement_missingness_concentration,4487ed03ba052140cc42,transition:transition=5→6,True,selected_by_outcome_blind_record_predicate_top_k,1.0,300,within_object_class_support_label_permutation,0.0,4,3,0.0,0.0,0.0,300,186,0.0,0.0,0.0,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
493bea1c9ecfb8e8e06dd336,C_vs_Cp2__geometry_scores_only,relation_separation_attenuation,72b9f48eeec38e892701,cohort:cohort=after,True,selected_by_outcome_blind_record_predicate_top_k,0.6644518272425249,300,within_object_class_support_label_permutation,-0.031839412782981746,4,4,-0.03195040562719087,0.0,0.0,300,300,-0.032734038589867454,1.1102230246251565e-16,0.14666666666666667,object_cluster,leave-one-object-out sensitivity plus object-cluster bootstrap
