case,candidate_rank,object,scale_index_from,scale_index_to,cohort,dominant_family,n_paths,n_windows,mean_lambda_local_mean,mean_lambda_local_z,mean_delta_d_mean,mean_delta_d_z,bounded_share_mean,bounded_share_z,divergence_z_sum,transition_delta,dominant_reason,pinch_score_total,support_score,overlap_score,shape_score,id_score,jaccard_loss,centroid_drift,support_size_delta,overlap_delta_max,seam__core__path_enrichment,seam__near__path_enrichment,seam__core__path_log2_enrichment,seam__near__path_log2_enrichment,seam__core__path_share,seam__near__path_share,seam__core__global_path_share,seam__near__global_path_share,seam__core__n_paths,seam__near__n_paths,seam__core__denom_paths,seam__near__denom_paths,path_family__off_seam_reorganizing__path_enrichment,path_family__reorganization_heavy__path_enrichment,path_family__settled_distant__path_enrichment,path_family__stable_seam_corridor__path_enrichment,path_family__off_seam_reorganizing__path_log2_enrichment,path_family__reorganization_heavy__path_log2_enrichment,path_family__settled_distant__path_log2_enrichment,path_family__stable_seam_corridor__path_log2_enrichment,path_family__off_seam_reorganizing__path_share,path_family__reorganization_heavy__path_share,path_family__settled_distant__path_share,path_family__stable_seam_corridor__path_share,path_family__off_seam_reorganizing__global_path_share,path_family__reorganization_heavy__global_path_share,path_family__settled_distant__global_path_share,path_family__stable_seam_corridor__global_path_share,path_family__off_seam_reorganizing__n_paths,path_family__reorganization_heavy__n_paths,path_family__settled_distant__n_paths,path_family__stable_seam_corridor__n_paths,path_family__off_seam_reorganizing__denom_paths,path_family__reorganization_heavy__denom_paths,path_family__settled_distant__denom_paths,path_family__stable_seam_corridor__denom_paths,outcome__nonrecovering__path_enrichment,outcome__recovering__path_enrichment,outcome__nonrecovering__path_log2_enrichment,outcome__recovering__path_log2_enrichment,outcome__nonrecovering__path_share,outcome__recovering__path_share,outcome__nonrecovering__global_path_share,outcome__recovering__global_path_share,outcome__nonrecovering__n_paths,outcome__recovering__n_paths,outcome__nonrecovering__denom_paths,outcome__recovering__denom_paths,proj__nan__nan__n_paths,proj__outcome_group__nonrecovering__n_paths,proj__outcome_group__recovering__n_paths,proj__path_family__off_seam_reorganizing__n_paths,proj__path_family__reorganization_heavy__n_paths,proj__path_family__settled_distant__n_paths,proj__path_family__stable_seam_corridor__n_paths,proj__seam_class__seam_contact__n_paths,proj__seam_class__seam_distant__n_paths,proj__seam_class__seam_grazing__n_paths,proj__outcome_group__nonrecovering__global_share,proj__outcome_group__recovering__global_share,proj__path_family__off_seam_reorganizing__global_share,proj__path_family__reorganization_heavy__global_share,proj__path_family__settled_distant__global_share,proj__path_family__stable_seam_corridor__global_share,proj__seam_class__seam_contact__global_share,proj__seam_class__seam_distant__global_share,proj__seam_class__seam_grazing__global_share,proj__outcome_group__nonrecovering__enrichment,proj__outcome_group__recovering__enrichment,proj__path_family__off_seam_reorganizing__enrichment,proj__path_family__reorganization_heavy__enrichment,proj__path_family__settled_distant__enrichment,proj__path_family__stable_seam_corridor__enrichment,proj__seam_class__seam_contact__enrichment,proj__seam_class__seam_distant__enrichment,proj__seam_class__seam_grazing__enrichment,proj__outcome_group__nonrecovering__log2_enrichment,proj__outcome_group__recovering__log2_enrichment,proj__path_family__off_seam_reorganizing__log2_enrichment,proj__path_family__reorganization_heavy__log2_enrichment,proj__path_family__settled_distant__log2_enrichment,proj__path_family__stable_seam_corridor__log2_enrichment,proj__seam_class__seam_contact__log2_enrichment,proj__seam_class__seam_distant__log2_enrichment,proj__seam_class__seam_grazing__log2_enrichment,row_index,observation_id,observation_key,transition,transition_midpoint,cluster_id,cluster_unit,partition,scale_band,seam_relative_region,predictor_missing_fraction,predictor_missing_any,record_id,relation,carrier,true_regime,predicted_regime,predicted_probability,max_other_probability,true_class_margin,signed_margin,correct,misclassification_loss,margin_loss,log_loss,fold_id,heldout_cluster,partition_role,diagnostic_model,carrier_features_json
Cp2,9,coupling_positive,3,4,exited,shape,786,786,0.4307216020833344,-0.0481071731318878,1.78113139367999,-0.1793150022105022,0.0272264631043256,-0.1016467458456314,-0.1257754294967586,1,anisotropy_delta,12.151167958327497,1.836004146902244,0.3229999999945873,6.648405039829897,3.343758771600767,0.4,0.6651257126392391,0,0.1666666666666666,0.7047199871627352,1.032803938153754,-0.5048779627351495,0.0465664068654668,0.0725190839694656,0.9274809160305344,0.1029048207663782,0.8980222496909765,57.0,729.0,786.0,786.0,0.7968480669785767,1.0596204832103877,0.7959626802374894,0.8802597800030602,-0.327623419494348,0.0835476374011702,-0.3292273051969376,-0.1839987438486198,0.0305343511450381,0.7493638676844784,0.0368956743002544,0.183206106870229,0.03831891223733,0.7072002472187886,0.0463535228677379,0.2081273176761434,24.0,589.0,29.0,144.0,786.0,786.0,786.0,786.0,0.7963633662079085,1.018837419871382,-0.3285012382259564,0.0269238530163352,0.0674300254452926,0.9325699745547074,0.0846724351050679,0.915327564894932,53.0,733.0,786.0,786.0,,10820.0,10820.0,10820.0,10820.0,10820.0,10820.0,10820.0,10820.0,10820.0,0.70629,0.29371,0.32068,0.20631,0.38561,0.0874,0.76769,0.0571,0.17521,1.1291461312930378,0.6894398519874088,1.2297689037374524,0.6916713009506252,1.0454664791351034,0.6841724579795416,0.8008277178068204,0.6587657933723179,1.9838881485753057,0.1752322082106041,-0.5365034010496996,0.298387232024125,-0.5318414979904665,0.0641468054383552,-0.5475680666872175,-0.3204361860832717,-0.6021624502844001,0.9883306890094976,100,63020ab37811d7bd94a5c5729ff4666f722d2a75cbd9a1974a07f7c68528697c,Cp2|coupling_positive|exited|3|4,3→4,3.5,coupling_positive,object,confirmation,early,far,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,Cp2,Cp2,0.9736825354439302,0.018689592642205776,0.9549929428017244,0.9549929428017244,True,0.0,-0.9549929428017244,0.02666996743852359,confirmation_leave_object_out::coupling_positive,coupling_positive,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
Cp2,9,coupling_positive,3,4,persisted,shape,2948,2990,0.4570085733871555,0.0200118882364953,1.9690543331746,0.0489401049089143,0.0386622073578595,-0.0011468620066466,0.0700988551520563,1,anisotropy_delta,12.151167958327497,1.836004146902244,0.3229999999945873,6.648405039829897,3.343758771600767,0.4,0.6651257126392391,0,0.1666666666666666,0.7449810733392822,1.028945866923905,-0.4247243213211667,0.0411670837141377,0.0766621438263229,0.9240162822252376,0.1029048207663782,0.8980222496909765,226.0,2724.0,2948.0,2948.0,0.9737602311025516,0.9828156771112954,1.229416553595658,1.012127054543037,-0.0383615135273077,-0.0250072242545072,0.2979738156177873,0.0173904060930861,0.0373134328358208,0.6950474898236092,0.0569877883310719,0.2106512890094979,0.03831891223733,0.7072002472187886,0.0463535228677379,0.2081273176761434,110.0,2049.0,168.0,621.0,2948.0,2948.0,2948.0,2948.0,1.1137180718834494,0.9894805024658796,0.1553840730978886,-0.0152568153790234,0.0943012211668928,0.9056987788331072,0.0846724351050679,0.915327564894932,278.0,2670.0,2948.0,2948.0,,28587.0,28587.0,28587.0,28587.0,28587.0,28587.0,28587.0,28587.0,28587.0,0.70629,0.29371,0.32068,0.20631,0.38561,0.0874,0.76769,0.0571,0.17521,0.8080447987236209,1.4615983082197548,1.0825458488567563,1.6156915967801735,0.579764938871573,1.0978570454720202,1.0885833428481342,0.7572055366295138,0.6909937639680035,-0.3074928153926954,0.5475468691800235,0.1144281284337212,0.6921518427332816,-0.7864600054413434,0.1346902098858754,0.122451865690795,-0.4012431349284399,-0.5332554041458831,101,d2bdbedd90b14cd36d34b15478b3002758b3fa4b1b88fe05dd495f8a24244868,Cp2|coupling_positive|persisted|3|4,3→4,3.5,coupling_positive,object,confirmation,early,far,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,Cp2,Cp2,0.9788617644312286,0.012536562106937748,0.9663252023242909,0.9663252023242909,True,0.0,-0.9663252023242909,0.02136484720665792,confirmation_leave_object_out::coupling_positive,coupling_positive,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
Cp2,9,coupling_positive,3,4,union,shape,4080,4124,0.4516913225583952,0.0062329659206043,1.9580494739500096,0.035573374227187,0.0351600387972841,-0.0319247043332274,0.0737310444810188,1,anisotropy_delta,12.151167958327497,1.836004146902244,0.3229999999945873,6.648405039829897,3.343758771600767,0.4,0.6651257126392391,0,0.1666666666666666,0.7907554613436967,1.0234909517833286,-0.3386964801532177,0.0334983482088839,0.0813725490196078,0.9191176470588236,0.1029048207663782,0.8980222496909765,332.0,3750.0,4080.0,4080.0,0.9274588867805188,1.000215913326222,1.14740522875817,0.979792421794256,-0.108644764800821,0.0003114634616562,0.1983749975197181,-0.0294519617500914,0.0355392156862745,0.7073529411764706,0.0531862745098039,0.2039215686274509,0.03831891223733,0.7072002472187886,0.0463535228677379,0.2081273176761434,145.0,2886.0,217.0,832.0,4080.0,4080.0,4080.0,4080.0,1.0478674681551452,0.9955720167878088,0.0674562596937981,-0.0064024147982465,0.0887254901960784,0.9112745098039216,0.0846724351050679,0.915327564894932,362.0,3718.0,4080.0,4080.0,,45574.0,45574.0,45574.0,45574.0,45574.0,45574.0,45574.0,45574.0,45574.0,0.70629,0.29371,0.32068,0.20631,0.38561,0.0874,0.76769,0.0571,0.17521,0.9477620104840766,1.125617682792987,1.0269817704620787,1.1953366737314504,0.8818814767045926,0.9610441699606616,0.9575351808648296,1.4906185563342245,1.0261714367428831,-0.0774032608668401,0.1707168977585227,0.0384105731887956,0.257417019139209,-0.1813433217112914,-0.0573253555426153,-0.0626026007184322,0.5759111246312328,0.0372717741018625,102,8af9e11bb7a7e7c88af249c40d7d7bcd7631e07576fb7efdcd5dff3e9a447ade,Cp2|coupling_positive|union|3|4,3→4,3.5,coupling_positive,object,confirmation,early,far,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,Cp2,Cp2,0.9775356894539945,0.014171152596436419,0.9633645368575581,0.9633645368575581,True,0.0,-0.9633645368575581,0.022720476838746742,confirmation_leave_object_out::coupling_positive,coupling_positive,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
C,8,energy_ridge,6,7,after,shape,5809,6238,-0.5938760826696986,-0.2956079999146801,1.13848253906983,-0.3345786338098898,0.3584802821417121,0.3699818722338414,-1.0001685059584111,1,anisotropy_delta,13.024141472678105,1.588629216078744,0.0,8.393226681809633,3.042285574789727,0.0,2.28918783901417,0,0.1090909090909091,0.8625180102440132,1.039293354902603,-0.2133735128704193,0.0556029323244207,0.1289378550525047,0.9058357720778104,0.1494900437105391,0.8715881495871782,749.0,5262.0,5809.0,5809.0,0.2418506652679268,1.1484720178542562,1.3543783115923795,0.573302824103044,-2.047811588621392,0.1997157063504112,0.4376307758590042,-0.8026307090840106,0.0105009468066792,0.7901532105353761,0.0786710277156137,0.1206748149423308,0.0434191355026712,0.688003885381253,0.05808644973288,0.2104905293831957,61.0,4590.0,457.0,701.0,5809.0,5809.0,5809.0,5809.0,0.8784932801023984,1.0137269753830265,-0.1868968442826516,0.0196691471153419,0.0891719745222929,0.910828025477707,0.1015055852355512,0.8984944147644488,518.0,5291.0,5809.0,5809.0,,28479.0,28479.0,28479.0,28479.0,28479.0,28479.0,28479.0,,28479.0,0.64259,0.35741,0.26909,0.22326,0.3735,0.13415,0.68378,,0.2389,0.45370789818021,1.9821824842784,0.3307925114842293,2.201716299419365,0.542262922023857,1.6168219209522112,1.453061236912802,,0.026897393981935,-1.1401643204363432,0.9870897864628352,-1.5960015198866675,1.1386285834400616,-0.8829355674249382,0.6931607870950683,0.5390955042992001,,-5.216389789112651,36,c96f74f9f05facefb0014d01618dde95eece2476510c0c0f29f2e7ca4c9410ad,C|energy_ridge|after|6|7,6→7,6.5,energy_ridge,object,confirmation,late,far,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,C,C,0.9791280053370832,0.014174963747942207,0.964953041589141,0.964953041589141,True,0.0,-0.964953041589141,0.021092893888406426,confirmation_leave_object_out::energy_ridge,energy_ridge,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
C,8,energy_ridge,6,7,before,shape,5809,6238,-0.5938760826696986,-0.2956079999146801,1.13848253906983,-0.3345786338098898,0.3584802821417121,0.3699818722338414,-1.0001685059584111,1,anisotropy_delta,13.024141472678105,1.588629216078744,0.0,8.393226681809633,3.042285574789727,0.0,2.28918783901417,0,0.1090909090909091,0.8625180102440132,1.039293354902603,-0.2133735128704193,0.0556029323244207,0.1289378550525047,0.9058357720778104,0.1494900437105391,0.8715881495871782,749.0,5262.0,5809.0,5809.0,0.2418506652679268,1.1484720178542562,1.3543783115923795,0.573302824103044,-2.047811588621392,0.1997157063504112,0.4376307758590042,-0.8026307090840106,0.0105009468066792,0.7901532105353761,0.0786710277156137,0.1206748149423308,0.0434191355026712,0.688003885381253,0.05808644973288,0.2104905293831957,61.0,4590.0,457.0,701.0,5809.0,5809.0,5809.0,5809.0,0.8784932801023984,1.0137269753830265,-0.1868968442826516,0.0196691471153419,0.0891719745222929,0.910828025477707,0.1015055852355512,0.8984944147644488,518.0,5291.0,5809.0,5809.0,,28479.0,28479.0,28479.0,28479.0,28479.0,28479.0,28479.0,,28479.0,0.64259,0.35741,0.26909,0.22326,0.3735,0.13415,0.68378,,0.2389,0.45370789818021,1.9821824842784,0.3307925114842293,2.201716299419365,0.542262922023857,1.6168219209522112,1.453061236912802,,0.026897393981935,-1.1401643204363432,0.9870897864628352,-1.5960015198866675,1.1386285834400616,-0.8829355674249382,0.6931607870950683,0.5390955042992001,,-5.216389789112651,37,39e8194d7cb8685b9714533ad7d8cd1161d679d35ab10f21c2a4b2eadf40720b,C|energy_ridge|before|6|7,6→7,6.5,energy_ridge,object,confirmation,late,far,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,C,C,0.9791280053370832,0.014174963747942207,0.964953041589141,0.964953041589141,True,0.0,-0.964953041589141,0.021092893888406426,confirmation_leave_object_out::energy_ridge,energy_ridge,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
C,8,energy_ridge,6,7,persisted,shape,5809,6238,-0.5938760826696986,-0.2956079999146801,1.13848253906983,-0.3345786338098898,0.3584802821417121,0.3699818722338414,-1.0001685059584111,1,anisotropy_delta,13.024141472678105,1.588629216078744,0.0,8.393226681809633,3.042285574789727,0.0,2.28918783901417,0,0.1090909090909091,0.8625180102440132,1.039293354902603,-0.2133735128704193,0.0556029323244207,0.1289378550525047,0.9058357720778104,0.1494900437105391,0.8715881495871782,749.0,5262.0,5809.0,5809.0,0.2418506652679268,1.1484720178542562,1.3543783115923795,0.573302824103044,-2.047811588621392,0.1997157063504112,0.4376307758590042,-0.8026307090840106,0.0105009468066792,0.7901532105353761,0.0786710277156137,0.1206748149423308,0.0434191355026712,0.688003885381253,0.05808644973288,0.2104905293831957,61.0,4590.0,457.0,701.0,5809.0,5809.0,5809.0,5809.0,0.8784932801023984,1.0137269753830265,-0.1868968442826516,0.0196691471153419,0.0891719745222929,0.910828025477707,0.1015055852355512,0.8984944147644488,518.0,5291.0,5809.0,5809.0,,28479.0,28479.0,28479.0,28479.0,28479.0,28479.0,28479.0,,28479.0,0.64259,0.35741,0.26909,0.22326,0.3735,0.13415,0.68378,,0.2389,0.45370789818021,1.9821824842784,0.3307925114842293,2.201716299419365,0.542262922023857,1.6168219209522112,1.453061236912802,,0.026897393981935,-1.1401643204363432,0.9870897864628352,-1.5960015198866675,1.1386285834400616,-0.8829355674249382,0.6931607870950683,0.5390955042992001,,-5.216389789112651,38,86b0b43a902bebb7a24b66ed55e4c08b6c538f97abf50885aedd6e50a1ea26df,C|energy_ridge|persisted|6|7,6→7,6.5,energy_ridge,object,confirmation,late,far,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,C,C,0.9791280053370832,0.014174963747942207,0.964953041589141,0.964953041589141,True,0.0,-0.964953041589141,0.021092893888406426,confirmation_leave_object_out::energy_ridge,energy_ridge,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
C,8,energy_ridge,6,7,union,shape,5809,6238,-0.5938760826696986,-0.2956079999146801,1.13848253906983,-0.3345786338098898,0.3584802821417121,0.3699818722338414,-1.0001685059584111,1,anisotropy_delta,13.024141472678105,1.588629216078744,0.0,8.393226681809633,3.042285574789727,0.0,2.28918783901417,0,0.1090909090909091,0.8625180102440132,1.039293354902603,-0.2133735128704193,0.0556029323244207,0.1289378550525047,0.9058357720778104,0.1494900437105391,0.8715881495871782,749.0,5262.0,5809.0,5809.0,0.2418506652679268,1.1484720178542562,1.3543783115923795,0.573302824103044,-2.047811588621392,0.1997157063504112,0.4376307758590042,-0.8026307090840106,0.0105009468066792,0.7901532105353761,0.0786710277156137,0.1206748149423308,0.0434191355026712,0.688003885381253,0.05808644973288,0.2104905293831957,61.0,4590.0,457.0,701.0,5809.0,5809.0,5809.0,5809.0,0.8784932801023984,1.0137269753830265,-0.1868968442826516,0.0196691471153419,0.0891719745222929,0.910828025477707,0.1015055852355512,0.8984944147644488,518.0,5291.0,5809.0,5809.0,,28479.0,28479.0,28479.0,28479.0,28479.0,28479.0,28479.0,,28479.0,0.64259,0.35741,0.26909,0.22326,0.3735,0.13415,0.68378,,0.2389,0.45370789818021,1.9821824842784,0.3307925114842293,2.201716299419365,0.542262922023857,1.6168219209522112,1.453061236912802,,0.026897393981935,-1.1401643204363432,0.9870897864628352,-1.5960015198866675,1.1386285834400616,-0.8829355674249382,0.6931607870950683,0.5390955042992001,,-5.216389789112651,39,89f09b4de7fd83c8d7d620b709a16aeaa008da4f8ae2310baecb1ed91733e21b,C|energy_ridge|union|6|7,6→7,6.5,energy_ridge,object,confirmation,late,far,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,C,C,0.9791280053370832,0.014174963747942207,0.964953041589141,0.964953041589141,True,0.0,-0.964953041589141,0.021092893888406426,confirmation_leave_object_out::energy_ridge,energy_ridge,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
Cp2,7,energy_ridge,2,3,after,mixed,2795,2828,0.4280371326731176,-0.0550636054413612,1.8815965550464675,-0.0572879296713748,0.055021216407355,0.1426197764163095,-0.2549713115290456,1,centroid_drift,13.962409590551044,4.560206478629343,0.8613333333188983,3.3643265855951134,5.17654319300769,0.4,1.666161583602844,0,0.2142857142857143,1.3038082805524664,0.9649509312051926,0.382731743011406,-0.0514725132390874,0.1341681574239713,0.8665474060822898,0.1029048207663782,0.8980222496909765,375.0,2422.0,2795.0,2795.0,1.2231404004847368,0.96072866471269,1.2581228384019083,1.0348695105933414,0.2905900158500005,-0.057799061751739,0.3312727884346219,0.0494488659968241,0.0468694096601073,0.679427549194991,0.0583184257602862,0.2153846153846154,0.03831891223733,0.7072002472187886,0.0463535228677379,0.2081273176761434,131.0,1899.0,163.0,602.0,2795.0,2795.0,2795.0,2795.0,1.2422913701474216,0.9775868212625276,0.3130035865752626,-0.0327032584084526,0.1051878354203935,0.8948121645796064,0.0846724351050679,0.915327564894932,294.0,2501.0,2795.0,2795.0,,37690.0,37690.0,37690.0,37690.0,37690.0,37690.0,37690.0,37690.0,37690.0,0.70629,0.29371,0.32068,0.20631,0.38561,0.0874,0.76769,0.0571,0.17521,1.1657745409151294,0.6013588216107254,0.9619052747161873,0.4060019929186793,1.3353157776142437,1.062503756697554,0.9532306263293424,2.211329497349636,0.8101561906888196,0.2212888004136748,-0.7337020129589892,-0.0560332657823152,-1.300441285781636,0.4171809530950259,0.0874679422016739,-0.0691027902904653,1.144914008770766,-0.303728021691425,85,ab8c3c52817db9470c26e1ba1911238b5fa1e12a695a3e62b89a5f82785cf02c,Cp2|energy_ridge|after|2|3,2→3,2.5,energy_ridge,object,confirmation,early,near,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,Cp2,Cp2,0.9777334747417955,0.012741332279420153,0.9649921424623753,0.9649921424623753,True,0.0,-0.9649921424623753,0.022518166801747858,confirmation_leave_object_out::energy_ridge,energy_ridge,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
Cp2,7,energy_ridge,2,3,before,mixed,2786,2819,0.4344346948288167,-0.0384852052880974,1.869073458539165,-0.0724987429038016,0.0516495211067754,0.1129885623443451,-0.2239725105362441,1,centroid_drift,13.962409590551044,4.560206478629343,0.8613333333188983,3.3643265855951134,5.17654319300769,0.4,1.666161583602844,0,0.2142857142857143,1.2452351849336774,0.9716654257424177,0.3164182467865621,-0.0414684597753879,0.1281407035175879,0.8725771715721464,0.1029048207663782,0.8980222496909765,357.0,2431.0,2786.0,2786.0,1.2458259037121089,0.9724605423572182,1.1150610193826276,1.0226911415706168,0.317102474943039,-0.0402883810357568,0.1571226607751563,0.032370508912425,0.0477386934673366,0.6877243359655419,0.0516870064608758,0.2128499641062455,0.03831891223733,0.7072002472187886,0.0463535228677379,0.2081273176761434,133.0,1916.0,144.0,593.0,2786.0,2786.0,2786.0,2786.0,1.1742392882032686,0.9838819834680298,0.2317264329173861,-0.0234428200509505,0.0994256999282124,0.9005743000717875,0.0846724351050679,0.915327564894932,277.0,2509.0,2786.0,2786.0,,40744.0,40744.0,40744.0,40744.0,40744.0,40744.0,40744.0,40744.0,40744.0,0.70629,0.29371,0.32068,0.20631,0.38561,0.0874,0.76769,0.0571,0.17521,1.2009210207627776,0.5168414158310578,0.9038109205422504,0.3347650809939679,1.4480029609032508,0.9466373956877564,0.9143904284054664,1.9965764623530575,1.0503230181672665,0.2641412745247213,-0.9522064133588471,-0.1459071060147497,-1.5787790452031465,0.5340645524746486,-0.0791161798794552,-0.1291177930003233,0.9975283235345448,0.070833085074572,86,52e385aaff29fec65f31c65debff2286953c1e4cf68e12860ae553bfd43f5a54,Cp2|energy_ridge|before|2|3,2→3,2.5,energy_ridge,object,confirmation,early,near,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,Cp2,Cp2,0.9772973903958135,0.012255319209611907,0.9650420711862017,0.9650420711862017,True,0.0,-0.9650420711862017,0.022964281859050223,confirmation_leave_object_out::energy_ridge,energy_ridge,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
Cp2,7,energy_ridge,2,3,entered,mixed,383,387,0.4255081933903754,-0.061617002871859,1.87890084275448,-0.0605621978348338,0.0480620155038759,0.081460758961396,-0.2036399596680889,1,centroid_drift,13.962409590551044,4.560206478629343,0.8613333333188983,3.3643265855951134,5.17654319300769,0.4,1.666161583602844,0,0.2142857142857143,1.1925136624875528,0.9769074158264436,0.2540057951113956,-0.0337062543490604,0.1227154046997389,0.8772845953002611,0.1029048207663782,0.8980222496909765,47.0,336.0,383.0,383.0,1.0902046660490188,0.9156099489386996,1.6898172323759793,1.1165087875386943,0.1245990001181452,-0.1271949557087658,0.7568672156176582,0.1589946060091149,0.04177545691906,0.6475195822454308,0.0783289817232376,0.2323759791122715,0.03831891223733,0.7072002472187886,0.0463535228677379,0.2081273176761434,16.0,248.0,30.0,89.0,383.0,383.0,383.0,383.0,1.4184597206075735,0.9612903567027428,0.5043251836015067,-0.0569558336019689,0.1201044386422976,0.8798955613577023,0.0846724351050679,0.915327564894932,46.0,337.0,383.0,383.0,,5716.0,5716.0,5716.0,5716.0,5716.0,5716.0,5716.0,5716.0,5716.0,0.70629,0.29371,0.32068,0.20631,0.38561,0.0874,0.76769,0.0571,0.17521,1.2248728785048169,0.459243929859892,1.5930109329381756,0.5045502974549703,0.9187228530983792,0.3522970568743289,1.0252691494444026,1.991521632792262,0.566150570327068,0.2926320291741876,-1.1226674425054777,0.6717561682084869,-0.9869299994441064,-0.1222983789244942,-1.50513567242208,0.0360026898264722,0.9938711509820656,-0.8207422994683978,87,dea56a8ddf59665af937bd0692b55fb3a5d986f6d9b16c23e0b4d2b8f88be546,Cp2|energy_ridge|entered|2|3,2→3,2.5,energy_ridge,object,confirmation,early,near,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,Cp2,Cp2,0.9767176032608016,0.011757141708412562,0.964960461552389,0.964960461552389,True,0.0,-0.964960461552389,0.023557713489727572,confirmation_leave_object_out::energy_ridge,energy_ridge,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
Cp2,7,energy_ridge,2,3,exited,mixed,374,378,0.4731589004363306,0.0618632337820469,1.7854435134827462,-0.1740774118974893,0.0227513227513227,-0.1409752823771272,0.0287611042616849,1,centroid_drift,13.962409590551044,4.560206478629343,0.8613333333188983,3.3643265855951134,5.17654319300769,0.4,1.666161583602844,0,0.2142857142857143,0.75351287115993,1.0272127370625408,-0.408295939401349,0.0387349965750311,0.0775401069518716,0.9224598930481284,0.1029048207663782,0.8980222496909765,29.0,345.0,374.0,374.0,1.2559944799033984,1.0019172822961588,0.6345098039215686,1.0277542885953732,0.3288301235977782,0.0027634053922408,-0.6562856393162427,0.0394953919673999,0.0481283422459893,0.7085561497326203,0.0294117647058823,0.213903743315508,0.03831891223733,0.7072002472187886,0.0463535228677379,0.2081273176761434,18.0,265.0,11.0,80.0,374.0,374.0,374.0,374.0,0.9157656426870684,1.007792104626517,-0.1269496552906135,0.0111980589190246,0.0775401069518716,0.9224598930481284,0.0846724351050679,0.915327564894932,29.0,345.0,374.0,374.0,,8770.0,8770.0,8770.0,8770.0,8770.0,8770.0,8770.0,8770.0,8770.0,0.70629,0.29371,0.32068,0.20631,0.38561,0.0874,0.76769,0.0571,0.17521,1.3675777646979386,0.1160787871370036,1.1033423985399056,0.1392774056061358,1.58732050274476,0.0613178377496904,0.819737715715348,1.070358070700771,1.7668974783506275,0.4516228714497867,-3.106823744449399,0.1418805697339493,-2.8439668603682753,0.6665934583793994,-4.027549365598586,-0.2867657177968044,0.0980935072883655,0.8212183320430865,88,0bd5d7856151df894dadc00e28a09c2c1f1108c3ecf37ba0fcfeec9de440578c,Cp2|energy_ridge|exited|2|3,2→3,2.5,energy_ridge,object,confirmation,early,far,0.0,0.0,three_way__path_shares_only,three_way,path_shares_only,Cp2,Cp2,0.9683253253026772,0.022940603534564914,0.9453847217681123,0.9453847217681123,True,0.0,-0.9453847217681123,0.032187168309607744,confirmation_leave_object_out::energy_ridge,energy_ridge,confirmation,logreg_balanced_scaled_median_imputed,"[""bounded_share_mean"", ""bounded_share_z"", ""proj__outcome_group__nonrecovering__global_share"", ""proj__outcome_group__recovering__global_share""]"
