scenario_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,simulator_id,failure_predicate,delta,control_response_lambda,replicates,finite_target_replicates,overall_gate_passes,conditional_gate_passage_probability,monte_carlo_se,wilson_95_low,wilson_95_high,mean_target_contrast,sd_target_contrast,mean_target_response_from_simulated_null,mean_control_adjusted_contrast,mean_raw_permutation_p,support_available_pass_count,support_available_pass_probability,complement_admissible_pass_count,complement_admissible_pass_probability,effect_direction_reproduced_pass_count,effect_direction_reproduced_pass_probability,target_contrast_positive_pass_count,target_contrast_positive_pass_probability,minimum_effect_pass_count,minimum_effect_pass_probability,cluster_uncertainty_pass_count,cluster_uncertainty_pass_probability,raw_statistical_threshold_pass_count,raw_statistical_threshold_pass_probability,multiplicity_adjusted_threshold_pass_count,multiplicity_adjusted_threshold_pass_probability,control_adjusted_contrast_pass_count,control_adjusted_contrast_pass_probability,control_specificity_pass_count,control_specificity_pass_probability
BS-7b11bc1c6b07af88edb8068b,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.52975,0.15283011661496743,0.52975,-0.00159375,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,0,0.0,0,0.0,0,0.0,398,0.398,533,0.533
BS-7b11bc1c6b07af88edb8068b,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5260625,0.14920112539645802,0.5260625,-0.0061875,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,0,0.0,0,0.0,0,0.0,390,0.39,518,0.518
BS-7b11bc1c6b07af88edb8068b,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5310000000000005,0.1441114202093904,0.5310000000000005,-0.0010416666666666612,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,998,0.998,0,0.0,0,0.0,0,0.0,355,0.355,525,0.525
BS-7b11bc1c6b07af88edb8068b,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5215833333333334,0.14035559393306687,0.5215833333333334,-0.005750000000000011,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,344,0.344,497,0.497
BS-7b11bc1c6b07af88edb8068b,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5281666666666672,0.12853704435597965,0.5281666666666672,-0.002145833333333325,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,0,0.0,0,0.0,0,0.0,351,0.351,547,0.547
BS-7b11bc1c6b07af88edb8068b,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5262500000000006,0.12871320026032326,0.5262500000000006,-0.002416666666666661,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,0,0.0,0,0.0,0,0.0,369,0.369,537,0.537
BS-7b11bc1c6b07af88edb8068b,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5246250000000003,0.11551819695973721,0.5246250000000003,-0.0009791666666666725,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,351,0.351,579,0.579
BS-7b11bc1c6b07af88edb8068b,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5314583333333333,0.11220816489672997,0.5314583333333333,0.00420833333333333,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,363,0.363,582,0.582
BS-7b11bc1c6b07af88edb8068b,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5296583333333335,0.09671522279575064,0.5296583333333335,0.003554166666666665,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,344,0.344,587,0.587
BS-7b11bc1c6b07af88edb8068b,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5276916666666667,0.09787272404392744,0.5276916666666667,-0.001333333333333326,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,326,0.326,594,0.594
BS-7b11bc1c6b07af88edb8068b,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5277352941176473,0.09510748595712072,0.5277352941176473,-0.0008529411764705878,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,324,0.324,575,0.575
BS-7b11bc1c6b07af88edb8068b,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5277673796791451,0.09622273097169455,0.5277673796791451,-0.0035681818181818154,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,324,0.324,574,0.574
BS-7b11bc1c6b07af88edb8068b,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5253888888888886,0.11916960954993876,0.5253888888888886,-0.003749999999999997,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,357,0.357,554,0.554
BS-7b11bc1c6b07af88edb8068b,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5253055555555556,0.11874261624981819,0.5253055555555556,-0.0020833333333333272,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,354,0.354,560,0.56
BS-7b11bc1c6b07af88edb8068b,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5250999999999993,0.1615118450023981,0.5250999999999993,-0.002924999999999992,0.178375,1000,1.0,1000,1.0,999,0.999,999,0.999,999,0.999,972,0.972,0,0.0,0,0.0,389,0.389,527,0.527
BS-7b11bc1c6b07af88edb8068b,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5278000000000003,0.1620908184735801,0.5278000000000003,-0.008574999999999984,0.178,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,955,0.955,0,0.0,0,0.0,386,0.386,517,0.517
BS-7b11bc1c6b07af88edb8068b,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5335000000000002,0.16122575397170918,0.5335000000000002,0.006041666666666672,0.170375,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,965,0.965,0,0.0,0,0.0,400,0.4,535,0.535
BS-7b11bc1c6b07af88edb8068b,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,1.0,1.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.5317000000000005,0.1604707476796401,0.5317000000000005,0.0013750000000000066,0.16925,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,961,0.961,0,0.0,0,0.0,391,0.391,546,0.546
BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7744888888888891,0.10833843603678604,0.7744888888888891,0.2464527777777778,0.25025,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,0,0.0,0,0.0,919,0.919,974,0.974
BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7794666666666652,0.1042651847916081,0.7794666666666652,0.2556777777777776,0.25,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,945,0.945,981,0.981
BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7727000000000002,0.09695250796729363,0.7727000000000002,0.24239444444444444,0.125125,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,928,0.928,979,0.979
BS-807d5b9beeaad018721528b7,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7813111111111106,0.09447788765866681,0.7813111111111106,0.2519972222222223,0.125125,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,941,0.941,988,0.988
BS-807d5b9beeaad018721528b7,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7758749999999999,0.13301753324378238,0.7758749999999999,0.2499642857142855,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,901,0.901,957,0.957
BS-807d5b9beeaad018721528b7,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7770416666666645,0.13408741936981947,0.7770416666666645,0.2477976190476194,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,889,0.889,957,0.957
BS-807d5b9beeaad018721528b7,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.776125,0.12737477657962254,0.776125,0.24621875,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,892,0.892,947,0.947
BS-807d5b9beeaad018721528b7,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.78475,0.12426057576999511,0.78475,0.256125,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,899,0.899,957,0.957
BS-807d5b9beeaad018721528b7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7822499999999998,0.12016511529023827,0.7822499999999998,0.2533333333333336,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,908,0.908,962,0.962
BS-807d5b9beeaad018721528b7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.776416666666667,0.12322905776829034,0.776416666666667,0.24979166666666688,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,899,0.899,948,0.948
BS-807d5b9beeaad018721528b7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7720000000000011,0.10720434015618724,0.7720000000000011,0.24781250000000024,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,930,0.93,976,0.976
BS-807d5b9beeaad018721528b7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7756666666666664,0.10355420548424517,0.7756666666666664,0.24304166666666635,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,927,0.927,968,0.968
BS-807d5b9beeaad018721528b7,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7805833333333326,0.09382232686258016,0.7805833333333326,0.25471875000000005,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,959,0.959,991,0.991
BS-807d5b9beeaad018721528b7,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7758333333333338,0.09453603578563029,0.7758333333333338,0.2526874999999999,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,963,0.963,986,0.986
BS-807d5b9beeaad018721528b7,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7768583333333331,0.07902144144250012,0.7768583333333331,0.2509374999999998,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,976,0.976,998,0.998
BS-807d5b9beeaad018721528b7,bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7727499999999992,0.07835882453917595,0.7727499999999992,0.2438500000000001,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,973,0.973,993,0.993
BS-807d5b9beeaad018721528b7,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7783395721925119,0.0788378669138622,0.7783395721925119,0.25025668449197846,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,980,0.98,996,0.996
BS-807d5b9beeaad018721528b7,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.779644385026737,0.0777630150797548,0.779644385026737,0.2495909090909091,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,982,0.982,995,0.995
BS-807d5b9beeaad018721528b7,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7764444444444443,0.09584581883885775,0.7764444444444443,0.24748611111111107,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,956,0.956,990,0.99
BS-807d5b9beeaad018721528b7,d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7773333333333338,0.09642448027573593,0.7773333333333338,0.2464722222222221,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,0,0.0,948,0.948,986,0.986
BS-807d5b9beeaad018721528b7,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7736999999999984,0.12998155717333879,0.7736999999999984,0.24066250000000006,0.132875,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,0,0.0,0,0.0,887,0.887,938,0.938
BS-807d5b9beeaad018721528b7,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.776199999999998,0.13976084248849568,0.776199999999998,0.24768750000000012,0.133,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,0,0.0,0,0.0,873,0.873,926,0.926
BS-807d5b9beeaad018721528b7,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7841999999999982,0.13545740551446087,0.7841999999999982,0.2553666666666664,0.129,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,0,0.0,0,0.0,899,0.899,953,0.953
BS-807d5b9beeaad018721528b7,fe17c18b39eb86c6e9f982bd,C_vs_Cp3__path_shares_only,28ecf7e42b861405b6b3,C_vs_Cp3,path_shares_only,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,2.0,0.5,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.7844999999999968,0.13396901767834482,0.7844999999999968,0.2572666666666668,0.129,1000,1.0,1000,1.0,1000,1.0,1000,1.0,1000,1.0,999,0.999,0,0.0,0,0.0,894,0.894,955,0.955
BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.17016666666666663,0.09746206334807252,0.17016666666666663,0.17016666666666663,0.37875,1000,1.0,1000,1.0,978,0.978,978,0.978,711,0.711,563,0.563,0,0.0,0,0.0,909,0.909,978,0.978
BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.25,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.17520000000000022,0.09999083980339256,0.17520000000000022,0.17520000000000022,0.379,1000,1.0,1000,1.0,970,0.97,970,0.97,733,0.733,588,0.588,0,0.0,0,0.0,918,0.918,970,0.97
BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.17046666666666666,0.08528670163511314,0.17046666666666666,0.17046666666666666,0.27775,1000,1.0,1000,1.0,980,0.98,980,0.98,785,0.785,775,0.775,0,0.0,0,0.0,944,0.944,980,0.98
BS-86908245b500f51dceb1a9bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.25,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.16918888888888883,0.0860630449839505,0.16918888888888883,0.16918888888888883,0.27525,1000,1.0,1000,1.0,985,0.985,985,0.985,767,0.767,776,0.776,0,0.0,0,0.0,938,0.938,985,0.985
BS-86908245b500f51dceb1a9bd,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.16870833333333354,0.1225825561827718,0.16870833333333354,0.16870833333333354,1.0,1000,1.0,1000,1.0,835,0.835,835,0.835,638,0.638,0,0.0,0,0.0,0,0.0,835,0.835,835,0.835
BS-86908245b500f51dceb1a9bd,1cce3e5fe7c50070e58676c9,Cp2_vs_Cp3__strict_numeric_all,0262d70dda595cb6cda6,Cp2_vs_Cp3,strict_numeric_all,fl3_entitlement_capped,confirmation,joint_wild_cluster_rademacher,measurement_missingness_concentration,0.25,0.0,1000,1000,0,0.0,0.0,2.168404344971009e-19,0.0038267584855551234,0.17220833333333338,0.12216157125363827,0.17220833333333338,0.17220833333333338,1.0,1000,1.0,1000,1.0,848,0.848,848,0.848,662,0.662,0,0.0,0,0.0,0,0.0,848,0.848,848,0.848
