failure_predicate,partition,simulator_id,delta,control_response_lambda,gate_name,replicates,pass_count,pass_probability,failure_probability
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.25,control_adjusted_contrast_pass,6000,5951,0.9918333333333333,0.008166666666666655
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.25,control_specificity_pass,6000,5983,0.9971666666666666,0.0028333333333333544
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,effect_direction_reproduced_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,target_contrast_positive_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,minimum_effect_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,cluster_uncertainty_pass,6000,1997,0.3328333333333333,0.6671666666666667
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,control_adjusted_contrast_pass,6000,5430,0.905,0.09499999999999997
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,0.5,control_specificity_pass,6000,5740,0.9566666666666667,0.043333333333333335
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,effect_direction_reproduced_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,target_contrast_positive_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,minimum_effect_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,cluster_uncertainty_pass,6000,1995,0.3325,0.6675
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,control_adjusted_contrast_pass,6000,2245,0.37416666666666665,0.6258333333333334
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1.5,1.0,control_specificity_pass,6000,3447,0.5745,0.4255
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,effect_direction_reproduced_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,target_contrast_positive_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,minimum_effect_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,cluster_uncertainty_pass,6000,1998,0.333,0.667
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,control_adjusted_contrast_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.0,control_specificity_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,effect_direction_reproduced_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,target_contrast_positive_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,minimum_effect_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,cluster_uncertainty_pass,6000,1999,0.33316666666666667,0.6668333333333334
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,control_adjusted_contrast_pass,6000,5994,0.999,0.0010000000000000009
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.25,control_specificity_pass,6000,5997,0.9995,0.0004999999999999449
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,effect_direction_reproduced_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,target_contrast_positive_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,minimum_effect_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,cluster_uncertainty_pass,6000,1998,0.333,0.667
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,control_adjusted_contrast_pass,6000,5554,0.9256666666666666,0.07433333333333336
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,0.5,control_specificity_pass,6000,5818,0.9696666666666667,0.030333333333333323
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,effect_direction_reproduced_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,target_contrast_positive_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,minimum_effect_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,cluster_uncertainty_pass,6000,1998,0.333,0.667
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,control_adjusted_contrast_pass,6000,2075,0.3458333333333333,0.6541666666666667
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,2.0,1.0,control_specificity_pass,6000,3340,0.5566666666666666,0.44333333333333336
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,effect_direction_reproduced_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,target_contrast_positive_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,minimum_effect_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,cluster_uncertainty_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,control_adjusted_contrast_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.0,0.0,control_specificity_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,effect_direction_reproduced_pass,6000,5493,0.9155,0.08450000000000002
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,target_contrast_positive_pass,6000,5493,0.9155,0.08450000000000002
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,minimum_effect_pass,6000,4526,0.7543333333333333,0.2456666666666667
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,cluster_uncertainty_pass,6000,978,0.163,0.837
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,control_adjusted_contrast_pass,6000,5356,0.8926666666666667,0.10733333333333328
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.0,control_specificity_pass,6000,5493,0.9155,0.08450000000000002
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,effect_direction_reproduced_pass,6000,5545,0.9241666666666667,0.07583333333333331
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,target_contrast_positive_pass,6000,5545,0.9241666666666667,0.07583333333333331
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,minimum_effect_pass,6000,4586,0.7643333333333333,0.2356666666666667
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,cluster_uncertainty_pass,6000,951,0.1585,0.8415
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,control_adjusted_contrast_pass,6000,4747,0.7911666666666667,0.20883333333333332
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.25,control_specificity_pass,6000,5346,0.891,0.10899999999999999
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,effect_direction_reproduced_pass,6000,5544,0.924,0.07599999999999996
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,target_contrast_positive_pass,6000,5544,0.924,0.07599999999999996
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,minimum_effect_pass,6000,4536,0.756,0.244
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,cluster_uncertainty_pass,6000,943,0.15716666666666668,0.8428333333333333
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,control_adjusted_contrast_pass,6000,3712,0.6186666666666667,0.3813333333333333
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,0.5,control_specificity_pass,6000,4742,0.7903333333333333,0.20966666666666667
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,effect_direction_reproduced_pass,6000,5536,0.9226666666666666,0.07733333333333337
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,target_contrast_positive_pass,6000,5536,0.9226666666666666,0.07733333333333337
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,minimum_effect_pass,6000,4497,0.7495,0.25049999999999994
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,cluster_uncertainty_pass,6000,965,0.16083333333333333,0.8391666666666666
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,control_adjusted_contrast_pass,6000,1963,0.32716666666666666,0.6728333333333334
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.25,1.0,control_specificity_pass,6000,3215,0.5358333333333334,0.4641666666666666
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,effect_direction_reproduced_pass,6000,5934,0.989,0.01100000000000001
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,target_contrast_positive_pass,6000,5934,0.989,0.01100000000000001
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,minimum_effect_pass,6000,5748,0.958,0.04200000000000004
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,cluster_uncertainty_pass,6000,1610,0.2683333333333333,0.7316666666666667
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,control_adjusted_contrast_pass,6000,5929,0.9881666666666666,0.011833333333333362
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.0,control_specificity_pass,6000,5934,0.989,0.01100000000000001
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,effect_direction_reproduced_pass,6000,5947,0.9911666666666666,0.00883333333333336
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,target_contrast_positive_pass,6000,5947,0.9911666666666666,0.00883333333333336
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,minimum_effect_pass,6000,5772,0.962,0.038000000000000034
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,cluster_uncertainty_pass,6000,1607,0.2678333333333333,0.7321666666666666
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,control_adjusted_contrast_pass,6000,5505,0.9175,0.08250000000000002
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.25,control_specificity_pass,6000,5769,0.9615,0.03849999999999998
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,effect_direction_reproduced_pass,6000,5929,0.9881666666666666,0.011833333333333362
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,target_contrast_positive_pass,6000,5929,0.9881666666666666,0.011833333333333362
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,minimum_effect_pass,6000,5763,0.9605,0.03949999999999998
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,cluster_uncertainty_pass,6000,1603,0.26716666666666666,0.7328333333333333
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,control_adjusted_contrast_pass,6000,4488,0.748,0.252
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,0.5,control_specificity_pass,6000,5201,0.8668333333333333,0.13316666666666666
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,effect_direction_reproduced_pass,6000,5945,0.9908333333333333,0.009166666666666656
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,target_contrast_positive_pass,6000,5945,0.9908333333333333,0.009166666666666656
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,minimum_effect_pass,6000,5773,0.9621666666666666,0.037833333333333385
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,cluster_uncertainty_pass,6000,1612,0.26866666666666666,0.7313333333333334
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,control_adjusted_contrast_pass,6000,2101,0.3501666666666667,0.6498333333333333
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.5,1.0,control_specificity_pass,6000,3328,0.5546666666666666,0.44533333333333336
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,effect_direction_reproduced_pass,6000,5994,0.999,0.0010000000000000009
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,target_contrast_positive_pass,6000,5994,0.999,0.0010000000000000009
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,minimum_effect_pass,6000,5960,0.9933333333333333,0.00666666666666671
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,cluster_uncertainty_pass,6000,1865,0.31083333333333335,0.6891666666666667
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,control_adjusted_contrast_pass,6000,5994,0.999,0.0010000000000000009
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.0,control_specificity_pass,6000,5994,0.999,0.0010000000000000009
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,effect_direction_reproduced_pass,6000,5992,0.9986666666666667,0.0013333333333332975
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,target_contrast_positive_pass,6000,5992,0.9986666666666667,0.0013333333333332975
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,minimum_effect_pass,6000,5956,0.9926666666666667,0.007333333333333303
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,cluster_uncertainty_pass,6000,1865,0.31083333333333335,0.6891666666666667
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,control_adjusted_contrast_pass,6000,5740,0.9566666666666667,0.043333333333333335
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.25,control_specificity_pass,6000,5901,0.9835,0.01649999999999996
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,effect_direction_reproduced_pass,6000,5990,0.9983333333333333,0.0016666666666667052
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,target_contrast_positive_pass,6000,5990,0.9983333333333333,0.0016666666666667052
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,minimum_effect_pass,6000,5959,0.9931666666666666,0.006833333333333358
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,cluster_uncertainty_pass,6000,1858,0.30966666666666665,0.6903333333333334
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,control_adjusted_contrast_pass,6000,4944,0.824,0.17600000000000005
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,0.5,control_specificity_pass,6000,5468,0.9113333333333333,0.08866666666666667
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,effect_direction_reproduced_pass,6000,5988,0.998,0.0020000000000000018
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,target_contrast_positive_pass,6000,5988,0.998,0.0020000000000000018
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,minimum_effect_pass,6000,5957,0.9928333333333333,0.0071666666666666545
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,cluster_uncertainty_pass,6000,1870,0.31166666666666665,0.6883333333333334
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,multiplicity_adjusted_threshold_pass,6000,0,0.0,1.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,control_adjusted_contrast_pass,6000,2221,0.37016666666666664,0.6298333333333334
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,0.75,1.0,control_specificity_pass,6000,3424,0.5706666666666667,0.42933333333333334
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,1.0,0.0,support_available_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,1.0,0.0,complement_admissible_pass,6000,6000,1.0,0.0
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,1.0,0.0,effect_direction_reproduced_pass,6000,5999,0.9998333333333334,0.0001666666666666483
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,1.0,0.0,target_contrast_positive_pass,6000,5999,0.9998333333333334,0.0001666666666666483
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,1.0,0.0,minimum_effect_pass,6000,5993,0.9988333333333334,0.0011666666666666492
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,1.0,0.0,cluster_uncertainty_pass,6000,1948,0.32466666666666666,0.6753333333333333
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,1.0,0.0,raw_statistical_threshold_pass,6000,0,0.0,1.0
