address_id,aggregation_level,base_scenario_id,carrier,control_response_lambda,delta,effective_cluster_histogram_json,effective_resolution_attainable_probability,entitlement_status,failure_predicate,maximum_effective_cluster_count,mean_effective_cluster_count,median_effective_cluster_count,minimum_effective_cluster_count,minimum_observed_raw_p,nominal_cluster_count,nominal_support_efficiency,partition,probability_effective_k_at_least_4,probability_effective_k_at_least_6,probability_effective_k_at_least_8,prospective_cluster_count,record_id,relation,replicates,scenario_id,simulator_id,support_id,uncertainty_status_counts_json
03ef63db7584762143dc3914,cell,BS-2f1165e3814d64b754a1a278,no_window,0.0,0.5,"{""0"":58,""1"":231,""2"":402,""3"":246,""4"":63}",0.063,fl3_entitlement_capped,measurement_missingness_concentration,4,2.025,2.0,0,0.0625,4,0.50625,confirmation,0.063,0.0,0.0,4,three_way__no_window,three_way,1000,CS-11ed356dc28d7862b49a4164,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":61,""exact_insufficient_clusters"":289,""exact_positive_certificate"":597,""mc_percentile_ambiguous_vector"":53}"
03ef63db7584762143dc3914,cell,BS-b7b55020470aa0011fae8c36,no_window,0.25,0.5,"{""0"":60,""1"":249,""2"":373,""3"":255,""4"":63}",0.063,fl3_entitlement_capped,measurement_missingness_concentration,4,2.012,2.0,0,0.0625,4,0.503,confirmation,0.063,0.0,0.0,4,three_way__no_window,three_way,1000,CS-b26d3873d38e3b58eb8b2ce1,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":52,""exact_insufficient_clusters"":309,""exact_positive_certificate"":573,""mc_percentile_ambiguous_vector"":66}"
03ef63db7584762143dc3914,cell,BS-bb78dabdf033bd429a9980b0,no_window,0.5,0.5,"{""0"":61,""1"":237,""2"":391,""3"":265,""4"":46}",0.046,fl3_entitlement_capped,measurement_missingness_concentration,4,1.998,2.0,0,0.0625,4,0.4995,confirmation,0.046,0.0,0.0,4,three_way__no_window,three_way,1000,CS-0cdbdbc3f32746ff03ed0306,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":56,""exact_insufficient_clusters"":298,""exact_positive_certificate"":589,""mc_percentile_ambiguous_vector"":57}"
03ef63db7584762143dc3914,cell,BS-011a0c603aa10e8ed779f2d5,no_window,1.0,0.5,"{""0"":72,""1"":268,""2"":364,""3"":233,""4"":63}",0.063,fl3_entitlement_capped,measurement_missingness_concentration,4,1.947,2.0,0,0.0625,4,0.48675,confirmation,0.063,0.0,0.0,4,three_way__no_window,three_way,1000,CS-becec4487068c35fe760e16e,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":46,""exact_insufficient_clusters"":340,""exact_positive_certificate"":569,""mc_percentile_ambiguous_vector"":45}"
03ef63db7584762143dc3914,cell,BS-ffb5cea59a0eeab43b25edd6,no_window,0.0,0.75,"{""0"":62,""1"":253,""2"":350,""3"":264,""4"":71}",0.071,fl3_entitlement_capped,measurement_missingness_concentration,4,2.029,2.0,0,0.0625,4,0.50725,confirmation,0.071,0.0,0.0,4,three_way__no_window,three_way,1000,CS-613d6e11888af858f57ac8d9,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":13,""exact_insufficient_clusters"":315,""exact_positive_certificate"":654,""mc_percentile_ambiguous_vector"":18}"
03ef63db7584762143dc3914,cell,BS-fdf9aaf236c4b1e795e2a680,no_window,0.25,0.75,"{""0"":73,""1"":249,""2"":381,""3"":236,""4"":61}",0.061,fl3_entitlement_capped,measurement_missingness_concentration,4,1.963,2.0,0,0.0625,4,0.49075,confirmation,0.061,0.0,0.0,4,three_way__no_window,three_way,1000,CS-72223448bfb29dc53263d2ca,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":12,""exact_insufficient_clusters"":322,""exact_positive_certificate"":650,""mc_percentile_ambiguous_vector"":16}"
03ef63db7584762143dc3914,cell,BS-36275dd0a117d16dd0982de7,no_window,0.5,0.75,"{""0"":63,""1"":243,""2"":370,""3"":252,""4"":72}",0.072,fl3_entitlement_capped,measurement_missingness_concentration,4,2.027,2.0,0,0.0625,4,0.50675,confirmation,0.072,0.0,0.0,4,three_way__no_window,three_way,1000,CS-5a090f246f4b31f70d66f1f5,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":17,""exact_insufficient_clusters"":306,""exact_positive_certificate"":653,""mc_percentile_ambiguous_vector"":24}"
03ef63db7584762143dc3914,cell,BS-984fc7b996a68b9acc730b5e,no_window,1.0,0.75,"{""0"":65,""1"":213,""2"":392,""3"":257,""4"":73}",0.073,fl3_entitlement_capped,measurement_missingness_concentration,4,2.06,2.0,0,0.0625,4,0.515,confirmation,0.073,0.0,0.0,4,three_way__no_window,three_way,1000,CS-7f01e666e1e9df7c8d63b18b,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":14,""exact_insufficient_clusters"":278,""exact_positive_certificate"":680,""mc_percentile_ambiguous_vector"":28}"
03ef63db7584762143dc3914,cell,BS-d4112dec03bd16d785b972b8,no_window,0.0,1.0,"{""0"":63,""1"":232,""2"":388,""3"":244,""4"":73}",0.073,fl3_entitlement_capped,measurement_missingness_concentration,4,2.032,2.0,0,0.0625,4,0.508,confirmation,0.073,0.0,0.0,4,three_way__no_window,three_way,1000,CS-7f8ab2cae145a937fe9d4888,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":5,""exact_insufficient_clusters"":295,""exact_positive_certificate"":692,""mc_percentile_ambiguous_vector"":8}"
03ef63db7584762143dc3914,cell,BS-b31295a564809e9330eec836,no_window,0.25,1.0,"{""0"":61,""1"":255,""2"":386,""3"":241,""4"":57}",0.057,fl3_entitlement_capped,measurement_missingness_concentration,4,1.978,2.0,0,0.0625,4,0.4945,confirmation,0.057,0.0,0.0,4,three_way__no_window,three_way,1000,CS-d11a2f3fc87ab774a881221c,joint_gaussian_regularized_cluster,114bd7932e0008f8ef79,"{""exact_direction_failure"":5,""exact_insufficient_clusters"":316,""exact_positive_certificate"":671,""mc_percentile_ambiguous_vector"":8}"
