address_id,partition,delta,control_response_lambda,comparison_type,left_label,right_label,mean_absolute_probability_difference,maximum_absolute_probability_difference,trajectory_pearson_correlation,first_pass_k_left,first_pass_k_right,first_pass_k_agreement,empirical_passability_agreement,minimum_k_0_50_agreement,minimum_k_0_80_agreement,minimum_k_0_90_agreement,final_probability_left,final_probability_right,probability_vector_left_json,probability_vector_right_json
1dbc920edffba9363b404b4e,discovery,1.5,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,2.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.25,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.5,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.75,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,1.0,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,1.5,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,2.0,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.25,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.5,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.75,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,1.0,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,1.5,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,2.0,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.25,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.5,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,0.75,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,1.0,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,1.5,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
1dbc920edffba9363b404b4e,discovery,2.0,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.25,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.5,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.75,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,1.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,1.5,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,2.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.25,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.5,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.75,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,1.0,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,1.5,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,2.0,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.25,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.5,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.75,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,1.0,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,1.5,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,2.0,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.25,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.5,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,0.75,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,1.0,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,1.5,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
bfa569fbae807b7f50c3389f,discovery,2.0,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.25,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.5,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.75,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,1.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,1.5,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,2.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.25,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.5,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.75,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,1.0,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,1.5,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,2.0,0.25,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.25,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.5,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.75,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,1.0,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,1.5,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,2.0,0.5,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.25,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.5,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,0.75,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,1.0,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,1.5,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
d10b3aec4edc47fefb2bd92f,discovery,2.0,1.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
fe17c18b39eb86c6e9f982bd,discovery,0.0,0.0,simulator,gaussian,wild,0.0,0.0,1.0,,,True,True,True,True,True,0.0,0.0,"{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}","{""10"":0.0,""12"":0.0,""3"":0.0,""4"":0.0,""5"":0.0,""6"":0.0,""8"":0.0}"
fe17c18b39eb86c6e9f982bd,discovery,0.25,0.0,simulator,gaussian,wild,0.009999999999999997,0.032,0.997953401245262,4.0,4.0,True,True,True,True,True,0.578,0.577,"{""10"":0.426,""12"":0.578,""3"":0.0,""4"":0.007,""5"":0.035,""6"":0.071,""8"":0.24}","{""10"":0.404,""12"":0.577,""3"":0.0,""4"":0.008,""5"":0.04,""6"":0.103,""8"":0.249}"
