address_id,record_id,support_id,relation,carrier,entitlement_status,partition,simulator_id,failure_predicate,delta,control_response_lambda,coverage_plateau_start_k,persistent_nonpassage,plateau_limiting_class,localization_basis,dominant_gate,plateau_replicates,mean_support_available_pass_probability,mean_complement_admissible_pass_probability,category_single_gate_rescue_counts_json,category_failure_burden_json,gate_single_gate_rescue_counts_json,maximum_gate_passage_probability,final_tested_gate_passage_probability
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,1.0,"{""control_contamination_limited"":3,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.01625,""directionality_limited"":0.0052499999999999995,""effect_limited"":0.0052499999999999995,""effective_support_limited"":0.34625,""specificity_limited"":0.00725,""statistical_resolution_limited"":0.8340000000000001,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":3,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.34,0.34
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,1.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,1.0,"{""control_contamination_limited"":66,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.7865,""directionality_limited"":0.00975,""effect_limited"":0.12475000000000001,""effective_support_limited"":0.63325,""specificity_limited"":0.446,""statistical_resolution_limited"":0.9550000000000001,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":66,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.035,0.035
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,1.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.99925,"{""control_contamination_limited"":164,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.7425,""directionality_limited"":0.00575,""effect_limited"":0.009000000000000001,""effective_support_limited"":0.41750000000000004,""specificity_limited"":0.43025,""statistical_resolution_limited"":0.88025,""structurally_unavailable"":0.000375}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":164,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.07,0.07
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,1.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.9995,"{""control_contamination_limited"":217,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.72175,""directionality_limited"":0.00625,""effect_limited"":0.00625,""effective_support_limited"":0.3325,""specificity_limited"":0.4165,""statistical_resolution_limited"":0.8395,""structurally_unavailable"":0.00025}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":217,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.097,0.097
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,1.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,1.0,"{""control_contamination_limited"":233,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.7057499999999999,""directionality_limited"":0.0035,""effect_limited"":0.0035,""effective_support_limited"":0.346,""specificity_limited"":0.4125,""statistical_resolution_limited"":0.8275,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":233,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.088,0.088
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,1.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,1.0,"{""control_contamination_limited"":260,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.723,""directionality_limited"":0.00275,""effect_limited"":0.00275,""effective_support_limited"":0.33775,""specificity_limited"":0.4055000000000001,""statistical_resolution_limited"":0.82525,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":260,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.068,0.068
bfa569fbae807b7f50c3389f,C_vs_Cp2__stability_core_3,c683c10822cc59ae7587,C_vs_Cp2,stability_core_3,fl3_entitled,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,1.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,1.0,"{""control_contamination_limited"":297,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.74575,""directionality_limited"":0.0055000000000000005,""effect_limited"":0.0055000000000000005,""effective_support_limited"":0.30375,""specificity_limited"":0.41574999999999995,""statistical_resolution_limited"":0.7985,""structurally_unavailable"":0.0}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":297,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.082,0.082
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.0,6,False,empirically_passable,complete_pass_observed,none,4000,0.9995,0.99575,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":5,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.023,""directionality_limited"":0.01625,""effect_limited"":0.087,""effective_support_limited"":0.41500000000000004,""specificity_limited"":0.01625,""statistical_resolution_limited"":0.86725,""structurally_unavailable"":0.0023750000000000004}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":5,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.254,0.254
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.0,6,False,empirically_passable,complete_pass_observed,none,4000,0.99975,0.9984999999999999,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.01175,""directionality_limited"":0.011749999999999998,""effect_limited"":0.01225,""effective_support_limited"":0.35375,""specificity_limited"":0.01175,""statistical_resolution_limited"":0.8424999999999999,""structurally_unavailable"":0.000875}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.303,0.303
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.0,6,False,empirically_passable,complete_pass_observed,none,4000,0.99975,0.99675,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.01125,""directionality_limited"":0.01125,""effect_limited"":0.01125,""effective_support_limited"":0.35,""specificity_limited"":0.01125,""statistical_resolution_limited"":0.84475,""structurally_unavailable"":0.0017500000000000003}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.3,0.3
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.997,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.011000000000000001,""directionality_limited"":0.011000000000000001,""effect_limited"":0.011000000000000001,""effective_support_limited"":0.31224999999999997,""specificity_limited"":0.011000000000000001,""statistical_resolution_limited"":0.81875,""structurally_unavailable"":0.0015}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.351,0.351
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.9984999999999999,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.00625,""directionality_limited"":0.00625,""effect_limited"":0.00625,""effective_support_limited"":0.32275,""specificity_limited"":0.00625,""statistical_resolution_limited"":0.811,""structurally_unavailable"":0.00075}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.35,0.35
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.998,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.013000000000000001,""directionality_limited"":0.013000000000000001,""effect_limited"":0.013000000000000001,""effective_support_limited"":0.32925,""specificity_limited"":0.013000000000000001,""statistical_resolution_limited"":0.8207500000000001,""structurally_unavailable"":0.001}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.346,0.346
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.25,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.99875,"{""control_contamination_limited"":3,""directionality_limited"":0,""effect_limited"":6,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.088,""directionality_limited"":0.013000000000000001,""effect_limited"":0.09525,""effective_support_limited"":0.41400000000000003,""specificity_limited"":0.019250000000000003,""statistical_resolution_limited"":0.8712500000000001,""structurally_unavailable"":0.000625}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":3,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":6,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.244,0.244
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.25,6,False,empirically_passable,complete_pass_observed,none,4000,0.99975,0.99925,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.017750000000000002,""directionality_limited"":0.01175,""effect_limited"":0.01325,""effective_support_limited"":0.32425,""specificity_limited"":0.0125,""statistical_resolution_limited"":0.8380000000000001,""structurally_unavailable"":0.0005}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.323,0.323
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.25,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.998,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.007750000000000001,""directionality_limited"":0.006,""effect_limited"":0.00625,""effective_support_limited"":0.31375,""specificity_limited"":0.00625,""statistical_resolution_limited"":0.82025,""structurally_unavailable"":0.001}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.345,0.345
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.25,6,False,empirically_passable,complete_pass_observed,none,4000,0.9995,0.99725,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.0165,""directionality_limited"":0.01575,""effect_limited"":0.01575,""effective_support_limited"":0.33075,""specificity_limited"":0.01575,""statistical_resolution_limited"":0.8202499999999999,""structurally_unavailable"":0.001625}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.359,0.359
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.25,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.999,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.008,""directionality_limited"":0.008,""effect_limited"":0.008,""effective_support_limited"":0.32499999999999996,""specificity_limited"":0.008,""statistical_resolution_limited"":0.8135,""structurally_unavailable"":0.0005}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.356,0.356
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.25,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.99875,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.009250000000000001,""directionality_limited"":0.009250000000000001,""effect_limited"":0.009250000000000001,""effective_support_limited"":0.3305,""specificity_limited"":0.009250000000000001,""statistical_resolution_limited"":0.8285,""structurally_unavailable"":0.000625}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.342,0.342
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,0.5,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.998,"{""control_contamination_limited"":74,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.2715,""directionality_limited"":0.00975,""effect_limited"":0.08499999999999999,""effective_support_limited"":0.3775,""specificity_limited"":0.047999999999999994,""statistical_resolution_limited"":0.8747499999999999,""structurally_unavailable"":0.001}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":74,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.215,0.215
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.5,0.5,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.99775,"{""control_contamination_limited"":23,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.0955,""directionality_limited"":0.010750000000000001,""effect_limited"":0.012,""effective_support_limited"":0.33549999999999996,""specificity_limited"":0.027999999999999997,""statistical_resolution_limited"":0.82525,""structurally_unavailable"":0.0011250000000000001}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":23,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.337,0.337
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.75,0.5,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.99625,"{""control_contamination_limited"":16,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.055999999999999994,""directionality_limited"":0.01075,""effect_limited"":0.01125,""effective_support_limited"":0.31925000000000003,""specificity_limited"":0.0205,""statistical_resolution_limited"":0.8105,""structurally_unavailable"":0.001875}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":16,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.355,0.355
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.0,0.5,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.9984999999999999,"{""control_contamination_limited"":3,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.029249999999999998,""directionality_limited"":0.011,""effect_limited"":0.011,""effective_support_limited"":0.30000000000000004,""specificity_limited"":0.01525,""statistical_resolution_limited"":0.8160000000000001,""structurally_unavailable"":0.00075}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":3,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.365,0.365
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,1.5,0.5,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.998,"{""control_contamination_limited"":0,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.02225,""directionality_limited"":0.01225,""effect_limited"":0.01225,""effective_support_limited"":0.33525,""specificity_limited"":0.01525,""statistical_resolution_limited"":0.829,""structurally_unavailable"":0.001}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":0,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.333,0.333
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,2.0,0.5,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.999,"{""control_contamination_limited"":2,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.013000000000000001,""directionality_limited"":0.0085,""effect_limited"":0.0085,""effective_support_limited"":0.33225,""specificity_limited"":0.00925,""statistical_resolution_limited"":0.8360000000000001,""structurally_unavailable"":0.0005}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":2,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.317,0.317
d10b3aec4edc47fefb2bd92f,C_vs_Cp3__geometry_scores_only,8eb760d133ac749e3327,C_vs_Cp3,geometry_scores_only,fl3_entitlement_capped,confirmation,joint_gaussian_regularized_cluster,measurement_missingness_concentration,0.25,1.0,6,False,empirically_passable,complete_pass_observed,none,4000,1.0,0.9964999999999999,"{""control_contamination_limited"":220,""directionality_limited"":0,""effect_limited"":0,""effective_support_limited"":0,""specificity_limited"":0,""statistical_resolution_limited"":0,""structurally_unavailable"":0}","{""control_contamination_limited"":0.808,""directionality_limited"":0.012000000000000002,""effect_limited"":0.10175000000000001,""effective_support_limited"":0.44025000000000003,""specificity_limited"":0.41625,""statistical_resolution_limited"":0.8887499999999999,""structurally_unavailable"":0.0017499999999999998}","{""cluster_uncertainty_pass"":0,""complement_admissible_pass"":0,""control_adjusted_contrast_pass"":220,""control_specificity_pass"":0,""effect_direction_reproduced_pass"":0,""minimum_effect_pass"":0,""multiplicity_adjusted_threshold_pass"":0,""raw_statistical_threshold_pass"":0,""support_available_pass"":0,""target_contrast_positive_pass"":0}",0.035,0.035
