relation_id,obs,contract_family,contract_name,task,feature_contract,carrier_role,score,threshold,status,source_path,best_model,best_scheme,stratified_cv_best_ba,leave_object_out_best_ba,leave_cohort_out_best_ba,leave_transition_out_best_ba,ci_low,p_above_threshold,failure_rate,n_success,n_fail
C_vs_Cp3__path_shares_only,OBS-080c,feature_family,path_shares_only,C_vs_Cp3,path_shares_only,path_support_carrier,0.8794534763057765,0.9,borderline,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,tree_depth2,stratified_cv,0.8794534763057765,0.8491161616161617,0.8791666666666668,0.800189393939394,,,,,
C_vs_Cp3__window_z_only,OBS-080c,feature_family,window_z_only,C_vs_Cp3,window_z_only,unknown_carrier,0.7930555555555555,0.9,weak,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,tree_depth2,leave_cohort_out,0.7926323071601522,0.7443181818181818,0.7930555555555555,0.6486742424242424,,,,,
Cp2_vs_Cp3__geometry_scores_only,OBS-080c,feature_family,geometry_scores_only,Cp2_vs_Cp3,geometry_scores_only,geometry_sharpening_carrier,1.0,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,leave_cohort_out,1.0,0.95,1.0,0.8021739130434783,,,,,
Cp2_vs_Cp3__stability_plus_geometry,OBS-080c,feature_family,stability_plus_geometry,Cp2_vs_Cp3,stability_plus_geometry,enriched_geometry_carrier,1.0,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,rf_depth2,stratified_cv,1.0,0.9833333333333334,0.9916666666666668,0.8326086956521739,,,,,
Cp2_vs_Cp3__no_paths,OBS-080c,feature_family,no_paths,Cp2_vs_Cp3,no_paths,unknown_carrier,0.9833333333333334,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,rf_depth2,leave_cohort_out,0.9833333333333334,0.9416666666666668,0.9833333333333334,0.7711352657004832,,,,,
Cp2_vs_Cp3__no_window,OBS-080c,feature_family,no_window,Cp2_vs_Cp3,no_window,non_window_redundant_carrier,0.9665254237288136,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,stratified_cv,0.9665254237288136,0.9333333333333332,0.9481481481481482,0.8416666666666666,,,,,
Cp2_vs_Cp3__strict_numeric_all,OBS-080c,feature_family,strict_numeric_all,Cp2_vs_Cp3,strict_numeric_all,strict_numeric_reference_carrier,0.9665254237288136,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,stratified_cv,0.9665254237288136,0.9500000000000002,0.9481481481481482,0.8687198067632849,,,,,
Cp2_vs_Cp3__stability_plus_z,OBS-080c,feature_family,stability_plus_z,Cp2_vs_Cp3,stability_plus_z,unknown_carrier,0.9166666666666669,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,rf_depth2,leave_object_out,0.8576271186440678,0.9166666666666669,0.8481481481481482,0.8211352657004831,,,,,
Cp2_vs_Cp3__no_geometry,OBS-080c,feature_family,no_geometry,Cp2_vs_Cp3,no_geometry,unknown_carrier,0.9163841807909604,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,rf_depth2,stratified_cv,0.9163841807909604,0.9083333333333334,0.8824074074074074,0.8972222222222224,,,,,
Cp2_vs_Cp3__path_shares_only,OBS-080c,feature_family,path_shares_only,Cp2_vs_Cp3,path_shares_only,path_support_carrier,0.915819209039548,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,stratified_cv,0.915819209039548,0.875,0.898148148148148,0.8861111111111111,,,,,
Cp2_vs_Cp3__stability_plus_paths,OBS-080c,feature_family,stability_plus_paths,Cp2_vs_Cp3,stability_plus_paths,unknown_carrier,0.8994350282485876,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,rf_depth2,stratified_cv,0.8994350282485876,0.8833333333333332,0.8898148148148147,0.8972222222222224,,,,,
Cp2_vs_Cp3__stability_core_3,OBS-080c,feature_family,stability_core_3,Cp2_vs_Cp3,stability_core_3,compact_core_carrier,0.8916666666666666,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,rf_depth2,leave_object_out,0.8827683615819208,0.8916666666666666,0.8666666666666667,0.8239130434782608,,,,,
Cp2_vs_Cp3__window_means_only,OBS-080c,feature_family,window_means_only,Cp2_vs_Cp3,window_means_only,unknown_carrier,0.8916666666666666,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,rf_depth2,leave_object_out,0.8827683615819208,0.8916666666666666,0.8666666666666667,0.8211352657004831,,,,,
Cp2_vs_Cp3__window_z_only,OBS-080c,feature_family,window_z_only,Cp2_vs_Cp3,window_z_only,unknown_carrier,0.85,0.75,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,tree_depth2,leave_object_out,0.7570621468926553,0.85,0.7583333333333333,0.7322463768115942,,,,,
three_way__stability_plus_geometry,OBS-080c,feature_family,stability_plus_geometry,three_way,stability_plus_geometry,enriched_geometry_carrier,0.9727891156462584,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,stratified_cv,0.9727891156462584,0.916161616161616,0.9527777777777778,0.7626262626262625,,,,,
three_way__no_paths,OBS-080c,feature_family,no_paths,three_way,no_paths,unknown_carrier,0.9627368461508896,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,stratified_cv,0.9627368461508896,0.916161616161616,0.9348765432098766,0.7626262626262625,,,,,
three_way__strict_numeric_all,OBS-080c,feature_family,strict_numeric_all,three_way,strict_numeric_all,strict_numeric_reference_carrier,0.9627368461508896,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,stratified_cv,0.9627368461508896,0.8939393939393939,0.9348765432098766,0.8621632996632996,,,,,
three_way__stability_plus_paths,OBS-080c,feature_family,stability_plus_paths,three_way,stability_plus_paths,unknown_carrier,0.9217171717171718,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,leave_object_out,0.8943522041584995,0.9217171717171718,0.8848765432098765,0.8853114478114478,,,,,
three_way__stability_plus_z,OBS-080c,feature_family,stability_plus_z,three_way,stability_plus_z,unknown_carrier,0.9166666666666666,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,leave_object_out,0.8798973826818863,0.9166666666666666,0.8564814814814814,0.8529040404040404,,,,,
three_way__stability_core_3,OBS-080c,feature_family,stability_core_3,three_way,stability_core_3,compact_core_carrier,0.9161616161616164,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,leave_object_out,0.8798973826818863,0.9161616161616164,0.8688271604938271,0.8529040404040404,,,,,
three_way__window_means_only,OBS-080c,feature_family,window_means_only,three_way,window_means_only,unknown_carrier,0.9161616161616164,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,leave_object_out,0.8798973826818863,0.9161616161616164,0.8688271604938271,0.8529040404040404,,,,,
three_way__no_geometry,OBS-080c,feature_family,no_geometry,three_way,no_geometry,unknown_carrier,0.9082401322110766,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,rf_depth2,stratified_cv,0.9082401322110766,0.8883838383838384,0.8787037037037037,0.8667929292929293,,,,,
three_way__geometry_scores_only,OBS-080c,feature_family,geometry_scores_only,three_way,geometry_scores_only,geometry_sharpening_carrier,0.907716049382716,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,leave_cohort_out,0.8980744840309005,0.8,0.907716049382716,0.6111111111111112,,,,,
three_way__no_window,OBS-080c,feature_family,no_window,three_way,no_window,non_window_redundant_carrier,0.8891975308641976,0.8,pass,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,leave_cohort_out,0.8839021484299936,0.8166666666666668,0.8891975308641976,0.6216329966329966,,,,,
three_way__path_shares_only,OBS-080c,feature_family,path_shares_only,three_way,path_shares_only,path_support_carrier,0.7964646464646465,0.8,borderline,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,logreg,leave_object_out,0.7450882047734347,0.7964646464646465,0.7472222222222222,0.6363636363636364,,,,,
three_way__window_z_only,OBS-080c,feature_family,window_z_only,three_way,window_z_only,unknown_carrier,0.7505050505050506,0.8,weak,outputs/comparisons/obs080c_feature_family_contract_sensitivity/obs080c_feature_contract_stability_matrix.csv,rf_depth2,leave_object_out,0.6692205695837657,0.7505050505050506,0.6481481481481481,0.5700757575757576,,,,,
C_vs_Cp2__geometry_scores_only,OBS-080d,structural_resampling,transition_bootstrap,C_vs_Cp2,geometry_scores_only,geometry_sharpening_carrier,0.9964378569950776,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9591836734693876,1.0,0.0,500.0,0.0
C_vs_Cp2__geometry_scores_only,OBS-080d,structural_resampling,object_transition_bootstrap,C_vs_Cp2,geometry_scores_only,geometry_sharpening_carrier,0.9942951164311464,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9533998842592591,1.0,0.0,500.0,0.0
C_vs_Cp2__geometry_scores_only,OBS-080d,structural_resampling,object_bootstrap,C_vs_Cp2,geometry_scores_only,geometry_sharpening_carrier,0.9924373160720013,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9479934210526316,1.0,0.0,500.0,0.0
C_vs_Cp2__geometry_scores_only,OBS-080d,structural_resampling,object_cohort_bootstrap,C_vs_Cp2,geometry_scores_only,geometry_sharpening_carrier,0.973557378289946,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9328499179392036,1.0,0.0,500.0,0.0
C_vs_Cp2__geometry_scores_only,OBS-080d,structural_resampling,row_bootstrap,C_vs_Cp2,geometry_scores_only,geometry_sharpening_carrier,0.9724111410027392,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9344822654462244,1.0,0.0,500.0,0.0
C_vs_Cp2__geometry_scores_only,OBS-080d,structural_resampling,cohort_bootstrap,C_vs_Cp2,geometry_scores_only,geometry_sharpening_carrier,0.9717290208640628,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9437815656565656,1.0,0.0,500.0,0.0
C_vs_Cp2__no_window,OBS-080d,structural_resampling,cohort_bootstrap,C_vs_Cp2,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__no_window,OBS-080d,structural_resampling,object_bootstrap,C_vs_Cp2,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__no_window,OBS-080d,structural_resampling,object_transition_bootstrap,C_vs_Cp2,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__no_window,OBS-080d,structural_resampling,transition_bootstrap,C_vs_Cp2,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__no_window,OBS-080d,structural_resampling,object_cohort_bootstrap,C_vs_Cp2,no_window,non_window_redundant_carrier,0.9999652147610406,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__no_window,OBS-080d,structural_resampling,row_bootstrap,C_vs_Cp2,no_window,non_window_redundant_carrier,0.9998599457487252,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__path_shares_only,OBS-080d,structural_resampling,object_bootstrap,C_vs_Cp2,path_shares_only,path_support_carrier,0.910318197819294,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,tree_depth2,,,,,,0.8376028138528139,0.55,0.0,500.0,0.0
C_vs_Cp2__path_shares_only,OBS-080d,structural_resampling,object_transition_bootstrap,C_vs_Cp2,path_shares_only,path_support_carrier,0.9020130197342556,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8288371865203762,0.548,0.0,500.0,0.0
C_vs_Cp2__path_shares_only,OBS-080d,structural_resampling,transition_bootstrap,C_vs_Cp2,path_shares_only,path_support_carrier,0.8995399507787655,0.9,borderline,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8225088731144632,0.504,0.0,500.0,0.0
C_vs_Cp2__path_shares_only,OBS-080d,structural_resampling,row_bootstrap,C_vs_Cp2,path_shares_only,path_support_carrier,0.8952651386756445,0.9,borderline,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8326998566722287,0.466,0.0,500.0,0.0
C_vs_Cp2__path_shares_only,OBS-080d,structural_resampling,object_cohort_bootstrap,C_vs_Cp2,path_shares_only,path_support_carrier,0.8940692029459079,0.9,borderline,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8296611163227017,0.442,0.0,500.0,0.0
C_vs_Cp2__path_shares_only,OBS-080d,structural_resampling,cohort_bootstrap,C_vs_Cp2,path_shares_only,path_support_carrier,0.8922018878903845,0.9,borderline,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8104396802325581,0.41,0.0,500.0,0.0
C_vs_Cp2__stability_core_3,OBS-080d,structural_resampling,object_cohort_bootstrap,C_vs_Cp2,stability_core_3,compact_core_carrier,0.983800407131295,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9619000103669916,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_core_3,OBS-080d,structural_resampling,row_bootstrap,C_vs_Cp2,stability_core_3,compact_core_carrier,0.9834816873925388,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9593146718146718,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_core_3,OBS-080d,structural_resampling,object_bootstrap,C_vs_Cp2,stability_core_3,compact_core_carrier,0.983001406876022,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9643371212121212,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_core_3,OBS-080d,structural_resampling,cohort_bootstrap,C_vs_Cp2,stability_core_3,compact_core_carrier,0.981981829116536,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.945945945945946,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_core_3,OBS-080d,structural_resampling,object_transition_bootstrap,C_vs_Cp2,stability_core_3,compact_core_carrier,0.9817755709857104,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9576484171823156,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_core_3,OBS-080d,structural_resampling,transition_bootstrap,C_vs_Cp2,stability_core_3,compact_core_carrier,0.981528035576702,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9428571428571428,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_plus_geometry,OBS-080d,structural_resampling,transition_bootstrap,C_vs_Cp2,stability_plus_geometry,enriched_geometry_carrier,0.9981034596779302,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,0.980151098901099,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_plus_geometry,OBS-080d,structural_resampling,object_bootstrap,C_vs_Cp2,stability_plus_geometry,enriched_geometry_carrier,0.995595325402325,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,0.9691713048855908,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_plus_geometry,OBS-080d,structural_resampling,object_transition_bootstrap,C_vs_Cp2,stability_plus_geometry,enriched_geometry_carrier,0.9937634297615872,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,0.9633075517943026,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_plus_geometry,OBS-080d,structural_resampling,cohort_bootstrap,C_vs_Cp2,stability_plus_geometry,enriched_geometry_carrier,0.9929033138824692,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,0.9714121621621622,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_plus_geometry,OBS-080d,structural_resampling,row_bootstrap,C_vs_Cp2,stability_plus_geometry,enriched_geometry_carrier,0.9902776156559324,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,0.9587372448979592,1.0,0.0,500.0,0.0
C_vs_Cp2__stability_plus_geometry,OBS-080d,structural_resampling,object_cohort_bootstrap,C_vs_Cp2,stability_plus_geometry,enriched_geometry_carrier,0.9891683051707928,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.9708569004524888,1.0,0.0,500.0,0.0
C_vs_Cp2__strict_numeric_all,OBS-080d,structural_resampling,cohort_bootstrap,C_vs_Cp2,strict_numeric_all,strict_numeric_reference_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__strict_numeric_all,OBS-080d,structural_resampling,object_bootstrap,C_vs_Cp2,strict_numeric_all,strict_numeric_reference_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__strict_numeric_all,OBS-080d,structural_resampling,object_transition_bootstrap,C_vs_Cp2,strict_numeric_all,strict_numeric_reference_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__strict_numeric_all,OBS-080d,structural_resampling,transition_bootstrap,C_vs_Cp2,strict_numeric_all,strict_numeric_reference_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__strict_numeric_all,OBS-080d,structural_resampling,object_cohort_bootstrap,C_vs_Cp2,strict_numeric_all,strict_numeric_reference_carrier,0.9999652147610406,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp2__strict_numeric_all,OBS-080d,structural_resampling,row_bootstrap,C_vs_Cp2,strict_numeric_all,strict_numeric_reference_carrier,0.9998599457487252,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp3__geometry_scores_only,OBS-080d,structural_resampling,object_transition_bootstrap,C_vs_Cp3,geometry_scores_only,geometry_sharpening_carrier,0.9739246246596164,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.907585152116402,0.98,0.0,500.0,0.0
C_vs_Cp3__geometry_scores_only,OBS-080d,structural_resampling,transition_bootstrap,C_vs_Cp3,geometry_scores_only,geometry_sharpening_carrier,0.9700737876210344,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.894030612244898,0.956,0.0,500.0,0.0
C_vs_Cp3__geometry_scores_only,OBS-080d,structural_resampling,object_bootstrap,C_vs_Cp3,geometry_scores_only,geometry_sharpening_carrier,0.9665816553422256,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8859087469733656,0.944,0.0,500.0,0.0
C_vs_Cp3__geometry_scores_only,OBS-080d,structural_resampling,object_cohort_bootstrap,C_vs_Cp3,geometry_scores_only,geometry_sharpening_carrier,0.9236013681949032,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8539049338616085,0.744,0.0,500.0,0.0
C_vs_Cp3__geometry_scores_only,OBS-080d,structural_resampling,row_bootstrap,C_vs_Cp3,geometry_scores_only,geometry_sharpening_carrier,0.9215308601334078,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8536585365853658,0.776,0.0,500.0,0.0
C_vs_Cp3__geometry_scores_only,OBS-080d,structural_resampling,cohort_bootstrap,C_vs_Cp3,geometry_scores_only,geometry_sharpening_carrier,0.9178896888842532,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,0.8704160246533128,0.802,0.0,500.0,0.0
C_vs_Cp3__no_window,OBS-080d,structural_resampling,cohort_bootstrap,C_vs_Cp3,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp3__no_window,OBS-080d,structural_resampling,object_bootstrap,C_vs_Cp3,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp3__no_window,OBS-080d,structural_resampling,object_cohort_bootstrap,C_vs_Cp3,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp3__no_window,OBS-080d,structural_resampling,object_transition_bootstrap,C_vs_Cp3,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp3__no_window,OBS-080d,structural_resampling,row_bootstrap,C_vs_Cp3,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp3__no_window,OBS-080d,structural_resampling,transition_bootstrap,C_vs_Cp3,no_window,non_window_redundant_carrier,1.0,0.9,pass_strong,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,logreg,,,,,,1.0,1.0,0.0,500.0,0.0
C_vs_Cp3__path_shares_only,OBS-080d,structural_resampling,object_bootstrap,C_vs_Cp3,path_shares_only,path_support_carrier,0.9211962905846312,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,tree_depth2,,,,,,0.8521549435501901,0.706,0.0,500.0,0.0
C_vs_Cp3__path_shares_only,OBS-080d,structural_resampling,transition_bootstrap,C_vs_Cp3,path_shares_only,path_support_carrier,0.9198630987054636,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8587522407170295,0.702,0.0,500.0,0.0
C_vs_Cp3__path_shares_only,OBS-080d,structural_resampling,object_transition_bootstrap,C_vs_Cp3,path_shares_only,path_support_carrier,0.9154712451771532,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8499961180124224,0.662,0.0,500.0,0.0
C_vs_Cp3__path_shares_only,OBS-080d,structural_resampling,row_bootstrap,C_vs_Cp3,path_shares_only,path_support_carrier,0.9126761491239136,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.85774633440947,0.68,0.0,500.0,0.0
C_vs_Cp3__path_shares_only,OBS-080d,structural_resampling,object_cohort_bootstrap,C_vs_Cp3,path_shares_only,path_support_carrier,0.9117142764669892,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,rf_depth2,,,,,,0.8502587910164066,0.656,0.0,500.0,0.0
C_vs_Cp3__path_shares_only,OBS-080d,structural_resampling,cohort_bootstrap,C_vs_Cp3,path_shares_only,path_support_carrier,0.910186306673459,0.9,pass_with_lower_tail,outputs/comparisons/obs080d_structural_resampling_contract_sensitivity/obs080d_structural_stability_matrix.csv,tree_depth2,,,,,,0.8037462780577187,0.544,0.0,500.0,0.0
