address_id,partition,failure_predicate,component_role,record_id,control_family,cluster_id,object_contrast,site_rows,complement_rows,center_offset,centered_baseline_contrast,native_injection_scale
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,density_core,-0.0032611710920936454,6,6,-0.0595550537109375,5.836516759477606e-08,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,frobenius_ridge,0.0031213189741018735,8,16,-0.0595550537109375,5.836516759477606e-08,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,lazarus_concentration,,2,4,-0.0595550537109375,5.836516759477606e-08,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__path_shares_only,control,response_ridge,0.0031213189741018735,8,16,-0.0595550537109375,5.836516759477606e-08,0.25
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,density_core,-0.030206571423998352,6,6,0.518035888671875,5.267694497962383e-07,1.0323236598337984
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,frobenius_ridge,-0.031341401455106645,8,16,0.518035888671875,5.267694497962383e-07,1.0323236598337984
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,lazarus_concentration,,2,4,0.518035888671875,5.267694497962383e-07,1.0323236598337984
7e1bf2a0d61851cecd7b6046,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,response_ridge,-0.031341401455106645,8,16,0.518035888671875,5.267694497962383e-07,1.0323236598337984
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,coupling_negative,,0,5,-0.9776153564453125,-4.348732579373404e-06,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,coupling_positive,,0,6,-0.9776153564453125,-4.348732579373404e-06,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,energy_ridge,,8,10,-0.9776153564453125,-4.348732579373404e-06,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,target,Cp2_vs_Cp3__stability_core_3,target,seam_proxy,,6,18,-0.9776153564453125,-4.348732579373404e-06,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,coupling_negative,,3,3,1.8872833251953125,7.17334250333046e-08,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,coupling_positive,,0,10,1.8872833251953125,7.17334250333046e-08,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,energy_ridge,,0,10,1.8872833251953125,7.17334250333046e-08,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,C_vs_Cp2__stability_core_3,control,seam_proxy,-0.1773670830260754,11,12,1.8872833251953125,7.17334250333046e-08,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,coupling_negative,,3,8,1.26336669921875,3.239904104029856e-07,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,coupling_positive,,0,4,1.26336669921875,3.239904104029856e-07,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,energy_ridge,,8,8,1.26336669921875,3.239904104029856e-07,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,seam_proxy,,5,18,1.26336669921875,3.239904104029856e-07,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,coupling_negative,,0,5,0.3316192626953125,-1.2707302837755563e-07,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,coupling_positive,,0,6,0.3316192626953125,-1.2707302837755563e-07,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,energy_ridge,,8,10,0.3316192626953125,-1.2707302837755563e-07,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,seam_proxy,,6,18,0.3316192626953125,-1.2707302837755563e-07,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,coupling_negative,,0,5,0.112518310546875,8.828599231541778e-08,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,coupling_positive,,0,6,0.112518310546875,8.828599231541778e-08,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,energy_ridge,,8,10,0.112518310546875,8.828599231541778e-08,0.25
7e1bf2a0d61851cecd7b6046,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,seam_proxy,,6,18,0.112518310546875,8.828599231541778e-08,0.25
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,target,three_way__strict_numeric_all,target,density_core,0.5865620610474671,4,20,-0.69842529296875,-1.0959919268804796e-06,0.45787799737837204
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,target,three_way__strict_numeric_all,target,frobenius_ridge,0.00850962857625542,5,23,-0.69842529296875,-1.0959919268804796e-06,0.45787799737837204
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,target,three_way__strict_numeric_all,target,lazarus_concentration,0.019876719200833587,2,8,-0.69842529296875,-1.0959919268804796e-06,0.45787799737837204
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,target,three_way__strict_numeric_all,target,response_ridge,0.0069401294185568,5,23,-0.69842529296875,-1.0959919268804796e-06,0.45787799737837204
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,C_vs_Cp2__strict_numeric_all,control,density_core,0.23638270879446843,3,15,-0.948089599609375,1.4879586500704534e-06,0.2761896843434219
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,C_vs_Cp2__strict_numeric_all,control,frobenius_ridge,0.02659720608393191,3,13,-0.948089599609375,1.4879586500704534e-06,0.2761896843434219
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,C_vs_Cp2__strict_numeric_all,control,lazarus_concentration,0.013428521669783014,2,8,-0.948089599609375,1.4879586500704534e-06,0.2761896843434219
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,C_vs_Cp2__strict_numeric_all,control,response_ridge,0.0254040849119974,3,13,-0.948089599609375,1.4879586500704534e-06,0.2761896843434219
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,C_vs_Cp3__strict_numeric_all,control,density_core,0.46662899639959887,3,15,-0.5344390869140625,1.5576156949803632e-06,0.671655552816724
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,C_vs_Cp3__strict_numeric_all,control,frobenius_ridge,0.008202376485316396,3,13,-0.5344390869140625,1.5576156949803632e-06,0.671655552816724
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,C_vs_Cp3__strict_numeric_all,control,lazarus_concentration,,1,3,-0.5344390869140625,1.5576156949803632e-06,0.671655552816724
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,C_vs_Cp3__strict_numeric_all,control,response_ridge,0.005808983553463123,3,13,-0.5344390869140625,1.5576156949803632e-06,0.671655552816724
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,density_core,0.02588046157617782,2,10,0.0323638916015625,2.2777869965878716e-07,0.42559688795933237
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,frobenius_ridge,-0.004339139283803632,4,20,0.0323638916015625,2.2777869965878716e-07,0.42559688795933237
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,lazarus_concentration,,1,5,0.0323638916015625,2.2777869965878716e-07,0.42559688795933237
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,response_ridge,-0.0028598431126929252,4,20,0.0323638916015625,2.2777869965878716e-07,0.42559688795933237
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,three_way__geometry_scores_only,control,density_core,0.668603637101179,4,20,-1.0117645263671875,2.625583945814469e-07,0.25
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,three_way__geometry_scores_only,control,frobenius_ridge,0.19788046352398805,5,23,-1.0117645263671875,2.625583945814469e-07,0.25
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,three_way__geometry_scores_only,control,lazarus_concentration,0.5424858551121303,2,8,-1.0117645263671875,2.625583945814469e-07,0.25
61cef129ca8cc734e59e4f58,discovery,log_loss_attenuation,control,three_way__geometry_scores_only,control,response_ridge,0.19788046352398805,5,23,-1.0117645263671875,2.625583945814469e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,target,three_way__strict_numeric_all,target,coupling_negative,0.05791479513474296,2,9,-0.37567138671875,7.028326295399623e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,target,three_way__strict_numeric_all,target,coupling_positive,0.010075534791539685,2,8,-0.37567138671875,7.028326295399623e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,target,three_way__strict_numeric_all,target,energy_ridge,0.013658080012401368,4,18,-0.37567138671875,7.028326295399623e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,target,three_way__strict_numeric_all,target,seam_proxy,0.03823181947537188,6,29,-0.37567138671875,7.028326295399623e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,C_vs_Cp2__strict_numeric_all,control,coupling_negative,,1,5,-0.176849365234375,-2.059387705366511e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,C_vs_Cp2__strict_numeric_all,control,coupling_positive,0.017393136800409797,2,8,-0.176849365234375,-2.059387705366511e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,C_vs_Cp2__strict_numeric_all,control,energy_ridge,0.0025326756805691703,2,8,-0.176849365234375,-2.059387705366511e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,C_vs_Cp2__strict_numeric_all,control,seam_proxy,0.0506930775825154,4,19,-0.176849365234375,-2.059387705366511e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,C_vs_Cp3__strict_numeric_all,control,coupling_negative,0.01612419751235783,2,9,-0.1656951904296875,6.523460694407568e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,C_vs_Cp3__strict_numeric_all,control,coupling_positive,,1,3,-0.1656951904296875,6.523460694407568e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,C_vs_Cp3__strict_numeric_all,control,energy_ridge,0.020081254166190693,3,13,-0.1656951904296875,6.523460694407568e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,C_vs_Cp3__strict_numeric_all,control,seam_proxy,0.011862096985339111,4,19,-0.1656951904296875,6.523460694407568e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,coupling_negative,,1,4,-0.02935791015625,4.0451657198209423e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,coupling_positive,,1,5,-0.02935791015625,4.0451657198209423e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,energy_ridge,0.006445721023314976,3,15,-0.02935791015625,4.0451657198209423e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__strict_numeric_all,control,seam_proxy,-3.5095496561513007e-05,4,20,-0.02935791015625,4.0451657198209423e-07,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,three_way__geometry_scores_only,control,coupling_negative,0.11391949701162041,2,9,-0.2096405029296875,5.213216147659239e-08,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,three_way__geometry_scores_only,control,coupling_positive,0.08639272019961686,2,8,-0.2096405029296875,5.213216147659239e-08,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,three_way__geometry_scores_only,control,energy_ridge,0.03695316126229092,4,18,-0.2096405029296875,5.213216147659239e-08,0.25
61cef129ca8cc734e59e4f58,confirmation,log_loss_attenuation,control,three_way__geometry_scores_only,control,seam_proxy,0.10179947039931714,6,29,-0.2096405029296875,5.213216147659239e-08,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,target,C_vs_Cp3__geometry_scores_only,target,density_core,,12,6,2.6219635009765625,-6.924304376543233e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,target,C_vs_Cp3__geometry_scores_only,target,frobenius_ridge,,6,10,2.6219635009765625,-6.924304376543233e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,target,C_vs_Cp3__geometry_scores_only,target,lazarus_concentration,,0,4,2.6219635009765625,-6.924304376543233e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,target,C_vs_Cp3__geometry_scores_only,target,response_ridge,,6,10,2.6219635009765625,-6.924304376543233e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,density_core,,12,6,2.85052490234375,2.4730981749293557e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,frobenius_ridge,,6,10,2.85052490234375,2.4730981749293557e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,lazarus_concentration,,0,10,2.85052490234375,2.4730981749293557e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp2__geometry_scores_only,control,response_ridge,,6,10,2.85052490234375,2.4730981749293557e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__no_window,control,density_core,,12,6,3.96600341796875,5.23444404820772e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__no_window,control,frobenius_ridge,,6,10,3.96600341796875,5.23444404820772e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__no_window,control,lazarus_concentration,,0,4,3.96600341796875,5.23444404820772e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__no_window,control,response_ridge,,6,10,3.96600341796875,5.23444404820772e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__path_shares_only,control,density_core,,12,6,2.3791656494140625,-3.4065765192048403e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__path_shares_only,control,frobenius_ridge,,6,10,2.3791656494140625,-3.4065765192048403e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__path_shares_only,control,lazarus_concentration,,0,4,2.3791656494140625,-3.4065765192048403e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__path_shares_only,control,response_ridge,,6,10,2.3791656494140625,-3.4065765192048403e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,density_core,,12,6,2.8180084228515625,-3.0320885499590666e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,frobenius_ridge,,6,10,2.8180084228515625,-3.0320885499590666e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,lazarus_concentration,,0,4,2.8180084228515625,-3.0320885499590666e-07,0.25
c7bb703a3930eb4a7b9b0754,discovery,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,response_ridge,,6,10,2.8180084228515625,-3.0320885499590666e-07,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,target,C_vs_Cp3__geometry_scores_only,target,coupling_negative,,11,0,0.3798980712890625,-3.0301816988931307e-06,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,target,C_vs_Cp3__geometry_scores_only,target,coupling_positive,,0,4,0.3798980712890625,-3.0301816988931307e-06,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,target,C_vs_Cp3__geometry_scores_only,target,energy_ridge,,6,10,0.3798980712890625,-3.0301816988931307e-06,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,target,C_vs_Cp3__geometry_scores_only,target,seam_proxy,-0.016569642015814706,11,12,0.3798980712890625,-3.0301816988931307e-06,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__no_window,control,coupling_negative,,11,0,0.9459991455078125,3.44392746820521e-08,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__no_window,control,coupling_positive,,0,4,0.9459991455078125,3.44392746820521e-08,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__no_window,control,energy_ridge,,6,10,0.9459991455078125,3.44392746820521e-08,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__no_window,control,seam_proxy,-0.018586668027618852,11,12,0.9459991455078125,3.44392746820521e-08,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__path_shares_only,control,coupling_negative,,11,0,0.395751953125,1.8467813267530886e-07,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__path_shares_only,control,coupling_positive,,0,4,0.395751953125,1.8467813267530886e-07,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__path_shares_only,control,energy_ridge,,6,10,0.395751953125,1.8467813267530886e-07,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__path_shares_only,control,seam_proxy,-0.011866372600689797,11,12,0.395751953125,1.8467813267530886e-07,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,coupling_negative,,11,0,2.094268798828125,-2.502879470206443e-07,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,coupling_positive,,0,4,2.094268798828125,-2.502879470206443e-07,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,energy_ridge,,6,10,2.094268798828125,-2.502879470206443e-07,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_core_3,control,seam_proxy,-0.054090698482108034,11,12,2.094268798828125,-2.502879470206443e-07,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_plus_geometry,control,coupling_negative,,11,0,0.187591552734375,-1.4556681171562502e-06,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_plus_geometry,control,coupling_positive,,0,4,0.187591552734375,-1.4556681171562502e-06,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_plus_geometry,control,energy_ridge,,6,10,0.187591552734375,-1.4556681171562502e-06,0.25
c7bb703a3930eb4a7b9b0754,confirmation,log_loss_attenuation,control,C_vs_Cp3__stability_plus_geometry,control,seam_proxy,0.06981051560391474,11,12,0.187591552734375,-1.4556681171562502e-06,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,target,Cp2_vs_Cp3__path_shares_only,target,density_core,,6,6,-0.0125274658203125,-2.509346787998856e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,target,Cp2_vs_Cp3__path_shares_only,target,frobenius_ridge,,6,18,-0.0125274658203125,-2.509346787998856e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,target,Cp2_vs_Cp3__path_shares_only,target,lazarus_concentration,,0,6,-0.0125274658203125,-2.509346787998856e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,target,Cp2_vs_Cp3__path_shares_only,target,response_ridge,,6,18,-0.0125274658203125,-2.509346787998856e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,density_core,,6,6,1.0226898193359375,8.083113305357159e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,frobenius_ridge,,6,18,1.0226898193359375,8.083113305357159e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,lazarus_concentration,,0,6,1.0226898193359375,8.083113305357159e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,response_ridge,,6,18,1.0226898193359375,8.083113305357159e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,density_core,,6,6,1.800323486328125,-1.2190788046401169e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,frobenius_ridge,,6,18,1.800323486328125,-1.2190788046401169e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,lazarus_concentration,,0,6,1.800323486328125,-1.2190788046401169e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,response_ridge,,6,18,1.800323486328125,-1.2190788046401169e-07,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,density_core,,6,6,-0.56866455078125,-2.2685745630912635e-06,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,frobenius_ridge,,6,18,-0.56866455078125,-2.2685745630912635e-06,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,lazarus_concentration,,0,6,-0.56866455078125,-2.2685745630912635e-06,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,response_ridge,,6,18,-0.56866455078125,-2.2685745630912635e-06,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,density_core,,6,6,0.6482086181640625,-7.149829781005757e-08,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,frobenius_ridge,,6,18,0.6482086181640625,-7.149829781005757e-08,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,lazarus_concentration,,0,6,0.6482086181640625,-7.149829781005757e-08,0.25
3c58f494c94b8761a568ded4,discovery,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,response_ridge,,6,18,0.6482086181640625,-7.149829781005757e-08,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,target,Cp2_vs_Cp3__path_shares_only,target,coupling_negative,,0,5,-0.0094146728515625,3.261028458240167e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,target,Cp2_vs_Cp3__path_shares_only,target,coupling_positive,,0,6,-0.0094146728515625,3.261028458240167e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,target,Cp2_vs_Cp3__path_shares_only,target,energy_ridge,,6,12,-0.0094146728515625,3.261028458240167e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,target,Cp2_vs_Cp3__path_shares_only,target,seam_proxy,,6,18,-0.0094146728515625,3.261028458240167e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,coupling_negative,,0,5,-1.4701080322265625,8.08864316581559e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,coupling_positive,,0,6,-1.4701080322265625,8.08864316581559e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,energy_ridge,,6,12,-1.4701080322265625,8.08864316581559e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__geometry_scores_only,control,seam_proxy,,6,18,-1.4701080322265625,8.08864316581559e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,coupling_negative,,0,5,0.658935546875,3.496866869470705e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,coupling_positive,,0,6,0.658935546875,3.496866869470705e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,energy_ridge,,6,12,0.658935546875,3.496866869470705e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__no_window,control,seam_proxy,,6,18,0.658935546875,3.496866869470705e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,coupling_negative,,0,5,-0.6490936279296875,1.0600296466156678e-06,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,coupling_positive,,0,6,-0.6490936279296875,1.0600296466156678e-06,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,energy_ridge,,6,12,-0.6490936279296875,1.0600296466156678e-06,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__stability_core_3,control,seam_proxy,,6,18,-0.6490936279296875,1.0600296466156678e-06,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,coupling_negative,,0,5,-1.53118896484375,3.256931705997168e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,coupling_positive,,0,6,-1.53118896484375,3.256931705997168e-07,0.25
3c58f494c94b8761a568ded4,confirmation,log_loss_attenuation,control,Cp2_vs_Cp3__stability_plus_geometry,control,energy_ridge,,6,12,-1.53118896484375,3.256931705997168e-07,0.25
