failure_predicate,partition,simulator_id,address_id,directionality_estimand,effect_levels,spearman_delta_target_response,monotonic_response_fraction,endpoint_target_response_change,minimum_finite_response_rate,spearman_delta_target_contrast,monotonic_contrast_fraction,endpoint_target_contrast_change,spearman_delta_target,monotonic_fraction,endpoint_target_change,minimum_finite_rate,effect_curve_json
log_loss_attenuation,discovery,joint_wild_cluster_rademacher,c7bb703a3930eb4a7b9b0754,target_response_from_simulated_null,4,1.0,1.0,0.05977588105642549,1.0,-0.7999999999999999,0.3333333333333333,-0.03136926811360352,1.0,1.0,0.05977588105642549,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":-0.5200914949276378,""mean_target_response"":7.37257477290143e-18},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":-0.550170358555302,""mean_target_response"":0.0142104111850382},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":-0.5351476160879522,""mean_target_response"":0.034147185699953356},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":-0.5514607630412414,""mean_target_response"":0.0597758810564255}]"
measurement_missingness_concentration,confirmation,joint_empirical_cluster_bootstrap,03ef63db7584762143dc3914,target_response_from_simulated_null,4,1.0,1.0,0.5356572218671314,0.984375,1.0,1.0,0.5356572218671314,1.0,1.0,0.5356572218671314,0.984375,"[{""delta"":0.0,""finite_rate"":0.9921875,""finite_response_rate"":0.9921875,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.9921875,""finite_response_rate"":0.9921875,""mean_target_contrast"":0.16760137360713892,""mean_target_response"":0.16760137360713892},{""delta"":0.5,""finite_rate"":0.984375,""finite_response_rate"":0.984375,""mean_target_contrast"":0.3091837048914178,""mean_target_response"":0.3091837048914178},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5356572218671314,""mean_target_response"":0.5356572218671314}]"
measurement_missingness_concentration,confirmation,joint_empirical_cluster_bootstrap,1cce3e5fe7c50070e58676c9,target_response_from_simulated_null,4,1.0,1.0,0.5231873822975518,0.2890625,1.0,1.0,0.5231873822975518,1.0,1.0,0.5231873822975518,0.2890625,"[{""delta"":0.0,""finite_rate"":0.2890625,""finite_response_rate"":0.2890625,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.4375,""finite_response_rate"":0.4375,""mean_target_contrast"":0.1994047619047619,""mean_target_response"":0.1994047619047619},{""delta"":0.5,""finite_rate"":0.46875,""finite_response_rate"":0.46875,""mean_target_contrast"":0.32465277777777773,""mean_target_response"":0.32465277777777773},{""delta"":1.0,""finite_rate"":0.4609375,""finite_response_rate"":0.4609375,""mean_target_contrast"":0.5231873822975518,""mean_target_response"":0.5231873822975518}]"
measurement_missingness_concentration,confirmation,joint_empirical_cluster_bootstrap,1dbc920edffba9363b404b4e,target_response_from_simulated_null,4,1.0,1.0,0.5011770244821092,0.375,1.0,1.0,0.5011770244821092,1.0,1.0,0.5011770244821092,0.375,"[{""delta"":0.0,""finite_rate"":0.4375,""finite_response_rate"":0.4375,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.375,""finite_response_rate"":0.375,""mean_target_contrast"":0.19791666666666666,""mean_target_response"":0.19791666666666666},{""delta"":0.5,""finite_rate"":0.4921875,""finite_response_rate"":0.4921875,""mean_target_contrast"":0.3024691358024691,""mean_target_response"":0.3024691358024691},{""delta"":1.0,""finite_rate"":0.4609375,""finite_response_rate"":0.4609375,""mean_target_contrast"":0.5011770244821092,""mean_target_response"":0.5011770244821092}]"
measurement_missingness_concentration,confirmation,joint_empirical_cluster_bootstrap,bfa569fbae807b7f50c3389f,target_response_from_simulated_null,4,1.0,1.0,0.5165754441369196,0.90625,1.0,1.0,0.5165754441369196,1.0,1.0,0.5165754441369196,0.90625,"[{""delta"":0.0,""finite_rate"":0.90625,""finite_response_rate"":0.90625,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.9453125,""finite_response_rate"":0.9453125,""mean_target_contrast"":0.18515740457889218,""mean_target_response"":0.18515740457889218},{""delta"":0.5,""finite_rate"":0.9609375,""finite_response_rate"":0.9609375,""mean_target_contrast"":0.3198221374512623,""mean_target_response"":0.3198221374512623},{""delta"":1.0,""finite_rate"":0.953125,""finite_response_rate"":0.953125,""mean_target_contrast"":0.5165754441369196,""mean_target_response"":0.5165754441369196}]"
measurement_missingness_concentration,confirmation,joint_empirical_cluster_bootstrap,d10b3aec4edc47fefb2bd92f,target_response_from_simulated_null,4,1.0,1.0,0.5257440550119578,0.875,1.0,1.0,0.5257440550119578,1.0,1.0,0.5257440550119578,0.875,"[{""delta"":0.0,""finite_rate"":0.9140625,""finite_response_rate"":0.9140625,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.9296875,""finite_response_rate"":0.9296875,""mean_target_contrast"":0.17943633548901233,""mean_target_response"":0.17943633548901233},{""delta"":0.5,""finite_rate"":0.875,""finite_response_rate"":0.875,""mean_target_contrast"":0.31275673498154205,""mean_target_response"":0.31275673498154205},{""delta"":1.0,""finite_rate"":0.9140625,""finite_response_rate"":0.9140625,""mean_target_contrast"":0.5257440550119578,""mean_target_response"":0.5257440550119578}]"
measurement_missingness_concentration,confirmation,joint_empirical_cluster_bootstrap,fe17c18b39eb86c6e9f982bd,target_response_from_simulated_null,4,1.0,1.0,0.5149329176114891,0.984375,1.0,1.0,0.5149329176114891,1.0,1.0,0.5149329176114891,0.984375,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.16874534970238095,""mean_target_response"":0.16874534970238095},{""delta"":0.5,""finite_rate"":0.9921875,""finite_response_rate"":0.9921875,""mean_target_contrast"":0.2949850018747656,""mean_target_response"":0.2949850018747656},{""delta"":1.0,""finite_rate"":0.984375,""finite_response_rate"":0.984375,""mean_target_contrast"":0.5149329176114891,""mean_target_response"":0.5149329176114891}]"
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,03ef63db7584762143dc3914,target_response_from_simulated_null,4,1.0,1.0,0.5360243055555556,1.0,1.0,1.0,0.5360243055555556,1.0,1.0,0.5360243055555556,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.18541666666666665,""mean_target_response"":0.18541666666666665},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.31059027777777776,""mean_target_response"":0.31059027777777776},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5360243055555556,""mean_target_response"":0.5360243055555556}]"
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1cce3e5fe7c50070e58676c9,target_response_from_simulated_null,4,1.0,1.0,0.5231119791666666,1.0,1.0,1.0,0.5231119791666666,1.0,1.0,0.5231119791666666,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.16959635416666666,""mean_target_response"":0.16959635416666666},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.3206380208333333,""mean_target_response"":0.3206380208333333},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5231119791666666,""mean_target_response"":0.5231119791666666}]"
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,1dbc920edffba9363b404b4e,target_response_from_simulated_null,4,1.0,1.0,0.5221354166666666,1.0,1.0,1.0,0.5221354166666666,1.0,1.0,0.5221354166666666,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.17122395833333331,""mean_target_response"":0.17122395833333331},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.30859375,""mean_target_response"":0.30859375},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5221354166666666,""mean_target_response"":0.5221354166666666}]"
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,bfa569fbae807b7f50c3389f,target_response_from_simulated_null,4,1.0,1.0,0.52685546875,1.0,1.0,1.0,0.52685546875,1.0,1.0,0.52685546875,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.16861979166666666,""mean_target_response"":0.16861979166666666},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.3107096354166667,""mean_target_response"":0.3107096354166667},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.52685546875,""mean_target_response"":0.52685546875}]"
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,d10b3aec4edc47fefb2bd92f,target_response_from_simulated_null,4,1.0,1.0,0.5327957887700535,1.0,1.0,1.0,0.5327957887700535,1.0,1.0,0.5327957887700535,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.17590658422459893,""mean_target_response"":0.17590658422459893},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.31016042780748665,""mean_target_response"":0.31016042780748665},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5327957887700535,""mean_target_response"":0.5327957887700535}]"
measurement_missingness_concentration,confirmation,joint_gaussian_regularized_cluster,fe17c18b39eb86c6e9f982bd,target_response_from_simulated_null,4,1.0,1.0,0.5125000000000001,1.0,1.0,1.0,0.5125000000000001,1.0,1.0,0.5125000000000001,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.1796875,""mean_target_response"":0.1796875},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.29453125,""mean_target_response"":0.29453125},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5125000000000001,""mean_target_response"":0.5125000000000001}]"
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,03ef63db7584762143dc3914,target_response_from_simulated_null,4,1.0,1.0,0.5044270833333333,1.0,1.0,1.0,0.5044270833333333,1.0,1.0,0.5044270833333333,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.16857638888888887,""mean_target_response"":0.16857638888888887},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.32578124999999997,""mean_target_response"":0.32578124999999997},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5044270833333333,""mean_target_response"":0.5044270833333333}]"
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,1cce3e5fe7c50070e58676c9,target_response_from_simulated_null,4,1.0,1.0,0.49674479166666663,1.0,1.0,1.0,0.49674479166666663,1.0,1.0,0.49674479166666663,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.1650390625,""mean_target_response"":0.1650390625},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.3147786458333333,""mean_target_response"":0.3147786458333333},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.49674479166666663,""mean_target_response"":0.49674479166666663}]"
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,1dbc920edffba9363b404b4e,target_response_from_simulated_null,4,1.0,1.0,0.521484375,1.0,1.0,1.0,0.521484375,1.0,1.0,0.521484375,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.15625,""mean_target_response"":0.15625},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.3313802083333333,""mean_target_response"":0.3313802083333333},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.521484375,""mean_target_response"":0.521484375}]"
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,bfa569fbae807b7f50c3389f,target_response_from_simulated_null,4,1.0,1.0,0.5113932291666666,1.0,1.0,1.0,0.5113932291666666,1.0,1.0,0.5113932291666666,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.16064453125,""mean_target_response"":0.16064453125},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.30615234375,""mean_target_response"":0.30615234375},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5113932291666666,""mean_target_response"":0.5113932291666666}]"
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,d10b3aec4edc47fefb2bd92f,target_response_from_simulated_null,4,1.0,1.0,0.5250250668449198,1.0,1.0,1.0,0.5250250668449198,1.0,1.0,0.5250250668449198,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.16264204545454544,""mean_target_response"":0.16264204545454544},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.3198947192513369,""mean_target_response"":0.3198947192513369},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5250250668449198,""mean_target_response"":0.5250250668449198}]"
measurement_missingness_concentration,confirmation,joint_wild_cluster_rademacher,fe17c18b39eb86c6e9f982bd,target_response_from_simulated_null,4,1.0,1.0,0.52265625,1.0,1.0,1.0,0.52265625,1.0,1.0,0.52265625,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.1625,""mean_target_response"":0.1625},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.32578125,""mean_target_response"":0.32578125},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.52265625,""mean_target_response"":0.52265625}]"
measurement_missingness_concentration,discovery,joint_empirical_cluster_bootstrap,03ef63db7584762143dc3914,target_response_from_simulated_null,4,1.0,1.0,0.5246952663944852,0.984375,1.0,1.0,0.5246952663944852,1.0,1.0,0.5246952663944852,0.984375,"[{""delta"":0.0,""finite_rate"":0.9921875,""finite_response_rate"":0.9921875,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.1723113926727208,""mean_target_response"":0.1723113926727208},{""delta"":0.5,""finite_rate"":0.984375,""finite_response_rate"":0.984375,""mean_target_contrast"":0.3178758374194882,""mean_target_response"":0.3178758374194882},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5246952663944852,""mean_target_response"":0.5246952663944852}]"
measurement_missingness_concentration,discovery,joint_empirical_cluster_bootstrap,1cce3e5fe7c50070e58676c9,target_response_from_simulated_null,4,1.0,1.0,0.5047637299869443,0.65625,1.0,1.0,0.5047637299869443,1.0,1.0,0.5047637299869443,0.65625,"[{""delta"":0.0,""finite_rate"":0.6796875,""finite_response_rate"":0.6796875,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.6875,""finite_response_rate"":0.6875,""mean_target_contrast"":0.16562356519742882,""mean_target_response"":0.16562356519742882},{""delta"":0.5,""finite_rate"":0.6796875,""finite_response_rate"":0.6796875,""mean_target_contrast"":0.32076719576719576,""mean_target_response"":0.32076719576719576},{""delta"":1.0,""finite_rate"":0.65625,""finite_response_rate"":0.65625,""mean_target_contrast"":0.5047637299869443,""mean_target_response"":0.5047637299869443}]"
measurement_missingness_concentration,discovery,joint_empirical_cluster_bootstrap,1dbc920edffba9363b404b4e,target_response_from_simulated_null,4,1.0,1.0,0.534323116219668,0.6015625,1.0,1.0,0.534323116219668,1.0,1.0,0.534323116219668,0.6015625,"[{""delta"":0.0,""finite_rate"":0.6015625,""finite_response_rate"":0.6015625,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.65625,""finite_response_rate"":0.65625,""mean_target_contrast"":0.1759259259259259,""mean_target_response"":0.1759259259259259},{""delta"":0.5,""finite_rate"":0.671875,""finite_response_rate"":0.671875,""mean_target_contrast"":0.3089470284237726,""mean_target_response"":0.3089470284237726},{""delta"":1.0,""finite_rate"":0.6796875,""finite_response_rate"":0.6796875,""mean_target_contrast"":0.534323116219668,""mean_target_response"":0.534323116219668}]"
measurement_missingness_concentration,discovery,joint_empirical_cluster_bootstrap,bfa569fbae807b7f50c3389f,target_response_from_simulated_null,4,1.0,1.0,0.5418359067093245,0.59375,1.0,1.0,0.5418359067093245,1.0,1.0,0.5418359067093245,0.59375,"[{""delta"":0.0,""finite_rate"":0.625,""finite_response_rate"":0.625,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.59375,""finite_response_rate"":0.59375,""mean_target_contrast"":0.19387230094466937,""mean_target_response"":0.19387230094466937},{""delta"":0.5,""finite_rate"":0.6875,""finite_response_rate"":0.6875,""mean_target_contrast"":0.31152597402597404,""mean_target_response"":0.31152597402597404},{""delta"":1.0,""finite_rate"":0.6171875,""finite_response_rate"":0.6171875,""mean_target_contrast"":0.5418359067093245,""mean_target_response"":0.5418359067093245}]"
measurement_missingness_concentration,discovery,joint_empirical_cluster_bootstrap,d10b3aec4edc47fefb2bd92f,target_response_from_simulated_null,4,1.0,1.0,0.5171734234234234,0.5625,1.0,1.0,0.5171734234234234,1.0,1.0,0.5171734234234234,0.5625,"[{""delta"":0.0,""finite_rate"":0.6875,""finite_response_rate"":0.6875,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.625,""finite_response_rate"":0.625,""mean_target_contrast"":0.16796875,""mean_target_response"":0.16796875},{""delta"":0.5,""finite_rate"":0.5625,""finite_response_rate"":0.5625,""mean_target_contrast"":0.3489583333333333,""mean_target_response"":0.3489583333333333},{""delta"":1.0,""finite_rate"":0.578125,""finite_response_rate"":0.578125,""mean_target_contrast"":0.5171734234234234,""mean_target_response"":0.5171734234234234}]"
measurement_missingness_concentration,discovery,joint_empirical_cluster_bootstrap,fe17c18b39eb86c6e9f982bd,target_response_from_simulated_null,4,1.0,1.0,0.5323939732142857,0.9921875,1.0,1.0,0.5323939732142857,1.0,1.0,0.5323939732142857,0.9921875,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":0.9921875,""finite_response_rate"":0.9921875,""mean_target_contrast"":0.1745031871016123,""mean_target_response"":0.1745031871016123},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.3217261904761905,""mean_target_response"":0.3217261904761905},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5323939732142857,""mean_target_response"":0.5323939732142857}]"
measurement_missingness_concentration,discovery,joint_gaussian_regularized_cluster,03ef63db7584762143dc3914,target_response_from_simulated_null,4,1.0,1.0,0.5348090277777777,1.0,1.0,1.0,0.5348090277777777,1.0,1.0,0.5348090277777777,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.1753472222222222,""mean_target_response"":0.1753472222222222},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.31137152777777777,""mean_target_response"":0.31137152777777777},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5348090277777777,""mean_target_response"":0.5348090277777777}]"
measurement_missingness_concentration,discovery,joint_gaussian_regularized_cluster,1cce3e5fe7c50070e58676c9,target_response_from_simulated_null,4,1.0,1.0,0.5224609375,1.0,1.0,1.0,0.5224609375,1.0,1.0,0.5224609375,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.17138671875,""mean_target_response"":0.17138671875},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.31884765625,""mean_target_response"":0.31884765625},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5224609375,""mean_target_response"":0.5224609375}]"
measurement_missingness_concentration,discovery,joint_gaussian_regularized_cluster,1dbc920edffba9363b404b4e,target_response_from_simulated_null,4,1.0,1.0,0.5286458333333334,1.0,1.0,1.0,0.5286458333333334,1.0,1.0,0.5286458333333334,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.17122395833333331,""mean_target_response"":0.17122395833333331},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.3330078125,""mean_target_response"":0.3330078125},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5286458333333334,""mean_target_response"":0.5286458333333334}]"
measurement_missingness_concentration,discovery,joint_gaussian_regularized_cluster,bfa569fbae807b7f50c3389f,target_response_from_simulated_null,4,1.0,1.0,0.5194010416666667,1.0,1.0,1.0,0.5194010416666667,1.0,1.0,0.5194010416666667,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.175,""mean_target_response"":0.175},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.3138020833333333,""mean_target_response"":0.3138020833333333},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5194010416666667,""mean_target_response"":0.5194010416666667}]"
measurement_missingness_concentration,discovery,joint_gaussian_regularized_cluster,d10b3aec4edc47fefb2bd92f,target_response_from_simulated_null,4,1.0,1.0,0.5403645833333334,1.0,1.0,1.0,0.5403645833333334,1.0,1.0,0.5403645833333334,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.1838107638888889,""mean_target_response"":0.1838107638888889},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.3046875,""mean_target_response"":0.3046875},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5403645833333334,""mean_target_response"":0.5403645833333334}]"
measurement_missingness_concentration,discovery,joint_gaussian_regularized_cluster,fe17c18b39eb86c6e9f982bd,target_response_from_simulated_null,4,1.0,1.0,0.5296875,1.0,1.0,1.0,0.5296875,1.0,1.0,0.5296875,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.1703125,""mean_target_response"":0.1703125},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.32734375,""mean_target_response"":0.32734375},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5296875,""mean_target_response"":0.5296875}]"
measurement_missingness_concentration,discovery,joint_wild_cluster_rademacher,03ef63db7584762143dc3914,target_response_from_simulated_null,4,1.0,1.0,0.5214409722222222,1.0,1.0,1.0,0.5214409722222222,1.0,1.0,0.5214409722222222,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.16484375,""mean_target_response"":0.16484375},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.31475694444444446,""mean_target_response"":0.31475694444444446},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.5214409722222222,""mean_target_response"":0.5214409722222222}]"
measurement_missingness_concentration,discovery,joint_wild_cluster_rademacher,1cce3e5fe7c50070e58676c9,target_response_from_simulated_null,4,1.0,1.0,0.53173828125,1.0,1.0,1.0,0.53173828125,1.0,1.0,0.53173828125,1.0,"[{""delta"":0.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.0,""mean_target_response"":0.0},{""delta"":0.25,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.166015625,""mean_target_response"":0.166015625},{""delta"":0.5,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.31689453125,""mean_target_response"":0.31689453125},{""delta"":1.0,""finite_rate"":1.0,""finite_response_rate"":1.0,""mean_target_contrast"":0.53173828125,""mean_target_response"":0.53173828125}]"
